unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vaso 146g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,146.0,g,3.1
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Canela y Cla...,S/ 2.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,2.7
Paquete 6un,Galleta VICTORIA Tentación Sabor de Chocolate ...,S/ 4.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.5
Lata 380g,Fortificante NESQUIK Sabor a Chocolate Lata 38...,S/ 12.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,380.0,g,12.9
Paquete 6un,Galletas CHOCO ¡BUM! Bañadas con Sabor a Choco...,S/ 4.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.8
Paquete 6un,Leche sin Lactosa LAIVE Sabor a Chocolate Caja...,S/ 9.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,9.2
Vaso 146g,Yogurt Battimix GLORIA Fresa con Bolitas de Ch...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,146.0,g,3.1
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.2
Bolsa 380g,Cereal ANGEL Capas de trigo con chocolate Bols...,S/ 11.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,380.0,g,11.6
Caja 9un,Chocolate BESOS DE MOZA Clásico Caja 9un x 24g,S/ 10.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,9.0,un,10.2
Paquete 8un,Galletas Sandwich de Chocolate RELLENITAS con ...,S/ 4.69 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,8.0,un,4.69
Bolsa 740g,Cereal ÁNGEL Copix Chocolate Doypack 740g,S/ 21.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,740.0,g,21.9
Caja 10un,Chocolate TRIÁNGULO Clásico Caja 10un,S/ 14.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,10.0,un,14.5
Paquete 6un,Galletas COSTA con Chips de Chocolate Bolsa 34...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.2
Doypack 470g,Fortificante NESQUIK Chocolate Doypack 470g,S/ 15.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,470.0,g,15.5
Paquete 6un,Galletas CHOMP Sabor a Chocolate Paquete 6un,S/ 5.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,5.2
Paquete 6un,Galletas Choco Donuts COSTA Sabor a Chocolate ...,S/ 4.19 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.19
Pote 900ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Po...,S/ 11.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,900.0,ml,11.9
Paquete 6un,Galletas con Quinua y Chispas de Chocolate INC...,S/ 9 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,9.0
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Tableta 90g,S/ 2.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,2.7
Bolsa 80g,Chocolate para Taza SOL DE CUSCO Pasta Pura Ta...,S/ 13.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,80.0,g,13.7
Envoltura 50g,Chocolate de Leche en Barra LA IBÉRICA MILKY E...,S/ 6.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,50.0,g,6.9
Paquete 192g,Galletas COSTA Gretel Sabor a Chocolate Paquet...,S/ 4.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,192.0,g,4.2
Botella 320ml,Batido Protéico GLORIA Pro Chocolate Botella 3...,S/ 4.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,320.0,ml,4.9
Bandeja 450g,Keke de Chocolate LA FLORENCIA 1un,S/ 10.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,450.0,g,10.9
Bolsa 840g,Cereal ÁNGEL Chocolate Bolsa 840g,S/ 19.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,840.0,g,19.8
Bolsa 110g,Pudin ROYAL Sabor a Chocolate Bolsa 110g,S/ 4 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,110.0,g,4.0
Bolsa 180g,Avena de Chocolate 3 OSITOS Bolsa 180g,S/ 5.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,180.0,g,5.4
Tetrapack 946ml,Leche sin Lactosa LAIVE Sabor a Chocolate Tetr...,S/ 6.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,946.0,ml,6.4
Bolsa 90g,Chocolate para taza WINTER'S Bolsa 90Gr,S/ 5.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,5.2
Bolsa 90g,Chocolate para Taza Instántaneo SOL DEL CUSCO ...,S/ 4.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,4.6
Caja 10un,Barra de Chocolate PRINCESA Caja 10un,S/ 14.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,10.0,un,14.5
Bolsa 200g,Chocolate LA IBÉRICA Mini Milky Bolsa 200g,S/ 25.30 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,200.0,g,25.3
Tableta 90g,Chocolate para Taza BELL'S Tableta 90g,S/ 1.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,1.8
Bolsa 100g,Pudín UNIVERSAL Sabor a Chocolate Bolsa 100g,S/ 3.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,100.0,g,3.4
Vaso 110g,Alimento Lácteo LAIVE Yopi Mix Sabor a Vainill...,S/ 2.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,110.0,g,2.9
Barra 50g,Chocolate Milky LA IBÉRICA Sin Azúcar Barra 50...,S/ 7.30 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,50.0,g,7.3
Paquete 28g,Chocolate NESTLÉ Sublime Clásico Paquete 28g,S/ 1.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,28.0,g,1.7
Caja 400g,Granola BELL'S Chocolate Caja 400g,S/ 10.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,400.0,g,10.9
Doypack 136g,Chocolate NESTLÉ Princesa Clásico Doypack 136g,S/ 15.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,136.0,g,15.2
Tableta 90g,Chocolate para Taza SOL DEL CUSCO 42% Cacao Ta...,S/ 7 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,90.0,g,7.0
Caja 350g,Cereal 2 CERRITOS Cubierto de chocolate Caja 3...,S/ 20.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,350.0,g,20.5
Paquete 6un,Galletas COSTA Frac Sabor a Chocolate Paquete ...,S/ 4.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,4.5
Bolsa 900g,Panetón con Trozos de Chocolate POESSIA Bolsa ...,S/ 25.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,900.0,g,25.9
Caja 16un,Chocolate NESTLÉ Sublime Bombones Especial Caj...,S/ 12 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,16.0,un,12.0
Bolsa 200g,Chips Sabor a Chocolate WINTERS Bolsa 200g,S/ 9.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,200.0,g,9.9
Caja 69g,Chocolate COSTA Vizzio Caja 69g,S/ 5 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,69.0,g,5.0
Botella 320ml,Batido Protéico GLORIA Triple Zero Chocolate B...,S/ 4.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,320.0,ml,4.9
Paquete 20un,Galletas de Chocolate PÍCARAS Paquete 20un,S/ 9.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,20.0,un,9.6
Envase 500g,Cobertura de Chocolate Bitter NESTLÉ Tableta 5...,S/ 17.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,500.0,g,17.2
Bolsa 12g,Mini Chocolates CAÑONAZO Bolsa 12g,S/ 8.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,12.0,g,8.9
Doypack 136g,Chocolate NESTLÉ Sublime Doypack 136g,S/ 15.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,136.0,g,15.5
Vaso 125g,Yogurt YOLEIT Mix Vainilla con Cereales de Cho...,S/ 3.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,125.0,g,3.9
Bolsa 1Kg,Bebida Fortificante CHOCOLISTO Chocolate Bolsa...,S/ 31.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.0,kg,31.9
Vaso 125g,Yogurt LAIVE Mix Vainilla Francesa con Bolitas...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,125.0,g,3.1
Doypack 190g,Fortificante NESQUIK Chocolate Doypack 190g,S/ 10.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,190.0,g,10.2
Bolsa 100g,Pudín de Chocolate UMSHA Bolsa 100g,S/ 2.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,100.0,g,2.5
Caja 200g,Cereal NUNATURA Andean Crunch Chocolate Caja 2...,S/ 19.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,200.0,g,19.9
Vaso 125g,Yogurt LAIVE Mix Fresa con Bolitas de Chocolat...,S/ 3.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,125.0,g,3.1
Paquete 8un,Galletas Sandwich de Chocolate RELLENITAS con ...,S/ 4.69 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,8.0,un,4.69
Bolsa 400g,Fortificante en polvo CHOCOLISTO Chocolate Bol...,S/ 13.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,400.0,g,13.9
Frasco 400g,Fortificante Instantáneo KIWIGÉN Sabor Chocola...,S/ 23 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,400.0,g,23.0
Bolsa 10un,Mini Bimboletes BIMBO con Chispas de Chocolate...,S/ 9.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,10.0,un,9.2
Paquete 6un,Galletas Vainilla BELL'S bañadas con Chocolate...,S/ 3.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,3.9
Doypack 1Kg,Fortificante NESQUIK Optistart Chocolate Doypa...,S/ 30.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.0,kg,30.9
Caja 69g,Chocolate COSTA Vizzio Bitter Caja 69g,S/ 5 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,69.0,g,5.0
Paquete 6un,Bizcocho CANCÚN COSTA Sabor coco y cobertura d...,S/ 3.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,3.7
Pote 1L,Helado SIVIERO MARIA Cioccolatissimo Chocolate...,S/ 17.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.0,l,17.9
Bolsa 200g,Chocolates LA IBERICA Mini Milky Sin Azúcar Pa...,S/ 33.80 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,200.0,g,33.8
Caja 19g,Pudín Diet UNIVERSAL Sabor a Chocolate Caja 19...,S/ 4.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,19.0,g,4.1
Pote 324g,Chocolate Instantáneo SOL DEL CUZCO Pote 324g,S/ 20.40 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,324.0,g,20.4
Bolsa 350g,Cereal ÁNGEL Trigo Integral de Avena y Maíz Sa...,S/ 15.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,350.0,g,15.7
Bolsa 240g,Mini Grageas de Chocolate LENTEJAS Fiesta Bols...,S/ 14.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,240.0,g,14.9
Paquete 6un,Galletas OREO sabor Chocolate Paquete 6un,S/ 5.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,5.2
Frasco 300g,Fortificante en polvo CHOCOLISTO Chocolate ins...,S/ 12.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,300.0,g,12.9
Pote 1L,Helado BELL'S Chocolate Pote 511g,S/ 7.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.0,l,7.9
Caja 210g,Cereal en Barra DYFFERENT Chocolate Brownie Ca...,S/ 12.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,210.0,g,12.9
Paquete 8un,Galletas Sandwich de Chocolate RELLENITAS con ...,S/ 4.69 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,8.0,un,4.69
Empaque 28g,Chocolate SUBLIME Galleta y con Maní Empaque 2...,S/ 1.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,28.0,g,1.6
Caja 175g,Cereal en Barra DYFFERENT Chocolate con Maní C...,S/ 10.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,175.0,g,10.9
Paquete 3un,Bombones FERRERO ROCHER Chocolate y Avellanas ...,S/ 8.30 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,3.0,un,8.3
Paquete 6un,Chocolate KIT KAT Caja 249g,S/ 20.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,20.5
Caja 150g,Toffee LA IBERICA Chocolate Caja 150Gr,S/ 14.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,150.0,g,14.6
Paquete 180g,Galletas Rellenas con Crema sabor a Chocolate ...,S/ 3.20 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,180.0,g,3.2
Caja 150g,Chocolate LA IBÉRICA PASTILLAS DE LECHE De lec...,S/ 21.60 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,150.0,g,21.6
Caja 100g,Bombones FERRERO ROCHER Chocolate y Avellanas ...,S/ 27.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,100.0,g,27.1
Caja 220g,Barquillos de Chocolate MOROCHAS Stick Caja 22...,S/ 15.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,220.0,g,15.9
Caja 50g,Bombones FERRERO ROCHER Chocolate y Avellanas ...,S/ 17.10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,50.0,g,17.1
Lata 1.6Kg,Alimento Nutricional PEDIASURE Chocolate Lata ...,S/ 171.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.6,kg,171.9
Bolsa 500g,Premezcla MOLITALIA Torta de Chocolate Bolsa 5...,S/ 8.29 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,500.0,g,8.29
Caja 24un,Chocolate NESTLÉ Sublime Clásico Caja 24un,S/ 48 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,24.0,un,48.0
Paquete 41.5gg,Chocolate KIT KAT Paquete 41.5g,S/ 4.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,41.5,g,4.5
Doypack 136g,Bombones SUBLIME Chocolate Bitter Doypack 136g,S/ 14.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,136.0,g,14.5
Tableta 100g,Chocolate para Taza LA IBERICA Tableta 100g,S/ 10 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,100.0,g,10.0
Bandeja 1un,Keke Redondo de Chocolate 1un,S/ 16.90 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,1.0,un,16.9
Paquete 6un,Galletas con Chispas Sabor a Chocolate PICARAS...,S/ 6.70 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,6.0,un,6.7
Botella 250ml,Leche DANLAC Pasteurizada Chocolate Botella 25...,S/ 3.50 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,250.0,ml,3.5
Caja 253g,Cereal en Barra NATURA VALLEY Crunchy Dark Cho...,S/ 22.30 un,plaza_vea,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 14:22:42.201815,253.0,g,22.3
