unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 1 kg aprox.,Naranja para Jugo,S/ 2.39 x kg,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,kg,2.39
Botella 1.8L,Jugo de Naranja ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.8,l,19.7
Botella 1L,Jugo de Naranja ECOFRESH Botella 1L,S/ 12.50 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,12.5
Botella 1L,Jugo Sabor a Naranja ECOFRESH Botella 1L,S/ 13.90 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,13.9
Botella 1.8L,Jugo Nectar de Naranja ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.8,l,19.7
Botella 1L,Jugo de Naranja Mango Maracuya ECOFRESH Botell...,S/ 13.90 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,13.9
Botella 3.8L,Jugo Nectar de Naranja ECOFRESH Botella 3.8L,S/ 35.39 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,3.8,l,35.39
Botella 1L,Jugo KING FRUITS Naranja Botella 1L,S/ 9.99 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,9.99
Botella 1L,Jugo Nectar de Naranja Zanahoria ECOFRESH Bote...,S/ 12.50 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,12.5
Botella 1.8L,Jugo KING FRUITS Naranja Pasteurizada Botella ...,S/ 19.50 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.8,l,19.5
Botella 475ml,Jugo de Fruta KERO Naranja y Piña Botella 475m...,S/ 4.40 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,475.0,ml,4.4
Botella 1L,Jugo KING FRUITS Mix fresa y naranja Botella 1...,S/ 9.69 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,9.69
Botella 475ml,Jugo de Naranja ECOFRESH Botella 475ml,S/ 7.80 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,475.0,ml,7.8
Botella 1L,Jugo de Naranja Zanahoria ECOFRESH Botella 1L,S/ 13.90 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,13.9
Botella 1L,Jugo Nectar de Naranja ECOFRESH Botella 1L,S/ 12.50 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,l,12.5
Botella 475ml,Jugo de Naranja Mango Maracuya ECOFRESH Botell...,S/ 7.80 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,475.0,ml,7.8
Botella 475ml,Jugo de Naranja Zanahoria ECOFRESH Botella 475...,S/ 7.80 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,475.0,ml,7.8
Bolsa 1un,Mascarilla en Tela GARNIER para Ojos Hidra Bom...,S/ 12.90 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,un,12.9
Botella 1.8L,Jugo KING FRUITS Mix fresa y naranja Botella 1...,S/ 18.90 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.8,l,18.9
Botella 500ml,Jugo KING FRUITS Naranja Pasteurizado Botella ...,S/ 5.80 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,500.0,ml,5.8
Botella 400ml,Jugo de Naranja Zanahoria ECOFRESH Botella 400...,S/ 6.59 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,400.0,ml,6.59
Botella 500ml,Jugo KING FRUITS Mix fresa y naranja Botella 5...,S/ 5.60 un,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,500.0,ml,5.6
