unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 0.9 kg aprox.,Patas de Pollo Empacada al vacío SAN FERNANDO,S/ 8.50 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,0.9,kg,8.5
Presentación 1.2 kg aprox.,Pierna de Pollo Empacada al vacío SAN FERNANDO,S/ 15.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,15.9
Presentación 1.2 kg aprox.,Filete Pierna Pollo Sin Piel Empacada al vacío...,S/ 22.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,22.9
Presentación 1.2 kg aprox.,Filete Pierna Pollo con Piel Empacada al vacío...,S/ 20.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,20.9
Presentación 1.2 kg aprox.,Ala de Pollo Empacada al vacío SAN FERNANDO,S/ 14.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,14.9
Presentación 1.2 kg aprox.,Molleja de Pollo Empacada al vacío SAN FERNAND...,S/ 13.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,13.9
Caja 4un,Deli Bistec SAN FERNANDO Bolsa 4un,S/ 9.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,4.0,un,9.9
Presentación 0.9 kg aprox.,Espinazo de pollo Empacada al vacío SAN FERNAN...,S/ 8.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,0.9,kg,8.9
Envase de Plastico 500g,Cobertura de Chocolate Bitter NESTLÉ Tableta 5...,S/ 17.20 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,500.0,g,17.2
Blíster 2un,Cepillo de Dientes ORAL-B Clean Complete Color...,S/ 10.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,2.0,un,10.9
Presentación 1.2 kg aprox.,Pierna Especial de Pollo Empacada al vacío SAN...,S/ 15.49 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.2,kg,15.49
Caja 69g,Chocolate COSTA Vizzio Bitter Caja 69g,S/ 5 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,69.0,g,5.0
Blíster 2un,Cabezales de Repuesto ORAL-B Pro Series Advanc...,S/ 39.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,2.0,un,39.9
Caja 600g,Cobertura Bitter NEGUSA Caja 600g,S/ 18.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,600.0,g,18.5
Doypack 136g,Bombones SUBLIME Chocolate Bitter Doypack 136g,S/ 14.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,136.0,g,14.5
Blíster 12g,Polvo Decolorante Keratina SOL ECLAIR Blíster ...,S/ 11 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,12.0,g,11.0
Bolsa 300g,Chicken Bites OREGON FOODS Bolsa 300g,S/ 13.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,300.0,g,13.5
Caja 190g,Chocolate Bitter MONTBLANC Tableta 190g,S/ 22.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,190.0,g,22.9
Botella 75ml,Bitter Amargo LA BARRA Botella 75ml,S/ 17.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,75.0,ml,17.9
Caja 5un,Barra Energética MAMALAMA Chocolate Bitter y M...,S/ 19.70 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,5.0,un,19.7
Blíster 1un,Hilo Dental con Menta BALANZÉ BASICOS Blíster ...,S/ 7.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.0,un,7.9
Botella 750ml,Licor CAMPARI Bitter Botella 750ml,S/ 79.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,750.0,ml,79.9
Doypack 120g,Bites Frambuesa Doble Chocolate KARINAT Doypac...,S/ 13.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,120.0,g,13.9
Caja 240g,Cereal WASI Protein Bites Maca y Yacón Caja 24...,S/ 18.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,240.0,g,18.5
Bolsa 1Kg,Corazón de Vacuno Macer SCHILCAYO Refrigerado ...,S/ 31.99 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.0,kg,31.99
Caja 240g,Cereal KIDS ORGANICS Cacao Bites Caja 240g,S/ 20.10 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,240.0,g,20.1
Doypack 120g,Bites Arándanos Doble Chocolate KARINAT Doypac...,S/ 13.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,120.0,g,13.9
Caja 240g,Cereal WASI Protein Bites Cacao Orgánico Caja ...,S/ 18.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,240.0,g,18.5
Pote 201g,Cocoa Bitter CURAZAO Pote 201g,S/ 21.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,201.0,g,21.9
Caja 240g,Cereal Orgánico Andean Bites KIDS ORGANIC Caja...,S/ 18.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,240.0,g,18.9
Blíster 45un,Hilo Dental ORAL-B Expert Floss Picks Sabor a ...,S/ 17.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,45.0,un,17.9
Presentación 1.3 kg aprox.,Bife al Vacío FRIGON x kg,S/ 38.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.3,kg,38.9
Caja 100g,Bombones HELENA Peccanroll Bitter con Pecanas ...,S/ 17.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,100.0,g,17.5
Caja 150g,Barra de Chocolate Bitter 60% HELENA Caja 150g,S/ 18.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,150.0,g,18.5
Doypack 120g,Bites Fresa Doble Chocolate KARINAT Doypack 12...,S/ 13.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,120.0,g,13.9
Presentación 0.65 kg aprox.,Bife de Vacío de Res EL BUEN CORTE,S/ 49.90 x kg,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,0.65,kg,49.9
Paquete 38g,Chocolate NESTLÉ Sublime Bitter Paquete 38g,S/ 3 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,38.0,g,3.0
Caja 300g,Cobertura DI PERUGIA Chocolate Bitter Caja 300...,S/ 34.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,300.0,g,34.9
Frasco 75ml,Amargo Bitter MR JIGGER Botella 75ml,S/ 19.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,75.0,ml,19.9
Caja 90g,Chocolate Sin Azúcar ORQUIDEA Bitter 80% Caja...,S/ 21.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,90.0,g,21.5
Paquete 2un,Aromatizador Eléctrico BOREAL Manzana-Canela D...,S/ 16.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,2.0,un,16.9
Doypack 120g,Bites Cereza Doble Chocolate KARINAT Doypack 1...,S/ 13.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,120.0,g,13.9
Paquete 100g,Chocolate INNATO Bitter Paquete 100g,S/ 10.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,100.0,g,10.5
Caja 80g,Chocolate Bitter MONTBLANC Tableta Caja 80g,S/ 18.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,80.0,g,18.5
Bolsa 10un,Huesos de Ganado Vacuno BELL'S Bolsa x 10und,S/ 16.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,10.0,un,16.5
Blíster 3un,Máquina de Afeitar LEA Women Bikini Blister 3u...,S/ 15.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,3.0,un,15.9
Paquete 2un,Aromatizador Eléctrico BOREAL Lavanda Disposit...,S/ 16.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,2.0,un,16.9
Blíster 4un,Máquina de Afeitar SCHICK Xtreme3 Ultimate Eco...,S/ 21.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,4.0,un,21.5
Blíster 1un,Venda Autoadherente NEXCARE Coban Color Piel B...,S/ 23.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.0,un,23.5
Bolsa 125g,Chocolate 2 CERRITOS Coco Monedas de Oro Bitte...,S/ 13.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,125.0,g,13.5
Caja 50g,Barra de Chocolate Bitter 60% HELENA Caja 50g,S/ 7 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,50.0,g,7.0
Blíster 1un,Máquina de Afeitar Recargable GILLETTE Mach3 C...,S/ 25.90 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,1.0,un,25.9
Lata 125g,Chocolate 2 CERRITOS Choco Monedas de Plata Bi...,S/ 13.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,125.0,g,13.5
Bolsa 100g,Chocolate Bitter INNATO Cranberries y Sal Bols...,S/ 13.50 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,100.0,g,13.5
Blíster 144g,Barquilllo de Chocolate PIRUCREAM 6 Pack Blíst...,S/ 14 un,plaza_vea,BISTEC DE VACUNO,2024-12-04 13:14:38.438884,144.0,g,14.0
