brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Coca Cola,Gaseosa COCA COLA Botella 600ml Pack 12 Und,S/ 29.20 6%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,600.0,ml,29.2
Fanta,Gaseosa FANTA Naranja 500ml Paquete 12u,S/ 26.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,500.0,ml,26.4
Fanta,Gaseosa FANTA Kola Inglesa Botella 500ml Paquete 12u,S/ 24.00,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,500.0,ml,24.0
Inca Kola,Gaseosa INCA KOLA Botella 3L Paquete 4u,S/ 39.80 11%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,39.8
Inca Kola,Gaseosa INCA KOLA Botella 600ml Pack 12 Und,S/ 29.20 6%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,600.0,ml,29.2
Coca Cola,Gaseosa COCA COLA Botella 3L Paquete 4u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,
Guarana,Gaseosa GUARANÁ Botella 450ml Paquete 15u,S/ 30.00,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,450.0,ml,30.0
Big Cola,Gaseosa BIG COLA Botella 1.035L x 6u,S/ 19.20,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,1.035,l,19.2
Coca Cola,Gaseosa INCA KOLA Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,300.0,ml,8.5
Guarana,Gaseosa GUARANÁ Botella 3.010L Pack 4u,S/ 26.20 13%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.01,l,26.2
Oro,Gaseosa BIG COLA Botella 3.03L Paquete 6un,S/ 41.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.03,l,41.4
Coca Cola,Gaseosa Coca Cola Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,300.0,ml,8.5
Oro,Gaseosa ORO Botella 3.03L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.03,l,
Sprite,Gaseosa SPRITE Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,6.9
Fanta,Gaseosa FANTA Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,6.9
Fanta,Gaseosa FANTA KOLA INGLESA Botella 3L,S/ 6.90,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,6.9
Inca Kola,Gaseosa INCA KOLA Botella 3L,S/ 11.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,11.4
Guarana,Gaseosa GUARANA Botella 2L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,2.0,l,
7Up,Gaseosa 7UP Botella 1.5L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,1.5,l,
Pepsi,Gaseosa PEPSI COLA Botella 355ml,S/ 1.50,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,355.0,ml,1.5
