brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Thor,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa 25kg",S/ 110.90 5%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,25.0,kg,110.9
Ricocat,Comida para Gatos RICOCAT Adultos Paté de Higado y Pollo Lata 330g,S/ 6.50,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,330.0,g,6.5
Tabernero,Chilcano TABERNERO BAR Maracuyá Botella 275 ml,S/ 5.90 16%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,275.0,ml,5.9
Tabernero,Chilcano Bar TABERNERO Limón Botella 275 ml,S/ 5.90 16%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,275.0,ml,5.9
Universal,Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.50 8%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,130.0,g,3.5
Universal,Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,130.0,g,3.5
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,130.0,g,3.5
Universal,Gelatina UNIVERSAL Sabor a Cereza Bolsa 130g,S/ 3.50 8%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,130.0,g,3.5
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,130.0,g,3.5
Volt,Bebida Energizante VOLT Gingseng Sin Azúcar Paquete 12u Botella 300ml,,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,300.0,ml,
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,150.0,g,3.3
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,100.0,g,2.5
Universal,Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,100.0,g,2.5
Old Times,Whisky OLD TIME Red Botella 750ml,S/ 20.90,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,750.0,ml,20.9
Bahia,Mojito BAHIA Lata 355ml,S/ 6.90,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,355.0,ml,6.9
Bahia,Piña Colada BAHIA Lata 355ml,S/ 6.90,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,355.0,ml,6.9
LUCKY STRIKE,Cigarros LUCKY STRIKE Red Cajetilla 20un,S/ 17.20,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,20.0,un,17.2
OLD TIME,Whisky OLD TIMES Red Botella 1L,S/ 26.90,vega,HÍGADO DE RES,2024-12-04 13:27:35.737012,1.0,l,26.9
