brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,4.9
VALLENORTE,Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,5.3
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,1.0,kg,8.5
Doritos,Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,90.0,g,4.2
Doritos,Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,2.5
Doritos,Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,2.5
Act II,Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,4.6
Act II,Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,4.6
Vega,Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,3.9
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,125.0,g,7.8
Vega,Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,3.9
Act II,Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,85.0,g,4.6
Cafetal,Café Tostado Y Molido CAFETAL Selecto Bolsa 454gr,S/ 19.50 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,454.0,g,19.5
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,200.0,g,9.0
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,22.5
Cusqueña,Cerveza CUSQUEÑA Malta Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,22.5
Cusqueña,Cerveza CUSQUEÑA Dorada Pack 6 Botella 310ml,S/ 22.50 2%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,310.0,ml,22.5
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,2.5
Cusqueña,Cerveza CUSQUEÑA Lata Pack 6 Lata 355ml,S/ 22.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,6.0,l,22.9
Arcor,Caramelos MISKY Chicha Morada 275g Bolsa 110un,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,275.0,g,4.9
