brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Tabernero,Chilcano Bar TABERNERO Limón Botella 275 ml,S/ 5.90 16%,vega,LIMÓN,2024-12-04 13:50:24.287231,275.0,ml,5.9
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 1.2L,S/ 17.50 15%,vega,LIMÓN,2024-12-04 13:50:24.287231,1.2,l,17.5
Ace,Detergente en Polvo ACE Limón Bolsa 2kg,S/ 25.80 14%,vega,LIMÓN,2024-12-04 13:50:24.287231,2.0,kg,25.8
Sapolio,Detergente Líquido SAPOLIO Matic Limón Botella 2Lt,S/ 18.50 13%,vega,LIMÓN,2024-12-04 13:50:24.287231,2.0,l,18.5
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 640 ml,S/ 10.50 13%,vega,LIMÓN,2024-12-04 13:50:24.287231,640.0,ml,10.5
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 750ml,S/ 5.80 11%,vega,LIMÓN,2024-12-04 13:50:24.287231,750.0,ml,5.8
Sapolio,Lavavajilla en Pasta SAPOLIO Limón Pote 800g,S/ 5.50 8%,vega,LIMÓN,2024-12-04 13:50:24.287231,800.0,g,5.5
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,LIMÓN,2024-12-04 13:50:24.287231,130.0,g,3.5
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 1.2L,S/ 9.20 7%,vega,LIMÓN,2024-12-04 13:50:24.287231,1.2,l,9.2
Ace,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 42.50 7%,vega,LIMÓN,2024-12-04 13:50:24.287231,4.0,kg,42.5
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 900 ml,S/ 14.50 6%,vega,LIMÓN,2024-12-04 13:50:24.287231,900.0,ml,14.5
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 2000g,S/ 18.50 4%,vega,LIMÓN,2024-12-04 13:50:24.287231,2000.0,g,18.5
Sapolio,Lavavajilla Líquido SAPOLIO Limón Botella 750 ml,S/ 8.90 3%,vega,LIMÓN,2024-12-04 13:50:24.287231,750.0,ml,8.9
Marsella,Detergente MARSELLA Profesional Bolsa 13.5 Kg,S/ 96.00 3%,vega,LIMÓN,2024-12-04 13:50:24.287231,13.5,kg,96.0
Vclean,Lavavajilla en Pasta VCLEAN Limón Pote 800g,S/ 4.90 2%,vega,LIMÓN,2024-12-04 13:50:24.287231,800.0,g,4.9
UMSHA,Gelatina UMSHA Sabor Limón Bolsa 120g,S/ 3.20,vega,LIMÓN,2024-12-04 13:50:24.287231,120.0,g,3.2
Clorandina,Lavavajilla en Pasta CLORANDINA Limón Pote 1100gr,S/ 6.30,vega,LIMÓN,2024-12-04 13:50:24.287231,1100.0,g,6.3
Ace,Detergente en Polvo ACE Aroma de Limón Bolsa 750g,S/ 10.50,vega,LIMÓN,2024-12-04 13:50:24.287231,750.0,g,10.5
Ambrosoli,Caramelos AMBROSOLI Cocorokos Limón Bolsa 100 un,S/ 6.20,vega,LIMÓN,2024-12-04 13:50:24.287231,100.0,un,6.2
PEROS,Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,LIMÓN,2024-12-04 13:50:24.287231,15.0,kg,72.9
