brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Ambrosoli,Gomas AMBROSOLI Frugele Bolsa 100 un,S/ 9.50,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,100.0,un,9.5
Fini,Gomas FINI Gusanos Bolsa 90gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomas FINI Sabor Mora Bolsa 90g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomas FINI Sabor Fresa Ácido Bolsa 90g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomas FINI Sabor Bananas Bolsa 90g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomas FINI Flor Bolsa 80g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,80.0,g,4.2
Fini,Gomas FINI Regaliz Twister Ácido Bolsa 80gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,80.0,g,4.2
Sapito,Gomas de mascar GROSSO Sabores Surtidos Bolsa 325g,S/ 9.90,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,325.0,g,9.9
Colombina,Gomas COLOMBIA Grissly Aros Bolsa 78gr,S/ 3.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,78.0,g,3.2
Fini,Gomas FINI Regaliz Uva Ácida Bolsa 80gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,80.0,g,4.2
Arcor,Golosina ARCOR Masticable Frutas Bolsa 412 g,S/ 8.90,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,412.0,g,8.9
Fini,Gomitas FINI Gusanos Ácidos Bolsa 90gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomitas FINI Dentaduras Bolsa 90gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Fini,Gomitas FINI Ositos Bolsa 90gr,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,90.0,g,4.2
Arcor,Gomitas MOGUL Pastillas Frutales Extreme bolsa 35 g,S/ 1.50,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,35.0,g,1.5
Fini,Masticable Re galiz FINI Tutti Frutti Ácido Bolsa 80 g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,80.0,g,4.2
Fini,Masticable Re galiz FINI Fresa Ácida Bolsa 80 g,S/ 4.20,vega,GOMA DE MASCAR,2024-12-04 14:29:25.472886,80.0,g,4.2
