brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vega,Pallar VEGA Bolsa 400g,S/ 4.50,vega,PALLAR,2024-12-04 14:19:14.350502,400.0,g,4.5
Timonel,Pallar TIMONEL Bolsa 400g,S/ 4.80,vega,PALLAR,2024-12-04 14:19:14.350502,400.0,g,4.8
