brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Piki,Ají Panca Molido PIKI Doypack 120gr,S/ 2.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,120.0,g,2.9
Piki,Ají Panca Molido PIKI Doypack 350gr,S/ 9.00,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,350.0,g,9.0
Piki,Ají Molido PIKI Doypack 120g,S/ 3.20,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,120.0,g,3.2
Libbys,Ají Criollo LIBBY'S Doypack 85gr,S/ 3.50,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,85.0,g,3.5
Cafetal,Café Tostado Y Molido CAFETAL Selecto Bolsa 454gr,S/ 19.50 17%,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,454.0,g,19.5
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,200.0,g,9.0
Alacena,Salsa de Uchucuta ALACENA Doypack 400g,S/ 12.90 4%,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,400.0,g,12.9
Tari,Crema de Ají TARI Doypack 400g,S/ 12.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,400.0,g,12.9
Vega,Orégano Vega Molido Sobre 11g,S/ 0.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,11.0,g,0.9
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 80gr,S/ 4.00,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,80.0,g,4.0
Piki,Salsa PIKI Ají Amarillo Molido Doypack 350Gr,S/ 9.50,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,350.0,g,9.5
Walibi,Salsa WALIBI Crema de Rocoto Doypack 200gr,S/ 7.00,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,200.0,g,7.0
Altomayo,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450gr,S/ 29.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,450.0,g,29.9
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 50gr,S/ 2.80,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,50.0,g,2.8
Dog Chow,Alimento para Perros DOG CHOW Todas las Razas Sabor a Pollo Molido Lata 368gr,S/ 9.50,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,368.0,g,9.5
Vega,Palillo VEGA Molido Sobre 30g,S/ 0.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,30.0,g,0.9
Tari,Crema de Ají TARI Doypack 85g,S/ 4.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,85.0,g,4.9
Vega,Comino Molido VEGA Pote 45gr,S/ 6.50,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,45.0,g,6.5
Walibi,Salsa WALIBI Ají Criollo Doypack 200gr,S/ 7.00,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,200.0,g,7.0
Sello Rojo,Café Molido SELLO ROJO Tradición Bolsa 212g,S/ 11.70,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,212.0,g,11.7
