brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bahia,Piña Colada BAHIA Lata 355ml,S/ 6.90,vega,PIÑA,2024-12-04 14:03:27.022847,355.0,ml,6.9
Cartavio,Piña Colada CARTAVIO HIT 355 ml,S/ 4.30,vega,PIÑA,2024-12-04 14:03:27.022847,355.0,ml,4.3
Tabernero,Chilcano TABERNERO Bar Piña Menta Botella 275ml,S/ 5.90 16%,vega,PIÑA,2024-12-04 14:03:27.022847,275.0,ml,5.9
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,PIÑA,2024-12-04 14:03:27.022847,130.0,g,3.5
San Luis,Agua sin Gas SAN LUIS Sabor a Piña y Kion Botella 625ml Paquete 6un,,vega,PIÑA,2024-12-04 14:03:27.022847,625.0,ml,
UMSHA,Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,PIÑA,2024-12-04 14:03:27.022847,120.0,g,3.2
Universal,Mazamorra UNIVERSAL Sabor a Piña Bolsa 150gr,S/ 2.50,vega,PIÑA,2024-12-04 14:03:27.022847,150.0,g,2.5
Gloria,Bebida GLORIA Piña Caja 1L,S/ 4.00,vega,PIÑA,2024-12-04 14:03:27.022847,1.0,l,4.0
Zuko,Refresco instantáneo ZUKO de Piña Display 12u Sobre 15gr,S/ 14.40,vega,PIÑA,2024-12-04 14:03:27.022847,15.0,g,14.4
UMSHA,Mazamorra de Piña UMSHA Bolsa 125g,S/ 3.70,vega,PIÑA,2024-12-04 14:03:27.022847,125.0,g,3.7
San Luis,Agua Sin Gas SAN LUIS Sabor Piña y Kión Botella 625ml x 2u,,vega,PIÑA,2024-12-04 14:03:27.022847,625.0,ml,
Timonel,Gelatina TIMONEL Sabor a Piña Bolsa 150gr,S/ 3.50,vega,PIÑA,2024-12-04 14:03:27.022847,150.0,g,3.5
