brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,500.0,g,4.9
VALLENORTE,Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,500.0,g,5.3
Act II,Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,80.0,g,4.6
Act II,Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,80.0,g,4.6
Act II,Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,85.0,g,4.6
Vega,Pop Corn VEGA Bolsa 400g,S/ 2.90,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,400.0,g,2.9
Globo Pop,Chupete GLOBO POP con Chicle Surtido Bolsa 24un,S/ 7.80,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,24.0,un,7.8
Timonel,Pop Corn TIMONEL Bolsa 400g,S/ 3.10,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,400.0,g,3.1
Globo Pop,Chupetes GLOBO POP Neón Bolsa 24u 480g x 2u,S/ 15.00,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,480.0,g,15.0
Globo Pop,Chupetes GLOBO POP Sabor Fresa Bolsa 24u 480g x 2u,S/ 15.60,vega,MAÍZ REVENTÓN (POP CORN),2024-12-04 13:00:24.576298,480.0,g,15.6
