brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vega,Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.9
Vega,Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.9
Alacena,Mostaza ALACENA Doypack 100g,S/ 3.60,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,3.6
Libbys,Mostaza LIBBY'S Doypack 100gr,S/ 2.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.9
Cafetal,Café Tostado Y Molido CAFETAL Selecto Bolsa 454gr,S/ 19.50 17%,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,454.0,g,19.5
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,g,9.0
Universal,Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.3
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.5
Universal,Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.5
Nova,Servilletas NOVA Cortadas Paquete 200un,S/ 1.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,1.9
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 80gr,S/ 4.00,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,80.0,g,4.0
Altomayo,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450gr,S/ 29.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,450.0,g,29.9
Cafetal,Café Tostado y Molido CAFETAL Selecto Bolsa 50gr,S/ 2.80,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,50.0,g,2.8
Elite,Servilletas ELITE Cortadas Paquete 200un,S/ 2.20,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,2.2
