brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vega,Filete de Caballa VEGA en Aceite Vegetal Lata 170g,S/ 4.40,vega,CABALLA,2024-12-04 13:34:30.865470,170.0,g,4.4
Timonel,Combo Agua TIMONEL Botella 2.5L + Filete de caballa VEGA Lata 170g + Galleta Soda SAN JORGE Paquete 7u,S/ 11.00,vega,CABALLA,2024-12-04 13:34:30.865470,2.5,l,11.0
