description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Concentrado en Polvo Doña Gusta Sabor Gallina 6un,S/ 2.30,wong,SAZONADORES CONCENTRADOS,2024-12-04 20:24:46.988270,6.0,un,2.3
Concentrado en Polvo Doña Gusta Sabor Carne 6un,S/ 2.30,wong,SAZONADORES CONCENTRADOS,2024-12-04 20:24:46.988270,6.0,un,2.3
Caldo Concentrado Sabor Tocino Doña Gusta Caja 42 g,S/ 2.30,wong,SAZONADORES CONCENTRADOS,2024-12-04 20:24:46.988270,42.0,g,2.3
