description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Habas x kg,S/ 7.99 x kg,wong,HABA VERDE,2024-12-04 19:50:58.942091,1.0,kg,7.99
Habas Justo al Día 700g,S/ 5.80,wong,HABA VERDE,2024-12-04 19:50:58.942091,700.0,g,5.8
