description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bizcochos Madeleines de Vainilla 170g,S/ 7.92,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,170.0,g,7.92
Bizcocho Mini 20un Chocman Costa 21g,S/ 12.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,20.0,un,12.5
Bizcocho Relleno Chocman Black Pack 6un,S/ 4.30,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,6.0,un,4.3
Bizcocho Relleno Chocman Doble Black Pack 6 unid,S/ 7.80,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,6.0,un,7.8
Panetón Tradicional Wong Bolsa 800g,S/ 12.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,800.0,g,12.9
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.0,kg,6.99
Sixpack Panetón D'Onofrio Caja 880g,S/ 158.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,880.0,g,158.4
Panetón D'Onofrio Caja 880g,S/ 25.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,880.0,g,25.9
Panetón Donofrio 880g,S/ 23.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,880.0,g,23.5
Sixpack Panetón Donofrio 880g,S/ 143.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,880.0,g,143.4
Sixpack Panetón Wong Tradicional Bolsa 800g,S/ 74.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,800.0,g,74.9
Sixpack Panetón Blanca Flor Caja 900g,S/ 146.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,146.4
Sixpack Panetón Blanca Flor Doypack 900g,S/ 132.20,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,132.2
Panetón Blanca Flor Doypack 900g,S/ 22.30,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,22.3
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 18.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,450.0,g,18.0
Plátano Bizcocho Orgánico x kg,S/ 6.99 x kg,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.0,kg,6.99
Sixpack Panetón Bimbo Caja 900g,S/ 173.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,173.4
Pack Panetón Todinno: Caja 900g + Todinnito Caja 85g,S/ 28.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,28.5
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,90.0,g,2.5
Panetón Bauducco Caja 750g,S/ 30.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,750.0,g,30.9
Panetón Gloria Doypack 900g,S/ 23.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,23.9
Panetón D'onofrio Lata 880g Surtido,S/ 45.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,880.0,g,45.9
Panetón Wong Frutos Secos Caja 800g,S/ 52.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,800.0,g,52.9
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,90.0,g,4.5
Panetón Blanca Flor Caja 900g,S/ 24.70,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,24.7
Panetón Donofrio Caja 1.3kg,S/ 39.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.3,kg,39.9
Mini Panetón Donofrio Chocotoncito Bolsa 80g,S/ 4.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,80.0,g,4.4
Pandoro Properzi Caja 1kg,S/ 39.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.0,kg,39.9
Mini Panetón Minions Caja 80g Surtido,S/ 3.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,80.0,g,3.5
Panetón con Trozos de Chocolate Properzi Caja 1kg,S/ 94.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.0,kg,94.9
Panetón Properzi Caja 1kg,S/ 94.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.0,kg,94.9
Sixpack Panetón con Chocolate Blanca Flor Caja 450g,S/ 111.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,450.0,g,111.4
Panetón Gloria Caja 900g,S/ 26.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,26.9
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 34.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,1.5,kg,34.9
Sixpack Panetón Bimbo Doypack 900g,S/ 167.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,167.4
Twopack Panetón con Chocolate Blanca Flor Caja 450g,S/ 34.40,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,450.0,g,34.4
Sixpack Bizcocho Chocman 33.5g,S/ 4.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,33.5,g,4.5
Panetón Winter's Sin Pasas Sin Frutas Doypack 500g,S/ 16.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,16.9
Keke Sabor Vainilla Bimbo Bimbolete Minix 10un.,S/ 9.30,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,10.0,un,9.3
Keke Bimboletes Minix Chispas Sabor Chocolate 10un,S/ 9.30,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,10.0,un,9.3
Pasteles Gansito Minix 8un,S/ 9.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,8.0,un,9.5
Panetón Gloria Lata 900g,S/ 39.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,39.9
Panetón con Gotas Sabor Chocolate Todinno Cioccolato 500g,S/ 16.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,16.9
Panetón Cuisine & Co Tradicional Doypack 800g,S/ 18.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,800.0,g,18.9
Panetón Gloria Pasión Avellanas Caja 500g,S/ 22.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,22.9
Keke Sabor Vainilla PYC Kekitos 3un,S/ 3.70,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,3.0,un,3.7
Panetón de Lúcuma Ricco's Chocolúcuma Caja 500g,S/ 21.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,21.0
Panetón Bimbo Doypack 900g,S/ 21.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,21.9
Panetón Chocotón Relleno Doble Sabor a Chocolate Caja 450g,S/ 20.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,450.0,g,20.0
Keke Naranja Bimbo Paquete 380 g,S/ 11.20,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,380.0,g,11.2
Panetón Vegano Bona Stella Premium Caja 100g,S/ 10.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,100.0,g,10.9
Panetón Winter's Doypack 800g,S/ 21.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,800.0,g,21.9
Panetón Todinoo Bolsa 900g + Panetón Todinnito 85g,S/ 25.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,25.5
Pandulce D'Onofrio Doypack 490g,S/ 21.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,490.0,g,21.9
Panetón Dal Colle Classico Caja 750g,S/ 34.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,750.0,g,34.9
Panetón Integral Unión Castañas Doypack 900g,S/ 25.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,25.9
Panetón Clásico Sayón Doypack 750g,S/ 20.50,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,750.0,g,20.5
Pandoro Dal Colle Doppio Cioccolato Caja 500g,S/ 44.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,44.9
Keke Sabor Vainilla Bimbolete Bimbo Paquete 3 unid,S/ 4.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,3.0,un,4.0
Panetón Integral D'onofrio Doypack 500g,S/ 21.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,21.9
Panetón Bimbo Caja 900g,S/ 22.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,22.9
Mini Panetón Relleno Bon o Bon 80g,S/ 4.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,80.0,g,4.9
Panettone Schar Sin Gluten Caja 420g,S/ 53.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,420.0,g,53.9
Choco Panetón Vegano Zana Caja 500g,S/ 49.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,500.0,g,49.0
Panetón Relleno Chocotón Manjar Blanco Caja 450g,S/ 20.00,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,450.0,g,20.0
Keke Sabor Naranja PYC Kekitos 3un,S/ 3.70,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,3.0,un,3.7
Keke Marmoleado Bimbo Paquete 380 g,S/ 11.20,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,380.0,g,11.2
Panetón San Jorge Poessía Doypack 900g,S/ 23.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,23.9
Panetón San Jorge Gran Panetón Caja 900g,S/ 24.90,wong,BIZCOCHOS,2024-12-04 18:15:03.843197,900.0,g,24.9
