description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Queso Edam Laive x kg,S/ 49.90 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,49.9
Queso Edam en Tajadas Braedt 180g,S/ 10.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,180.0,g,10.9
Queso Edam Laive en Tajadas 440g,S/ 25.20,wong,QUESO EDAM,2024-12-04 19:10:44.558495,440.0,g,25.2
Queso Edam Braedt 440g,S/ 22.50,wong,QUESO EDAM,2024-12-04 19:10:44.558495,440.0,g,22.5
Queso Edam Laive Sin Lactosa 180g,S/ 13.10,wong,QUESO EDAM,2024-12-04 19:10:44.558495,180.0,g,13.1
Queso Edam Gloria en Tajadas 500g,S/ 19.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,500.0,g,19.9
Queso Edam Laive 180g,S/ 11.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,180.0,g,11.9
Queso Edam Light Cuisine & Co x kg,S/ 50.60 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,50.6
Queso Edam Laive + Jamón Americano Suiza 300g,S/ 11.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,300.0,g,11.9
Queso Edam Light Laive en Tajadas x kg,S/ 54.90 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,54.9
Queso Edam Bonlé en Tajadas x kg,S/ 49.00 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,49.0
Queso Edam President en Tajadas 150g,S/ 10.00,wong,QUESO EDAM,2024-12-04 19:10:44.558495,150.0,g,10.0
Queso Edam Delice Laminado 420g,S/ 27.40,wong,QUESO EDAM,2024-12-04 19:10:44.558495,420.0,g,27.4
Queso Edam Cuisine & Co Tajadas 390g,S/ 23.50,wong,QUESO EDAM,2024-12-04 19:10:44.558495,390.0,g,23.5
Queso Edam Gloria en Tajadas 250g,S/ 15.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,250.0,g,15.9
Queso Edam Cuisine & Co x kg,S/ 49.90 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,49.9
Queso Edam Président 225g,S/ 15.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,225.0,g,15.9
Queso Edam Bonlé en tajadas paquete 185 g,S/ 9.50,wong,QUESO EDAM,2024-12-04 19:10:44.558495,185.0,g,9.5
Queso Edam Laminado Piamonte Paquete 200 g,S/ 14.50,wong,QUESO EDAM,2024-12-04 19:10:44.558495,200.0,g,14.5
Queso Edam De Origen Laminado 500g,S/ 45.20,wong,QUESO EDAM,2024-12-04 19:10:44.558495,500.0,g,45.2
Queso Edam Président en Tajadas x kg,S/ 51.50 x kg,wong,QUESO EDAM,2024-12-04 19:10:44.558495,1.0,kg,51.5
