description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Galleta de Arroz Baby Mum-Mum Manzana Caja 50 gr,S/ 14.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,14.1
Galleta Pícaras Mini La Clásica 50g,S/ 2.30,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,2.3
Galleta de Arroz Baby Mum-Mum Original Caja 50 gr,S/ 14.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,14.1
Galleta de Arroz Toddler Mum-Mum Fresa Caja 50 gr,S/ 15.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,15.1
Galleta de Arroz Toddler Mum-Mum Banana Caja 50 gr,S/ 15.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,15.1
Galleta con Cobertura de Caramelo y Chocolate Twix 50.7g,S/ 4.60,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.7,g,4.6
Galleta con Quinua y Ajonjolí Incasur Caja 6 unid Bolsa 30 gr,S/ 7.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,6.0,un,7.9
Galleta de Chocolate con Crema de Vainilla Keto Catalina Crunch Caja 193 g,S/ 50.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,193.0,g,50.9
Galleta de Arroz Integral Scotti 150g,S/ 11.70,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,150.0,g,11.7
Galleta con Quinua y Coco Rallado Caja 180 g,S/ 7.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,180.0,g,7.9
Galleta Choco Chip Sin Gluten Dr Schar Caja 100 g,S/ 15.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,100.0,g,15.9
Galleta Digestive Cacao 0% Azúcar Santiveri Contenido 200 g,S/ 19.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,200.0,g,19.9
Galleta de Arroz Baby Mum-Mum Zanahoria Caja 50 gr,S/ 14.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,50.0,g,14.1
Galleta Relajantes Rambala 180gr,S/ 12.51,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,180.0,g,12.51
Galleta con Cobertura de Chocolate Sin Gluten Dr Schar Paquete 150 g,S/ 21.60,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,150.0,g,21.6
Galleta Sin Gluten Dr Schar Paquete 150 g,S/ 19.70,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,150.0,g,19.7
Galleta Digestive Arándano 0 % Azúcar Santiveri Paquete 190 g,S/ 19.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,190.0,g,19.9
Galleta Hipoalergénicas Rambala 180G,S/ 12.50,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,180.0,g,12.5
Galleta Vegana Misura 400g,S/ 23.70,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,400.0,g,23.7
Galleta Biscolata Moood 40g,S/ 4.30,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,40.0,g,4.3
Galleta De Leche Peppa Pig Contenido 120 g,S/ 15.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,120.0,g,15.2
Galleta de Carne Rambala 180gr,S/ 12.50,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,180.0,g,12.5
Galleta para Perros Canirufus Piel y Pelaje 780g,S/ 23.69,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,780.0,g,23.69
Galleta Relajantes Rambala Bolsa 90gr,S/ 7.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,90.0,g,7.2
Galleta Rellena De Chocolate Peppa Pig Contenido 160 g,S/ 16.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,160.0,g,16.2
Galleta de Arroz Want Want Senbei 56g,S/ 7.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,56.0,g,7.2
Galleta Avena Sugar Free Voortman 227 g,S/ 19.10,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,227.0,g,19.1
Galleta de Carne Rambala Bolsa 90gr,S/ 7.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,90.0,g,7.2
Galleta Hipoalergénicas Rambala 90gr,S/ 7.20,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,90.0,g,7.2
Galleta para Perros Canirufus Inmunológicas 780g,S/ 27.39,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,780.0,g,27.39
Galleta de Leche Rambala Caja 180gr,S/ 11.80,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,180.0,g,11.8
Galleta de Agua Nubbe Agua San Jorge Paquete 14 g Caja 20 unid,S/ 9.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,14.0,g,9.9
Galleta de Leche Rambala Bolsa 90gr,S/ 6.70,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,90.0,g,6.7
Galleta con Cobertura de Caramelo y Chocolate Twix 40g,S/ 4.70,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,40.0,g,4.7
Galleta Artesanal Pitacrisps Con Chia Integral Tabla Gourmet Caja 100 g,S/ 10.00,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,100.0,g,10.0
Galletas Dulces Chaplin 90g,S/ 3.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,90.0,g,3.9
Galletas Surtidas Giselle Frasco 420 g,S/ 36.90,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,420.0,g,36.9
Galletas de Vainilla Lenguitas de Gato Giselle Frasco 320 g,S/ 35.50,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,320.0,g,35.5
Galletas de Vainilla con Choco Chips Cuisine & Co 8un,S/ 15.50,wong,GALLETAS DULCES,2024-12-04 18:20:28.788112,8.0,un,15.5
