description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Ají Panca Molido Piki 350g,S/ 10.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,350.0,g,10.9
Ají Panca Molido Piki 1kg,S/ 21.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,21.9
Ají Amarillo x kg,S/ 11.99 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,11.99
Ají de La Casa Wong 250g,S/ 7.92,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,7.92
Ají de La Casa Wong 450g,S/ 13.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,450.0,g,13.2
Ají Limo x kg,S/ 11.89 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,11.89
Ají Panca en Pasta Cuisine & Co 200g,S/ 5.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,200.0,g,5.9
Ají Parrillero Wong Pote 250 g,S/ 9.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,9.5
Ají Panca En Pasta Wong Pote 250 g,S/ 9.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,9.5
Ají Amarillo en Pasta Cuisine & Co 200g,S/ 7.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,200.0,g,7.9
Ají Especial Panquita Sin Picante Sibarita Pack 3 Unid x 31.2 g,S/ 3.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,3.0,un,3.9
Ají Mirasol en Pasta Cuisine & Co 200g,S/ 5.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,200.0,g,5.9
Ají Criollo Wong Pote 250 g,S/ 9.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,9.5
Ají Panca Despepitado Naturandes Bandeja 100g,S/ 13.02,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,13.02
Ají Amarillo Molido Piki 350g,S/ 10.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,350.0,g,10.9
Ají de la Abuela Wong 250g,S/ 7.92,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,7.92
Ají Amarillo Molido Piki 1kg,S/ 21.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,21.9
Ají Panquita Sibarita Natural Sobre 100 g,S/ 3.40,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,3.4
Ají Mirasol Despepitado Naturandes Bandeja 100g,S/ 13.60,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,13.6
Ají Pollero 75g,S/ 4.70,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,75.0,g,4.7
Ají De La Casa Wong 100g,S/ 3.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,3.9
Ají Huacatay Pote 250 g,S/ 9.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,9.9
Ají Criollo Libby's 380g,S/ 14.40,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,380.0,g,14.4
Ají Amarillo en Pasta Arezzo 500g,S/ 10.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,500.0,g,10.9
Ají Jalapeño Ecologic 250g,S/ 6.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,6.9
Ají Panca en Polvo Max & Mix Sobre 20 g,S/ 3.70,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,20.0,g,3.7
Ají Amarillo Mirasol en Polvo Max & Mix Sobre 20 g,S/ 3.30,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,20.0,g,3.3
Ají Parrillero Wong 450g,S/ 15.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,450.0,g,15.9
Ají de la Abuela Cuisine & Co 450g,S/ 13.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,450.0,g,13.2
Ají Panca Cuisine & Co 10g,S/ 1.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,10.0,g,1.99
Ají Panca Deshidratado Guva 100g,S/ 9.00,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,9.0
Ají Pizza Cuisine & Co 15g,S/ 2.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,15.0,g,2.9
Ají Especial de la Casa Arezzo 500g,S/ 12.60,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,500.0,g,12.6
Ají de Gallina con Arroz Blanco Cuisine & Co 400g,S/ 13.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,400.0,g,13.2
Ají Pizza Max Mix 40g,S/ 7.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,40.0,g,7.99
Ají Mirasol Cuisine & Co 10g,S/ 3.10,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,10.0,g,3.1
Ají Panca en Pasta Arezzo 500g,S/ 9.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,500.0,g,9.5
Ají Jalapeño 230g,S/ 7.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,230.0,g,7.2
Ají Mirasol Deshidratado Guva 100g,S/ 9.00,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,9.0
Ají De La Abuela Wong 100g,S/ 3.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,3.9
Ají Criollo 450g,S/ 15.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,450.0,g,15.9
Ají Pollero Adelmi 100g,S/ 2.80,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,2.8
Ají Panca Granulado Oli21 60g,S/ 15.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,60.0,g,15.5
Ají Paprika Deshidratado Guva 100g,S/ 9.00,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,9.0
Ají de Pollo con Arroz Blanco 180g,S/ 6.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,180.0,g,6.2
Ají Criollo Arezzo 500g,S/ 12.60,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,500.0,g,12.6
Ají Criollo Sabor Tocino Terraza Grill 200g,S/ 10.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,200.0,g,10.5
Ajos Enteros sin Pelar x kg,S/ 19.99 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,19.99
Ajo Molido Sibarita Ajo Siba 250g,S/ 19.60,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,19.6
Ajo Molido Piki 350g,S/ 12.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,350.0,g,12.5
Ajo Molido Piki 1kg,S/ 25.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,25.2
Ajo Molido Piki 120g,S/ 4.30,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,120.0,g,4.3
Ajos Molido Max & Mix Sobre 20 g,S/ 3.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,20.0,g,3.99
Ajo Molido Sibarita Sobre 100 g,S/ 6.40,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,6.4
Ajos Enteros Justo al Día 700g,S/ 40.95,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,700.0,g,40.95
Aceite de Palta con Ají Olivos del Sur 250ml,S/ 49.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,ml,49.9
Sillao Aji-No-Sillao Botella 500 ml,S/ 4.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,500.0,ml,4.99
Sillau Aji-No-Sillao Frasco 280 ml,S/ 3.80,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,280.0,ml,3.8
Aji de gallina con arroz Nadú Caja 340 g,S/ 15.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,340.0,g,15.99
Sillao Aji-No-Sillao Botella 150 ml,S/ 2.40,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,150.0,ml,2.4
Sillao Aji-No-Sillao 1L,S/ 8.00,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,l,8.0
Cebolla Roja x kg,S/ 2.59 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,2.59
Cebolla Blanca x kg,S/ 2.19 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,2.19
Café Molido Cafetal Selecto 900g,S/ 35.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,900.0,g,35.9
Café Molido Altomayo Gourmet 450g,S/ 35.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,450.0,g,35.5
Pan Molido Bimbo Bolsa 250 g,S/ 6.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,250.0,g,6.5
Cápsulas de Café Dolce Gusto Americano 16un,S/ 36.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,16.0,un,36.9
Crema de Ají y Queso AlaCena Huancaína 400g,S/ 13.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,400.0,g,13.5
Cápsulas de Café Dolce Gusto Espresso 16un,S/ 36.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,16.0,un,36.9
Café Molido Cafetal Selecto 454g,S/ 20.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,454.0,g,20.9
Crema de Ají AlaCena Tarí 400g,S/ 13.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,400.0,g,13.5
Rocoto x kg,S/ 14.99 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,14.99
