description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Torta de Chocolate 20 Porciones,S/ 45.68,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,20.0,un,45.68
Torta Tropical Dulce Pasión16 Porciones,S/ 55.92,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,55.92
Torta Tres Leches 16 Porciones,S/ 50.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,50.93
Torta Delicia de Fresa Dulce Pasión 16 Porciones,S/ 59.92,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,59.92
Torta de Chocolate 16 Porciones,S/ 39.68,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,39.68
Torta de Chocolate 10 Porciones,S/ 29.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,29.93
Torta Helada de Fresa 20 Porciones,S/ 43.43,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,20.0,un,43.43
Torta de Chocolate con Manjar 20 Porciones,S/ 44.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,20.0,un,44.93
Torta Red Velvet Dulce Pasión 10 Porciones,S/ 59.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,59.9
Torta de Chocolate con Manjar 16 Porciones,S/ 40.43,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,40.43
Torta Selva Negra 20 Porciones,S/ 55.43,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,20.0,un,55.43
Torta Helada de Fresa 10 Porciones,S/ 29.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,29.93
Torta Tentación de Lúcuma 16 Porciones,S/ 43.43,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,43.43
Torta Fiesta de Chocolate 10 Porciones,S/ 29.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,29.9
Torta Rectangular Chocolate con Manjar 7 Porciones,S/ 14.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,7.0,un,14.93
Torta Rectangular Chocolate 7 Porciones,S/ 19.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,7.0,un,19.9
Torta Tres Leches de Chocolate 16 Porciones,S/ 56.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,56.93
Torta de Turrón Duro de Almendra y Miel Sin Gluten Memorable Caja 150 g,S/ 22.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,150.0,g,22.9
Torta Pink Velvet Dulce Pasión 10 Porciones,S/ 59.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,59.9
Torta de Chocolate Dulce Pasión 12 Porciones,S/ 65.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,12.0,un,65.9
Torta Tres Leches Fresa y Coco 10 Porciones,S/ 52.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,52.9
Torta Alemana con Cerezas 16 Porciones,S/ 49.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,49.9
Torta Tres Leches Fresa y Coco 16 Porciones,S/ 56.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,56.93
Torta Chocococo 16 Porciones,S/ 57.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,57.9
Torta Tres Leches Selva Negra Cuisine & Co 12 Porciones,S/ 42.68,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,12.0,un,42.68
Torta Tropical Dulce Pasión 6 Porciones,S/ 37.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,6.0,un,37.9
Torta Selva Negra Cuisine & Co 16 Porciones,S/ 63.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,16.0,un,63.9
Torta Tres Leches 10 Porciones,S/ 51.90,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,10.0,un,51.9
Torta Rectangular Selva Negra 7 Porciones,S/ 14.93,wong,TORTA (ENTERA),2024-12-04 18:28:24.587968,7.0,un,14.93
