description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Maracuyá x kg,S/ 7.99 x kg,wong,MARACUYÁ,2024-12-04 19:22:21.869716,1.0,kg,7.99
"Jugo Cold Pressed de Naranja, Mango y Maracuyá Ecofresh Botella 1L",S/ 14.50,wong,MARACUYÁ,2024-12-04 19:22:21.869716,1.0,l,14.5
"Jugo Cold Pressed de Naranja, Mango y Maracuyá Ecofresh Botella 475ml",S/ 7.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,475.0,ml,7.9
Pulpa de Maracuyá Agroselva Doypack 250g,S/ 12.99,wong,MARACUYÁ,2024-12-04 19:22:21.869716,250.0,g,12.99
Concentrado de Maracuya Agro Selva 500g,S/ 12.99,wong,MARACUYÁ,2024-12-04 19:22:21.869716,500.0,g,12.99
Pulpa de Maracuyá Congelada El Frutero 500g,S/ 9.44,wong,MARACUYÁ,2024-12-04 19:22:21.869716,500.0,g,9.44
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,625.0,ml,13.2
Yogurt Gloria Griego Sabor Maracuyá 120g,S/ 2.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,120.0,g,2.2
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,1.0,l,3.9
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,625.0,ml,13.2
Bebida Con Gas San Luis Maracuyá Botella 625ml,S/ 2.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,625.0,ml,2.2
Yogurt Gloria Slim Sabor Maracuyá 120g,S/ 2.00,wong,MARACUYÁ,2024-12-04 19:22:21.869716,120.0,g,2.0
Tripack Jabón de Glicerina Family Care Maracuyá 100g,S/ 7.80,wong,MARACUYÁ,2024-12-04 19:22:21.869716,100.0,g,7.8
Helado Frio Rico Crocante Maracuyá 900ml,S/ 24.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,900.0,ml,24.9
Yogurt Batido Laive Griego Sabor Mango Maracuyá 800g,S/ 9.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,800.0,g,9.9
"Jugo de Mango, Maracuyá y Camu Camu Kero Botella 475 ml",S/ 5.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,475.0,ml,5.9
Cheesecake de Maracuyá Dulce Pasión 10 Porciones,S/ 47.92,wong,MARACUYÁ,2024-12-04 19:22:21.869716,10.0,un,47.92
Yogurt Bebible Gloria Slim Maracuyá Galonera 1.7kg,S/ 9.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,1.7,kg,9.2
Kombucha Veda Maracuyá Botella 260ml,S/ 10.75,wong,MARACUYÁ,2024-12-04 19:22:21.869716,260.0,ml,10.75
Bebida Chilcano de Pisco Piscano Maracuyá Botella 275ml,S/ 5.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,275.0,ml,5.9
Chupetín Globo Pop Sabor Maracuyá 24un,S/ 8.20,wong,MARACUYÁ,2024-12-04 19:22:21.869716,24.0,un,8.2
Yogurt Gloria Griego Sabor Maracuyá 800g,S/ 6.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,800.0,g,6.9
Cheesecake Horneado de Maracuyá Dulce Pasión 10 Porciones,S/ 59.90,wong,MARACUYÁ,2024-12-04 19:22:21.869716,10.0,un,59.9
Bebida Ready to Drink Portón Chilcano Sabor Maracuyá Lata 355ml,S/ 8.00,wong,MARACUYÁ,2024-12-04 19:22:21.869716,355.0,ml,8.0
Chocolate Relleno con Jalea de Maracuyá Britt 170g,S/ 32.30,wong,MARACUYÁ,2024-12-04 19:22:21.869716,170.0,g,32.3
