description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Chifles Crickets Leche de Tigre 250g,S/ 11.20,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,11.2
Chifles Salados Crickets 250g,S/ 11.20,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,11.2
Chifles Salados Crickets 500g,S/ 21.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,500.0,g,21.9
Chifles Norteños Milys 250g,S/ 9.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,9.9
Chifles Salados Villa Natura 500g,S/ 18.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,500.0,g,18.9
Chifles Norteños Cuisine & Co Pote 100 g,S/ 6.80,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,100.0,g,6.8
Chifles Norteños Milys 500g,S/ 18.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,500.0,g,18.9
Chifles Crickets Sabor Leche de Tigre 150g,S/ 8.50,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,150.0,g,8.5
Chifles Corte Delgado Cuisine & Co Bolsa 200 gr,S/ 9.70,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,200.0,g,9.7
Chifles del Vraem Tiyapuy 142g,S/ 6.20,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,142.0,g,6.2
Chifles Picantes Crickets 250 g,S/ 11.20,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,11.2
Chifles Karinto Salados 150g,S/ 9.60,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,150.0,g,9.6
Chifles Picantes Crickets 500 g,S/ 21.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,500.0,g,21.9
Chifles Salados Veggie Chips 250g,S/ 10.80,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,10.8
Chifles Salados con Cancha y Cecina Bolsa 250 g,S/ 13.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,13.9
Chifles Salados Bolsa 250 g,S/ 13.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,250.0,g,13.9
Chifles Norteños Milys 160g,S/ 7.60,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,160.0,g,7.6
Chifles Jalapeños Cuisine & Co 100g,S/ 4.90,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,100.0,g,4.9
Chifles Salados con Cancha y Cecina Bolsa 500 g,S/ 30.50,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,500.0,g,30.5
