description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Garbanzos Cuisine & Co 500g,S/ 5.40,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,5.4
Garbanzo Costeño 500g,S/ 6.80,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,6.8
Garbanzos en Conserva Essential Everyday 425g,S/ 12.00,wong,GARBANZO,2024-12-04 20:00:48.958505,425.0,g,12.0
Garbanzos Tesoro Del Campo Bolsa 500 g,S/ 7.40,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,7.4
Garbanzos Bolsa 500 g,S/ 7.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,7.9
Garbanzos en Salmuera Cuisine & Co 425g,S/ 8.80,wong,GARBANZO,2024-12-04 20:00:48.958505,425.0,g,8.8
Garbanzo Frito Salado x kg,S/ 48.50 x kg,wong,GARBANZO,2024-12-04 20:00:48.958505,1.0,kg,48.5
Garbanzos Horneados Salados Gozana 90g,S/ 11.00,wong,GARBANZO,2024-12-04 20:00:48.958505,90.0,g,11.0
Garbanzo Precocido Guva 500g,S/ 6.49,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,6.49
Garbanzos Horneados Ajo y Cebolla Gozana 90g,S/ 11.00,wong,GARBANZO,2024-12-04 20:00:48.958505,90.0,g,11.0
Garbanzo Picante x kg,S/ 52.00 x kg,wong,GARBANZO,2024-12-04 20:00:48.958505,1.0,kg,52.0
Garbanzos Horneados Picantes Gozana 90g,S/ 11.00,wong,GARBANZO,2024-12-04 20:00:48.958505,90.0,g,11.0
Garbanzos Casa Verde 340g,S/ 7.50,wong,GARBANZO,2024-12-04 20:00:48.958505,340.0,g,7.5
Garbanzos Lorenzo 425g,S/ 8.80,wong,GARBANZO,2024-12-04 20:00:48.958505,425.0,g,8.8
Lenteja Bebé Cuisine & Co 500g,S/ 4.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,4.9
