description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Lenteja Bebé Cuisine & Co 500g,S/ 4.90,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,4.9
Lenteja Costeño 500g,S/ 5.40,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,5.4
Quinua Cuisine & Co 500g,S/ 9.30,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,9.3
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,S/ 5.50,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,5.5
Maíz Pop Corn Costeño 500g,S/ 4.00,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,4.0
Quinua Costeño 500g,S/ 9.89,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,9.89
Frijol Canario Cuisine & Co 500g,S/ 8.40,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,8.4
Frijol Canario Costeño 500g,S/ 9.00,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,9.0
Arveja Partida Costeño 500g,S/ 3.80,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,3.8
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.90,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,3.9
Garbanzos Cuisine & Co 500g,S/ 5.40,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,5.4
Frijol Panamito Cuisine & Co Bolsa 500 gr,S/ 5.60,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,5.6
Maíz Pop Corn Cuisine & Co 500g,S/ 4.70,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,4.7
Garbanzo Costeño 500g,S/ 6.80,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,6.8
Trigo Mote Costeño 500g,S/ 4.60,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,4.6
Frijol Red Kidney Cuisine & Co Bolsa 500 gr,S/ 6.30,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,6.3
Quinua Tesoro Del Campo Bolsa 500 g,S/ 10.25,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,10.25
Frijol Canario Valle Norte Bolsa 500 g,S/ 8.80,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,8.8
