description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Gelatina Sabor Fresa Diet Universal 19g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,3.8
Gelatina Diet Universal Piña Caja 19 g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,3.8
Gelatina Diet Universal Naranja Caja 19 g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,3.8
Gelatina Universal de Fresa Sobre 150 g,S/ 4.10,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,150.0,g,4.1
Gelatina Sabor Limón Diet Universal 19g,S/ 3.80,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,3.8
Gelatina en Polvo Royal Sabor Fresa 160g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,160.0,g,5.2
Gelatina Diet Universal con Stevia Fresa Caja 19 g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,5.2
Gelatina sin Sabor para Repostería Universal Sobre 7.5 g Caja 4 unid,S/ 5.80,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,7.5,g,5.8
Gelatina Universal de Piña Sobre 130g,S/ 4.10,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,130.0,g,4.1
Gelatina Sin Azúcar Cuisine & Co Sabor Fresa 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,2.9
Gelatina en Polvo Royal Sabor Piña 160g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,160.0,g,5.2
Gelatina Diet Universal con Stevia Piña Caja 19g,S/ 5.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,5.2
Gelatina Universal de Naranja Sobre 130g,S/ 4.10,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,130.0,g,4.1
Gelatina Sin Azúcar Cuisine & Co Sabor Naranja 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,2.9
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,2.9
Gelatina Umsha Sabor Fresa 120g,S/ 3.50,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,120.0,g,3.5
