description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vainita x kg,S/ 10.29 x kg,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,1.0,kg,10.29
Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 93.50,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,68.0,un,93.5
Lechuga Hidropónica Verde Puro x un.,S/ 7.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,1.0,un,7.9
Twopack Pants para Bebé Pampers Premium Care Talla XXG 52un,S/ 145.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,52.0,un,145.9
Tripack Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 229.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,68.0,un,229.9
Espinaca Baby Deshojada Verde Puro 180g,S/ 8.70,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,180.0,g,8.7
Mix de Lechugas BB Verde Puro Bolsa 100 g,S/ 7.30,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,100.0,g,7.3
Pants para Bebé Pampers Premium Care Talla XXG 52un,S/ 79.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,52.0,un,79.9
Pañales para Bebés Pampers Premium Care Hipoalergénico Talla XXXG 52un,S/ 86.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,52.0,un,86.9
Twopack Pañales para Bebé Pampers Premium Care Talla XXG 68un,S/ 157.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,68.0,un,157.9
Toallitas Húmedas Pampers Recién Nacido 192un,S/ 37.80,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,192.0,un,37.8
Vainita en Trozos Cuisine & Co 400g,S/ 6.32,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,400.0,g,6.32
Lechuga Romana Entera Verde Puro 200g,S/ 4.30,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,200.0,g,4.3
Albahaca Fresca Verde Puro 120g,S/ 7.10,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,120.0,g,7.1
Granola Huella Verde The Skinny Mood 400g,S/ 25.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,400.0,g,25.9
Tripack Pañales para Bebé Pampers Premium Care Talla XG 68un,S/ 229.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,68.0,un,229.9
Pants para Bebé Pampers Premium Care Talla XXG 90un,S/ 139.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,90.0,un,139.9
Pants para Bebé Pampers Premium Care Talla XG 52un,S/ 79.90,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,52.0,un,79.9
