description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Verduras para Arroz con Pollo Wong Bandeja 200g,S/ 14.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,14.0
Verduras para Ensalada Rusa Wong Bandeja 600g,S/ 16.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,600.0,g,16.0
Verduras para Menestrón Wong Bandeja 700gr,S/ 20.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,20.0
Verduras para Sopa Mixta Wong Bandeja 300g,S/ 9.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,9.5
Verdura para Locro Wong 700g,S/ 13.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,13.5
Verduras Chinas Wong Bandeja 350g,S/ 12.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,350.0,g,12.9
Verduras Chinas Wong Bandeja 700gr,S/ 21.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,21.0
Verduras para Ensalada Mixta Wong Bandeja 600g,S/ 17.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,600.0,g,17.9
Verduras para Sopa Wantán 200g,S/ 11.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,11.8
Verduras para Crema de Vegetales Wong Bandeja 350g,S/ 11.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,350.0,g,11.0
Verduras para Crema de Vegetales Wong Bandeja 700gr,S/ 17.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,17.5
Verduras para Sopa Mixta Wong Bandeja 600g,S/ 15.60,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,600.0,g,15.6
Verduras para Estofado Wong Bandeja 200g,S/ 11.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,11.7
Verduras para Cazuela Wong Bandeja 300g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,11.5
Verduras para Cazuela Wong Bandeja 600g,S/ 16.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,600.0,g,16.0
Verduras para Sancochado Wong Bandeja 800g,S/ 19.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,800.0,g,19.5
Verduras para Chupe de Pescado Wong Bandeja 700gr,S/ 17.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,17.0
Champiñones Enteros Paccu Bandeja 200g,S/ 6.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,6.9
Espinaca Frescas 400g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,6.3
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,S/ 3.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,3.8
Piña en Trozos Golden 500g,S/ 13.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,500.0,g,13.49
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,6.3
Espárragos Premium La Huerta 300g,S/ 12.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,12.8
Tomate Cherry La Huerta 300g,S/ 12.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,12.0
Champiñón Entero Cuisine & Co 200g,S/ 6.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,6.2
Ensalada Thai Mattson 260g,S/ 20.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,260.0,g,20.0
Ajo Pelado Mr Ajo 250g,S/ 15.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,15.5
Espinaca Bebé Frescas 150g,S/ 4.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,150.0,g,4.8
Arveja Desvainada Wong Bandeja 200g,S/ 16.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,16.0
Champiñones Picados Cuisine & Co 200g,S/ 5.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,5.9
Fondos de Alcachofa Jehová Jireh 700g,S/ 28.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,28.0
Ajo Picado Wong 250g,S/ 24.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,24.0
Pepino Holandés Cuisine & Co 300g,S/ 4.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,4.0
Ensalada Thai Mattson 130g,S/ 12.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,130.0,g,12.5
Habas Peladas Wong Bandeja 200g,S/ 12.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,12.5
Pepinillo Premium La Huerta x unid,S/ 7.40,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,7.4
Champiñones Portobello Paccu Bandeja 500g,S/ 18.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,500.0,g,18.5
Ajo Picado Wong 125g,S/ 15.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,125.0,g,15.0
Zanahoria Baby Hidropónica Ecologic 250g,S/ 6.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,6.2
Apio en Bastones Ecologic 200g,S/ 4.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,4.2
Alcachofa Premium 2un,S/ 7.60,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,2.0,un,7.6
Crunchy Salad Mattson 350g,S/ 20.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,350.0,g,20.0
Ensalada Italiana Mattson 300g,S/ 20.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,20.5
Pimiento de Colores Ecologic 3un,S/ 9.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,3.0,un,9.7
Choclo Extra Dulce Viva Bandeja 2 unid,S/ 12.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,2.0,un,12.0
Ajos Pelados Mr. Ajo Bandeja 150g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,150.0,g,11.5
Pepinillo Holandés Frescas x un,S/ 4.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,4.7
Apio Prelavado Viva 300g,S/ 7.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,7.5
Olluco Picado Premium Wong Bandeja 450g,S/ 15.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,450.0,g,15.9
Sandía en Trozos Natifrut 280g,S/ 7.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,7.49
Germinado de Alfalfa Age Bandeja 100g,S/ 15.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,100.0,g,15.0
Choclo Desgranado Wong Bandeja 450g,S/ 19.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,450.0,g,19.9
Mango en Trozos Natifrut 280g,S/ 14.99,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,14.99
Fondos de Alcachofas Pequeñas 6un,S/ 27.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,6.0,un,27.0
Sopa de Verduras Wong Bandeja 300g,S/ 12.60,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,12.6
Champiñones Picados Paccu 200g,S/ 7.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,7.0
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 5.40,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,5.4
Cebolla Picada en Cuadritos Wong 200g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,11.5
Pepinillo Hidropónico Ecologic x un,S/ 3.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,3.7
Zucchini Baby Ecologic 3un,S/ 6.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,3.0,un,6.8
Rabanito Baby Hidropónico de Invernadero Ecologic Bandeja 250g,S/ 6.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,6.2
Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja 300 g,S/ 7.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,7.5
Mix Col Zanahoria Ecologic 250g,S/ 8.60,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,8.6
Ensalada Parrillera Ecologic x 400 g,S/ 6.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,6.7
Sopa de Verduras Wong Bandeja 600g,S/ 19.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,600.0,g,19.5
Choclito Baby La Huerta 200g,S/ 9.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,9.0
Champiñones Enteros Cuisine & Co 400g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,11.5
Zanahoria Rallada Ecologic 300g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,6.3
Crunchy Salad Mattson 175 gr,S/ 12.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,175.0,g,12.5
Berenjena de Invernadero La Huerta Wong x unid,S/ 4.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,4.5
Piña en Trozos Golden 350g,S/ 8.99,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,350.0,g,8.99
Piña en Rodajas Golden 700g,S/ 19.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,700.0,g,19.9
Desinfectante Orgánico Bio Organic 220ml,S/ 19.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,220.0,ml,19.9
Papaya en Trozos Natifrut 280g,S/ 8.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,8.49
Ensalada Cesar's Verde Puro 250g,S/ 11.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,11.8
Choclito Baby Ecologic 250g,S/ 6.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,6.9
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",S/ 9.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,340.0,g,9.49
Ensalada Vietnamita Mattson 450 g,S/ 19.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,450.0,g,19.9
Melón en Trozos Natifrut 280g,S/ 7.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,7.49
Tuna en Trozos Natifrut 280g,S/ 12.69,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,12.69
Vainita Picada Wong Bandeja 400 g,S/ 15.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,15.5
Ensalada Festiva Wong Bandeja 350 g,S/ 23.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,350.0,g,23.5
Champiñones Crimini Enteros Cuisine & Co 200g,S/ 6.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,6.5
Frejol Verde Wong Bandeja 200g,S/ 11.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,11.0
Ensalada de Col con Aliño 400g,S/ 15.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,15.8
Ensalada Vietnamita Mattson 240g,S/ 12.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,240.0,g,12.5
Lechuga Romana Viva 300g,S/ 4.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,4.8
Ensalada Mix de Lechugas Mattson 130g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,130.0,g,11.5
Kiwi en Trozos Natifrut 280g,S/ 11.99,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,11.99
Papas Prefritas McCain Noisettes 500g,S/ 15.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,500.0,g,15.9
Champiñón Entero Paccu Bandeja 400 g,S/ 13.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,13.2
Ensalada Clásica La Buena Pepa 380g,S/ 12.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,380.0,g,12.5
Espinaca Picada en Porciones Congelada Green Food 400g,S/ 5.52,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,5.52
Germinado de Brócoli Age Bandeja 100g,S/ 17.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,100.0,g,17.5
Ensalada Clásica Wong Bandeja 200g,S/ 12.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,12.0
Hongos Ostra Willka Bandeja 200g,S/ 6.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,6.5
Cebolla Picada Larguita Wong Taper 200g,S/ 11.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,11.5
