description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Morcilla La Charcutería de Lima 2un,S/ 15.40,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,15.4
Chorizo Artesanal con Miel de Maple La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,33.9
Limas de madera para Uñas Limader Paquete 12 unidades,S/ 6.99,wong,LIZA,2024-12-04 19:00:11.601935,12.0,un,6.99
Lima en Bloque 4 Lados QVS Buffing,S/ 9.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,l,9.9
Ligas para Cabello Talla M Scünci Paquete 18 unid Negro,S/ 7.20,wong,LIZA,2024-12-04 19:00:11.601935,18.0,un,7.2
Mix Charcutero La Charcutería de Lima 6un,S/ 48.50,wong,LIZA,2024-12-04 19:00:11.601935,6.0,un,48.5
Chorizo Artesanal con Cerveza La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,33.9
Ligas para Cabello Talla M Scünci Paquete 18 unid Marrón,S/ 7.20,wong,LIZA,2024-12-04 19:00:11.601935,18.0,un,7.2
Ligas para Cabello Goody 10un,S/ 6.10,wong,LIZA,2024-12-04 19:00:11.601935,10.0,un,6.1
Lima Deshidratada Go Barman 25g,S/ 19.90,wong,LIZA,2024-12-04 19:00:11.601935,25.0,g,19.9
Ligas de Cabello Scunci Deportivas 14un,S/ 14.30,wong,LIZA,2024-12-04 19:00:11.601935,14.0,un,14.3
Limas de Uñas Limader 2 un,S/ 7.10,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,7.1
Lima de Uña QVS Sharpers 2 un,S/ 13.40,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,13.4
Chorizo Artesanal con Finas Hierbas La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,33.9
Tizas Crayola Jumbo Lavable 12 un.,S/ 22.30,wong,LIZA,2024-12-04 19:00:11.601935,12.0,un,22.3
Ligas Foggy para Cabello 4un,S/ 4.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,4.9
Lavavajillas Ayudín Lima Limón 1.2L,S/ 18.50,wong,LIZA,2024-12-04 19:00:11.601935,1.2,l,18.5
Gaseosa Sprite Lima Limón Botella 3L,S/ 6.90,wong,LIZA,2024-12-04 19:00:11.601935,3.0,l,6.9
Gaseosa Sprite Lima Limón Botella 2.25L,S/ 6.40,wong,LIZA,2024-12-04 19:00:11.601935,2.25,l,6.4
Lavavajillas Lima Limón Sapolio Frasco 1250 ml,S/ 13.90,wong,LIZA,2024-12-04 19:00:11.601935,1250.0,ml,13.9
Gaseosa Sprite Lima Limón Botella 500ml,S/ 2.70,wong,LIZA,2024-12-04 19:00:11.601935,500.0,ml,2.7
Lavavajillas Líquido Ayudín Lima Limón 640ml,S/ 12.90,wong,LIZA,2024-12-04 19:00:11.601935,640.0,ml,12.9
Smartphone Motorola G85 5G 256Gb+8Gb Verde Lima,S/ 999.00,wong,LIZA,2024-12-04 19:00:11.601935,5.0,g,999.0
Papa en Hojuelas Inka Chips Finas Hierbas y Lima 115g,S/ 8.20,wong,LIZA,2024-12-04 19:00:11.601935,115.0,g,8.2
Sixpack Gaseosa Sprite Lima Limón Botella 500ml,S/ 13.50,wong,LIZA,2024-12-04 19:00:11.601935,500.0,ml,13.5
Fourpack Cerveza Artesanal Barbarían Lima Botella 330ml,S/ 29.90,wong,LIZA,2024-12-04 19:00:11.601935,330.0,ml,29.9
Café Orgánico Molido Blue Llama Sumaq Lima Doypack 284 g,S/ 38.50,wong,LIZA,2024-12-04 19:00:11.601935,284.0,g,38.5
Smartphone ZTE Blade A54 Lila,S/ 339.00,wong,LIZA,2024-12-04 19:00:11.601935,54.0,l,339.0
Exfoliante Corporal Coco y Lima Tree Hut Pote 510 g,S/ 69.10,wong,LIZA,2024-12-04 19:00:11.601935,510.0,g,69.1
Krea Vasos Alto Líneas Lisas 480 ml 6 unid,S/ 16.99,wong,LIZA,2024-12-04 19:00:11.601935,480.0,ml,16.99
Jabón Líquido Ballerina Antibacterial Coco y Lima 750ml,S/ 11.50,wong,LIZA,2024-12-04 19:00:11.601935,750.0,ml,11.5
Sabana Krea Lisa 2 Plazas Microfibra 75Gsm Surtido,S/ 49.90,wong,LIZA,2024-12-04 19:00:11.601935,75.0,g,49.9
Sabana Krea Lisa 1.5 Plazas Microfibra 75Gsm Surtido,S/ 39.90,wong,LIZA,2024-12-04 19:00:11.601935,75.0,g,39.9
Bebedero Pet's Fun Portátil Lila 380ml,S/ 21.90,wong,LIZA,2024-12-04 19:00:11.601935,380.0,ml,21.9
Botella Thermos Deportiva Verde Lima 950ml,S/ 26.59,wong,LIZA,2024-12-04 19:00:11.601935,950.0,ml,26.59
Sabana Krea Lisa Queen Plaza Microfibra 75Gsm Surtido,S/ 59.90,wong,LIZA,2024-12-04 19:00:11.601935,75.0,g,59.9
Sixpack Cerveza Cristal Alianza Lima Lata 355ml,S/ 22.90,wong,LIZA,2024-12-04 19:00:11.601935,355.0,ml,22.9
Sazonador Pimienta Lima Badia 184g,S/ 20.10,wong,LIZA,2024-12-04 19:00:11.601935,184.0,g,20.1
Papel de Seda 50 x 70cm Benji 5un. Lila,S/ 2.50,wong,LIZA,2024-12-04 19:00:11.601935,5.0,un,2.5
Velas de Cumpleaños Glitter Rayas y Puntos Lila Paquete 6 unid,S/ 3.50,wong,LIZA,2024-12-04 19:00:11.601935,6.0,un,3.5
Set de Limas QVS Emery Boards 10 un,S/ 7.99,wong,LIZA,2024-12-04 19:00:11.601935,10.0,un,7.99
