brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
GATORADE,Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,6.0,un,10.9
GATORADE,Bebida Rehidratante Sabor Mandarina 500 mL,S/ 2.40,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,2.4
GATORADE,Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,2.4
GATORADE,Bebida Rehidratante Sabor Cool Blue 500 mL,S/ 2.40,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,2.4
GATORADE,Bebida Rehidratante Sabor Fruta Tropical 500 mL,S/ 2.40,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,2.4
GATORADE,Fresa Kiwi 591 mL,S/ 5.50,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,591.0,ml,5.5
SPORADE,12 Pack Rehidratante Tropical 500 mL,S/ 20.90,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,20.9
GATORADE,Naranja 591 mL,S/ 5.50,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,591.0,ml,5.5
SPORADE,Bebida Rehidratante Tropical 1.5 L,S/ 4.90,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,1.5,l,4.9
,BEBIDA ELECTROL FLASHLYTE FRESA BOT625ML,S/ 6,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,625.0,ml,6.0
SPORADE,Bebida Rehidratante Tropical 500 mL,S/ 2.40,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,500.0,ml,2.4
,BEBIDA ELECTROL FLASHLYTE UVA BOT X625ML,S/ 6,tottus,BEBIDA HIDRATANTE,2024-12-04 14:01:16.732811,625.0,ml,6.0
