brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
,Orégano Entero Kariño 18 g,S/ 3.30,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,18.0,g,3.3
BLANCA FLOR,Premezcla Torta Casera Sabor Chocolate x 750 g,S/ 12.50,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,750.0,g,12.5
POSTRES EN CASA,Pre Mezcla Torta de Chocolate 400 g,S/ 8.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,400.0,g,8.9
KATZEL,Mezcla para Torta de Chocolate 510 g,S/ 14.50,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,510.0,g,14.5
,Clavo de Olor Entero Kariño 8 g,S/ 4.20,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,8.0,g,4.2
TOTTUS,Orégano Entero 10 g,S/ 1.40,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,10.0,g,1.4
TOTTUS,Orégano Entero 10 g,S/ 5.30,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,10.0,g,5.3
TOTTUS,Café tostado en grano entero de 250 g,S/ 12.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,250.0,g,12.9
CAFFE,Café Grano Entero Tostado Blend 900 g,S/ 49.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,900.0,g,49.9
SIBARITA,Orégano Entero 9 g,S/ 2.10,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,9.0,g,2.1
OLIVOS DEL SUR,Pickles Entero Ods 550 gr,S/ 13.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,550.0,g,13.9
TOTTUS,Laurel Entero 7 g,S/ 2.50,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,7.0,g,2.5
BADIA,Orégano Entero 14.2 g,S/ 4.50,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,14.2,g,4.5
,Tomillo Entero Kariño 5 g,S/ 3.70,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,5.0,g,3.7
TOTTUS,Clavo Entero 10 g,S/ 2.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,10.0,g,2.9
,Romero Entero Kariño 8 g,S/ 3.30,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,8.0,g,3.3
,Clavo De Olor Entero Cuatro Estaciones 10 g,S/ 4.30,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,10.0,g,4.3
SANTORINI,Entero De Anchoveta En Salsa De Tomate 200 g,S/ 2.90,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,200.0,g,2.9
,Orégano Entero Cuatro Estaciones 10 g,S/ 3.60,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,10.0,g,3.6
COSECHA DEL PARAISO,Salvado de Trigo Entero Cosecha del Paraíso 400 g,S/ 10.50,tottus,TORTA (ENTERA),2024-12-04 13:04:41.710135,400.0,g,10.5
