brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
LAIVE,MARGARINA SWIS POTE X 450 GR,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,450.0,g,9.9
DORINA,Margarina Esparcible Clásica de 450 g,S/ 14.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,450.0,g,14.9
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 11.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,750.0,g,11.9
SELLO DE ORO,Margarina 200 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,200.0,g,4.4
SELLO DE ORO,Margarina 400 g,S/ 7.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,400.0,g,7.9
SELLO DE ORO,Margarina esparcible 90 g,S/ 3.20,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,90.0,g,3.2
LAIVE,MARGARINA SWIS BARRA X 90 GR,S/ 3.30,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,90.0,g,3.3
TOTTUS,Pan Petipan 600 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,600.0,g,4.4
BIMBO,Pan de molde integral 480 g,S/ 10.70,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,480.0,g,10.7
,Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,480.0,g,10.5
BIMBO,Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,600.0,g,12.4
DON MAMINO,Pan de Molde Blanco sin Corteza 560 g,S/ 13.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,560.0,g,13.5
BIMBO,Pan Integral Xg 750 g,S/ 11.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,750.0,g,11.9
BIMBO,PAN BLANCO SIN BORDES 650G,S/ 16,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,650.0,g,16.0
BIMBO,Pan de molde artesano integral de 560 g,S/ 11.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,560.0,g,11.9
UNION,Pan Multisemillas con Avena Unión de 540 g,S/ 11.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,540.0,g,11.4
TOTTUS,Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,560.0,g,12.9
BIMBO,Pan Hamburguesa 480 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,480.0,g,10.5
BIMBO,Pan de Molde Vital con Semillas 600 g,S/ 12.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,600.0,g,12.4
BIMBO,Pan de molde multicereal Vital con chía y linaza de 360 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,360.0,g,10.5
BIMBO,Pan para Hot Dogs 8 Unidades,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,8.0,un,9.9
BIMBO,PAN PITA INTEGRAL CERO CERO X300GR,S/ 6.80,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,300.0,g,6.8
DGNOTTAS,Cachito de Mantequilla Don Mamino 6 Unidades,S/ 9.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,6.0,un,9.5
BIMBO,Pan de molde con semillas Vital de 360 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,360.0,g,10.5
BIMBO,Pan de molde artesano blanco 560 g,S/ 11.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,560.0,g,11.9
BIMBO,Pan Hamburguesa Brioche Artesano 4P Bolsa 360 gr,S/ 10,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,360.0,g,10.0
DGNOTTAS,Pan de Yema Don Mamino 6 Unidades,S/ 7.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,6.0,un,7.9
TOTTUS,Mini Croissant 320 g,S/ 7.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,320.0,g,7.9
TOTTUS,Mini Francés 600 g,S/ 7.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,600.0,g,7.9
TOTTUS,Pan De La Casa Multigrano 350 g,S/ 7.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,350.0,g,7.9
BIMBO,Pan de Molde Integral sin Borde 650 g,S/ 16.20,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,650.0,g,16.2
UNION,Pan Americano Sandwich Unión 400 g,S/ 9.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,400.0,g,9.5
TOTTUS,Mini Croissant Chips de Manzana y Canela 320 g,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,320.0,g,9.9
