brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Hamburguesa Parrillera De Res Caja x 4 Unidades,S/ 21.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,4.0,un,21.9
OTTO KUNZ,HAMB. RES PREMIUM X 8 UNIDADES,S/ 24.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,8.0,un,24.9
SAN FERNANDO,Nuggets Pechuga Pollo (24 unidades),S/ 14.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,24.0,un,14.5
TOTTUS,ENROLLADO DE POLLO CON JAMON QUESO X1KG,S/ 26.18,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.0,kg,26.18
REDONDOS,HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,6.0,un,5.9
REDONDOS,HAMB. LA REDONDITA X 14 UND.,S/ 11.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,14.0,un,11.5
TOTTUS,ENROLLADO DE CERDO CON JAMON Y QUESO X1KG,S/ 27.68,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.0,kg,27.68
REDONDOS,Enrollado de Pollo Cordon Bleu 1.3 kg,S/ 35.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.3,kg,35.9
REDONDOS,TIRAS DE PECHUGA DE POLLO X 300GR,S/ 14.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,300.0,g,14.5
SAN FERNANDO,La Casera 910 g 14 Un,S/ 13.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,910.0,g,13.5
TOTTUS,HAMBURGUESA CASERA DE CARNE X 14 UNID,S/ 13.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,14.0,un,13.5
SAN FERNANDO,La Super 850 g 14 Un,S/ 14.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,850.0,g,14.9
TOTTUS,ENROLLADO DE CERDO CON TOCINO Y GUINDONES X1KG,S/ 27.68,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.0,kg,27.68
,Enrollado Delizia de Pavo San Fernando 1 kg,S/ 49.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.0,kg,49.9
OTTO KUNZ,HAMB. RES PREMIUM X 4 UNIDADES,S/ 13.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,4.0,un,13.9
REDONDOS,Nuggets Pechuga 550 g,S/ 13.40,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,550.0,g,13.4
OTTO KUNZ,HAMBURGUESA PREMIUM PARRILLERA OK X 4UN,S/ 26.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,4.0,un,26.9
LOS HIERROS,Hamburguesa Premium 800 g,S/ 25.73,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,800.0,g,25.73
SANUA,Hamburguesas de Lentejas y Champiñones de 600 g,S/ 24.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,600.0,g,24.9
SAN FERNANDO,Nuggets De Pollo (10 unidades),S/ 4.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,10.0,un,4.9
LOS HIERROS,Hamburguesa Parrillera 680 g,S/ 21.38,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,680.0,g,21.38
REDONDOS,Enrollado de Pollo con Fruta 1.3 kg,S/ 35.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.3,kg,35.9
REDONDOS,NUGGETS PECHUGA X 350 GR,S/ 10.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,350.0,g,10.9
,Enrollado Americano de Pavo San Fernando 1.3 kg,S/ 49.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.3,kg,49.9
TOTTUS,Hamburguesa Casera De Pollo x 14 Unidades,S/ 12.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,14.0,un,12.5
TOTTUS,Enrollado de Pollo con Frutas Secas 1 kg,S/ 26.18,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.0,kg,26.18
,Enrollado Delizia de Cerdo San Fernando 1.3 kg,S/ 49.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.3,kg,49.9
REDONDOS,Enrollado de Cerdo con Frutas 1.3 kg,S/ 39.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,1.3,kg,39.9
TOTTUS,Hamburguesa Parrillera De Pollo x 4 Unidades,S/ 16.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,4.0,un,16.9
REDONDOS,NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,180.0,g,5.5
SAN FERNANDO,La Casera Con Pollo 910 g 14Un,S/ 13.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,910.0,g,13.9
REDONDOS,HAMBURGUESA DE FINAS HIERBAS X600 GR,S/ 17.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,600.0,g,17.9
REDONDOS,DEDITOS DE PECHUGA DE POLLO X 300GR,S/ 13.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,300.0,g,13.9
TOTTUS,Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,12.0,un,12.5
TOTTUS,Nuggets De Pollo 24 Unidades,S/ 14.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,24.0,un,14.9
SAN FERNANDO,Crispy Nuggets (10 unidades),S/ 4.95,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,10.0,un,4.95
REDONDOS,NUGGETS DE POLLO MULTIGRANOS X 270 GR,S/ 8.60,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,270.0,g,8.6
REDONDOS,CHIKI NUGGETS X 200 GR,S/ 4.90,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,200.0,g,4.9
SAN FERNANDO,Nuggets Pavita Cereales Sin Freír 180 g,S/ 8,tottus,BISTEC DE VACUNO,2024-12-04 13:07:46.646555,180.0,g,8.0
