brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Vinagre de Manzana 500 mL,S/ 8.30,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,500.0,ml,8.3
TOTTUS,Vinagre de Manzana 1 Lt,S/ 14.80,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,1.0,l,14.8
TOTTUS,COMPOTA DE MANZANA X 90G,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5
TOTTUS,Compota de Manzana frasco de 113 g,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,113.0,g,2.5
TOTTUS,Compota Pera Y Manzana - ENVASE 90 GR,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5
,Vinagre de Manzana Pack 2 Unidades,S/ 24.10,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,2.0,un,24.1
TOTTUS,Colado Orgánico Manzana Bebé 90g,S/ 2.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.9
TOTTUS,Mini Croissant Chips de Manzana y Canela 320 g,S/ 9.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,320.0,g,9.9
TOTTUS,COMPOTA DURAZNO Y MANZANA X 90G,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5
TOTTUS,Absorbente de Humedad Cojín Manzana Canela 2 x 50 gr,S/ 19.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,50.0,g,19.5
FRUGOS DEL VALLE,Bebida Sabor Manzana 1.5 Lt Caja,S/ 5.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,1.5,l,5.5
GLADE,Ambientador Automático En Aerosol Aparato Manzana Y Canela 175 g,S/ 56.20,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,175.0,g,56.2
SAN LUIS,BEBIDA C GAS MANZANA 625MLX6UND,S/ 11,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,625.0,ml,11.0
,Vinagre de Manzana 500 mL,S/ 11.10,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,500.0,ml,11.1
GLADE,Ambientador Aerosol Manzana Canela 400 mL,S/ 10.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,400.0,ml,10.9
DYFFERENT,Granola Manzana Canela 250 g,S/ 18.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,250.0,g,18.9
SONAX,SILICONA BRILLANTE MANZANA 400ML,S/ 29.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,400.0,ml,29.9
RUSS KAYA,Vodka de Manzana Verde de 750 mL,S/ 25.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,750.0,ml,25.9
GLADE,Ambientador Toque Manzana Canela 2 Repuestos 18 g,S/ 19.40,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,18.0,g,19.4
KELLOGGS,Müsli Manzana 275 g,S/ 23.80,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,275.0,g,23.8
SUEROX,Rehidratante Manzana 630 mL,S/ 6.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,630.0,ml,6.5
NATURALE,Bebida Sabor Manzana 1 L,S/ 7.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,1.0,l,7.9
SAPOLIO,Lavavajilla Manzana en crema 1 und,S/ 6,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,1.0,un,6.0
SUAVITEL,Suavizante Frescura de Manzana 4.8L,S/ 45.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,4.8,l,45.5
