brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
EL FRUTERO,Papaya En Trozos Congelada 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-04 13:28:40.887643,1.0,kg,16.5
TOTTUS,Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,S/ 16,tottus,PAPAYA,2024-12-04 13:28:40.887643,1.0,kg,16.0
PETAL FRESH,EXFOLIANTE FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-04 13:28:40.887643,200.0,ml,39.9
TOTTUS,Papaya Congelada En Trozos 1Kg,S/ 14.90,tottus,PAPAYA,2024-12-04 13:28:40.887643,1.0,kg,14.9
AFRIKA&CO,Mix De Frutas Congeladas Fresa Papaya Y Pina 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-04 13:28:40.887643,1.0,kg,16.5
PETAL FRESH,LIMPIADOR FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-04 13:28:40.887643,200.0,ml,39.9
PETAL FRESH,MASCARILLA FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-04 13:28:40.887643,200.0,ml,39.9
