brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
MR MUSCULO,Limpiador Líquido Quitagrasa Naranja Mr. Músculo Repuesto 500 mL,S/ 8,tottus,LIMÓN,2024-12-04 13:25:45.944963,500.0,ml,8.0
,Renovador De Madera New Look Amarillo 260 mL,S/ 18,tottus,LIMÓN,2024-12-04 13:25:45.944963,260.0,ml,18.0
MR MUSCULO,Limpia Vidrios Fresco Repuesto Mr. Músculo 500 mL,S/ 8.60,tottus,LIMÓN,2024-12-04 13:25:45.944963,500.0,ml,8.6
MR MUSCULO,Limpiador Líquido Quitagasa Limón Mr. Músculo Repuesto 500 mL,S/ 8,tottus,LIMÓN,2024-12-04 13:25:45.944963,500.0,ml,8.0
,Limpiador Liquido Metal Silvo Pulidor 200 mL,S/ 43.30,tottus,LIMÓN,2024-12-04 13:25:45.944963,200.0,ml,43.3
BINNER,Pack Quitagrasa Cocinas Perfectas Limón 500 ml + Doypack 500 ml,S/ 20.90,tottus,LIMÓN,2024-12-04 13:25:45.944963,500.0,ml,20.9
MR MUSCULO,Limpiador Líquido Quitagrasa Limón gatillo Mr. Músculo 500 mL,S/ 20,tottus,LIMÓN,2024-12-04 13:25:45.944963,500.0,ml,20.0
