brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,ENROLLADO DE CERDO CON JAMON Y QUESO X1KG,S/ 27.68,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,1.0,kg,27.68
TOTTUS,CHICHARRON DE CERDO X 150GR,S/ 11.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,150.0,g,11.9
TOTTUS,ENROLLADO DE CERDO CON TOCINO Y GUINDONES X1KG,S/ 27.68,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,1.0,kg,27.68
TOTTUS,Sopa de costilla con fideos de 60 g,S/ 2.40,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,60.0,g,2.4
TOTTUS,Enrollado de Pollo con Frutas Secas 1 kg,S/ 26.18,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,1.0,kg,26.18
AJINOMOTO,Caldo Sabor Costilla de Res Doña Gusta 6 Unidades,S/ 2.20,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,6.0,un,2.2
NISSIN,Pasta Precocida Trigo Ramen Costilla 85g,S/ 2.30,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,85.0,g,2.3
REDONDOS,CHICHARRON DE CERDO DUROC 300G,S/ 17.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,300.0,g,17.9
PIKI,ADEREZO PARA CERDO 350 GRS.,S/ 10,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,350.0,g,10.0
REDONDOS,Enrollado de Cerdo con Frutas 1.3 kg,S/ 39.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,1.3,kg,39.9
,Enrollado Delizia de Cerdo San Fernando 1.3 kg,S/ 49.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,1.3,kg,49.9
RAMBALA,TREATS OREJAS DE CERDO X 2UN,S/ 12,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,2.0,un,12.0
REDONDOS,Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,360.0,g,8.9
REDONDOS,Milanesa de Cerdo Duroc 580 g,S/ 21.50,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,580.0,g,21.5
RAMBALA,TREATS OREJAS DE CERDO X 4UN,S/ 20.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,4.0,un,20.9
CASA EUROPA,Paté de Cerdo Finas Hierbas 150 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,150.0,g,8.9
TESORO DEL CAMPO,Papa Seca 500 g,S/ 7.30,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,500.0,g,7.3
