brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Trozos De Atún En Aceite Pack 12 x 140 g,S/ 49.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,49.9
TOTTUS,Trozos De Atún x 140 g,S/ 4.30,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.3
PRIMOR,Trozo Atún Aceite Vegetal Lata x 140 g,S/ 6.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,6.5
CAMPOMAR,Filete De Atún En Aceite Vegetal Six Pack x 150g,S/ 35.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,35.9
TOTTUS,Filetes De Atún En Agua x 140 g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6
TOTTUS,Filete De Atún En Aceite x 140 g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6
FLORIDA,Filete de Atún en Aceite de Girasol 140g,S/ 6.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,6.5
FLORIDA,Trozos Atún en Aceite Vegetal y Sal 140g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.8
PRIMOR,Filete de Atún en Aceite Vegetal en Lata de 140 g,S/ 6.70,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,6.7
FLORIDA,Filete de atún en agua y sal de 140 g,S/ 6.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,6.5
CAMPOMAR,Trozos de atún en aceite vegetal de 150 g,S/ 5.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.6
CAMPOMAR,Filete De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.8
REAL,Filete de atún en aceite de girasol de 80 g,S/ 9.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,80.0,g,9.9
TOTTUS,Six Pack Trozos De Atún En Aceite x 140 g,S/ 24.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,24.9
FLORIDA,Graned de Atún en Aceite Vegetal 140g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6
,D Gussto Trozos Atún Aceite Vegetal 170 g,S/ 5,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.0
REAL,Filete de atún en aceite de girasol de 140 g,S/ 5.40,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.4
FLORIDA,Filete Vegetal de 140 g,S/ 6.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,6.5
CAMPOMAR,Lomo De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.8
FRESCOMAR,Trozos De Caballa 170 g,S/ 4.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.8
