brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
ALACENA,Crema de Ají Tari 400 g,S/ 13.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,400.0,g,13.5
TOTTUS,Pimiento Paprika 45 g,S/ 5.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,45.0,g,5.9
TOTTUS,Ají Criollo 400g,S/ 13.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,400.0,g,13.9
TOTTUS,Aceituna Verde Rellena con Pimiento 240 g,S/ 9.80,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,240.0,g,9.8
SIBARITA,Ají Especial Panquita 250 g,S/ 8.40,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,250.0,g,8.4
VALLE FERTIL,Pimiento Piquillo Gourmet 290 g,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,290.0,g,11.9
LIBBYS,Ají Libby's 85 g,S/ 5.30,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,85.0,g,5.3
SANISSIMO,NACHOS AJI 160G,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,160.0,g,11.9
SIBARITA,Pimienta 100% Pura 21.6 g,S/ 4.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,21.6,g,4.1
TOTTUS,Pimienta negra molida 60 g,S/ 8.40,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,60.0,g,8.4
EL OLIVAR,Aceituna Verde Con Pimiento 240 g,S/ 10.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,240.0,g,10.9
CASA VERDE,Bruschetta Pimiento Y Alcachofa Cv 235 g,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,235.0,g,11.9
SPITZE,Salsa de Ají Limo 165 gr,S/ 12.70,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,165.0,g,12.7
TOTTUS,Tapenade de aceitunas al ají 185 g,S/ 7.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,185.0,g,7.9
OLIVOS DEL SUR,Tapenade Ají Limo 260 gr,S/ 14.70,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,260.0,g,14.7
PIKI,Ají Amarillo Molido 350 g,S/ 12.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,350.0,g,12.1
TOTTUS,Ají De La Casa x 200 g,S/ 6.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,200.0,g,6.9
TOTTUS,Pasta de Ají Panca 205 g,S/ 5.40,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,205.0,g,5.4
SANISSIMO,Palitos Aji Sannissimo 90 g,S/ 8.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,90.0,g,8.9
PROVENZAL,Mezcla para Ají de gallina 100 g,S/ 9.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,100.0,g,9.1
SIBARITA,Salsa de Ají Amarillo 100 g,S/ 3.60,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,100.0,g,3.6
TOTTUS,Ají Panca Molido de 50 g,S/ 6,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,50.0,g,6.0
TOTTUS,Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,20.0,g,2.1
SIBARITA,Ají Especial Panquita 100 g,S/ 2.40,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,100.0,g,2.4
,Ají Panca Molido Cuatro Estaciones 10 g,S/ 3.70,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,10.0,g,3.7
SIBARITA,Ají Amarillo En Pasta Amarillin Doypack x 550 g,S/ 18.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,550.0,g,18.1
CASA VERDE,Salsa de Ají Amarillo con Queso 190 g,S/ 9.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,190.0,g,9.5
OLIVALLE,Aceituna Verde Rellena De Pimiento Envase x 350 g,S/ 20.65,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,350.0,g,20.65
,Crema De Ají Doypack B&D 190 g,S/ 7.20,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,190.0,g,7.2
OLIVOS DEL SUR,Aceituna Verde Rellenas con Pimiento 380 g,S/ 22.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,380.0,g,22.9
TOTTUS,Sal de Maras gruesa con ají panca molinillo 100 gr,S/ 15.20,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,100.0,g,15.2
PIKI,MOLIDO DOY PACK X 120 GR AJI PAN,S/ 2.80,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,120.0,g,2.8
PIKI,MOLIDO DOY PACK X 120 GR AJI AMAR,S/ 2.80,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,120.0,g,2.8
WASI ORGANICS,Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,30.0,g,4.1
TOTTUS,Pimienta Negra Molida 20 g,S/ 2.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,20.0,g,2.5
AJINOSILLAO,Ajino Sillao 280 mL,S/ 3.60,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,280.0,ml,3.6
TOTTUS,Pimienta Negra Entera 20 g,S/ 2.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,20.0,g,2.5
,Pimienta Negra Molida Cuatro Estaciones 15 g,S/ 4.70,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,15.0,g,4.7
,Pimienta Negra Molida Kariño 18 g,S/ 5.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,18.0,g,5.1
,Pimienta Negra Molida Cuatro Estaciones 60 g,S/ 7.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,60.0,g,7.5
,Paprika Molida Kariño 15 g,S/ 4.20,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,15.0,g,4.2
BADIA,Pimienta Negra Sobre 14.2 g,S/ 4.55,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,14.2,g,4.55
CASA VERDE,Tapenade De Aceituna 225 g,S/ 10.90,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,225.0,g,10.9
BADIA,Pimienta negra molida 198 g,S/ 34.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,198.0,g,34.5
FIBERLIGHT,Galleta de Salvado y Ajonjolí Fibralight Pack 2 Unidades,S/ 13,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,2.0,un,13.0
