brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Trigo Mote 500 g,S/ 4.57,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,500.0,g,4.57
TOTTUS,Harina de Trigo Preparada 1 kg,S/ 7.10,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,1.0,kg,7.1
COSTENO,Trigo Mote Costeño 500 g,S/ 4.80,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,500.0,g,4.8
GENERICO,Harina Pre Tostada Especial Renacer 500 g,S/ 16.90,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,500.0,g,16.9
TOTTUS,Tortillas de Trigo 8 unidades,S/ 7.50,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,8.0,un,7.5
TOTTUS,Tortillas de Trigo 6 unidades,S/ 7.90,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,6.0,un,7.9
TOTTUS,TORTILLAS DE TRIGO MEDIANAS 8 UND,S/ 4.80,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,8.0,un,4.8
TOTTUS,Tortillas de trigo con salvado 6 unidades,S/ 8.50,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,6.0,un,8.5
TOTTUS,Pan Petipan 600 g,S/ 4.40,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,600.0,g,4.4
BIMBO,Rapiditas Tortilla de Harina de Trigo Integral 12 Unidades,S/ 10.70,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,12.0,un,10.7
DON VITTORIO,Fideos Spaghetti 950 g,S/ 7,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,950.0,g,7.0
TOTTUS,Semi Baguette Dulce 420 g,S/ 6.90,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,420.0,g,6.9
TOTTUS,Pan Brioche la Panaderia 400 g,S/ 10.50,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,400.0,g,10.5
CUSQUEÑA,Six Pack de Cerveza Trigo de 310 mL,S/ 19.90,tottus,TRIGO MORÓN,2024-12-04 12:56:48.303741,310.0,ml,19.9
