brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
CAFETAL,Café tostado y molido Selecto 900 gr,S/ 34.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,900.0,g,34.5
SELLO ROJO,Café tostado y molido 425 gr,S/ 23.90,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,425.0,g,23.9
TOTTUS,Café tostado y molido 500 gr,S/ 19.90,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,500.0,g,19.9
TOTTUS,Café tostado y molido 200 gr,S/ 11.70,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,200.0,g,11.7
CAFETAL,Café tostado y molido Selecto de 454 g,S/ 20.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,454.0,g,20.5
CAFFE,Café Molido y Tostado Selecto Gourmet 250g,S/ 36.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,250.0,g,36.5
,Café tostado y molido premium Expreso Caffé de 250 g,S/ 27.40,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,250.0,g,27.4
,Café Tostado Y Molido Tipo Espresso x 215 g,S/ 29.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,215.0,g,29.5
CAFFE,Café Tostado Y Molido Selecto Notas Frutos Rojos 250 g,S/ 36.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,250.0,g,36.5
TOTTUS,Comino molido 60 gr,S/ 6.70,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,60.0,g,6.7
SIBARITA,Ajo molido Siba de 250 g,S/ 15,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,250.0,g,15.0
PIKI,Ajo Molido 350 g,S/ 12.10,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,350.0,g,12.1
TOTTUS,Orégano molido 35 g,S/ 5.20,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,35.0,g,5.2
ALTOMAYO,Café tostado molido clásico de 450 g,S/ 23.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,450.0,g,23.5
SIBARITA,Ajo Molido 3 Unidades 72 g,S/ 4.75,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,3.0,un,4.75
BADIA,Kión Molido Frasco 42.5 g,S/ 9.40,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,42.5,g,9.4
TOTTUS,Pimienta negra molida 60 g,S/ 8.40,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,60.0,g,8.4
