brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TACAMA,Vino Tinto Semi Seco Dulce Natural 750 mL,S/ 16.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,750.0,ml,16.9
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 432 g,S/ 8.80,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,432.0,g,8.8
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 248 g,S/ 6.50,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,248.0,g,6.5
LA SERENISIMA,DULCE DE LECHE ESTILO COLONIAL 400G,S/ 18.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,400.0,g,18.9
DONOFRIO,Bizcocho Dulce Pandulce 490g,S/ 18.60,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,490.0,g,18.6
SPREAD,Dulce Untable De Frutos Del Bosque x 390 g,S/ 19.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,390.0,g,19.9
TOTTUS,Dulce de Leche Heladero 550 g,S/ 16.50,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,550.0,g,16.5
CARMENCITA,Pimentón Dulce Ahumado 75g,S/ 24.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,75.0,g,24.9
BON O BON,POTE CORAZON DULCE LECHE BOB 105G,S/ 17.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,105.0,g,17.9
SPREAD,Dulce Untable De Piña x 390 g,S/ 19.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,390.0,g,19.9
COSTENO,Galletas de arroz dulce costeño 150 gr,S/ 6.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,150.0,g,6.9
,Licor Anisado Refinado Dulce 35° 750 mL,S/ 94.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,750.0,ml,94.9
TOTTUS,Semi Baguette Dulce 420 g,S/ 6.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,420.0,g,6.9
ARTESCO,PLUMONES GLITTER PASTEL X 6UN,S/ 13.20,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,6.0,un,13.2
COSTENO,Galleta De Arroz Costeño Dulce 45 g,S/ 2,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,45.0,g,2.0
ARTESCO,RESALTADORES MINI PASTEL X 6UN,S/ 7.20,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,6.0,un,7.2
ARTI CREATIVO,COLORES PASTEL ESTUCH PLAST X12UN,S/ 18.40,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,12.0,un,18.4
ARTESCO,COLORES TRIANG PASTELES X10UN,S/ 8.20,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,10.0,un,8.2
UHU,STIC EN BARRA X40GR PASTEL,S/ 13.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,40.0,g,13.9
OFISCOOL,Set X 6 Lapices Pastel,S/ 5.90,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,6.0,l,5.9
BON O BON,Dulce De Leche x 96 g,S/ 16.50,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,96.0,g,16.5
LA IBERICA,Bombones Finos Dulce Ilusión La Ibérica 200 g,S/ 51.70,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,200.0,g,51.7
