brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
VILLA NATURA,Pasas morenas 150 g,S/ 5.90,tottus,PASAS,2024-12-04 13:34:08.793727,150.0,g,5.9
VALLEALTO,Pasas Morenas BL 150 g,S/ 5.10,tottus,PASAS,2024-12-04 13:34:08.793727,150.0,g,5.1
TOTTUS,Granola con Pasas y Almendras 350 g,S/ 9.90,tottus,PASAS,2024-12-04 13:34:08.793727,350.0,g,9.9
UNION,Granola con Pasas y Almendras Unión 400 g,S/ 17,tottus,PASAS,2024-12-04 13:34:08.793727,400.0,g,17.0
HEINZ,Colado de Ciruela De Pasas 113 g,S/ 4.50,tottus,PASAS,2024-12-04 13:34:08.793727,113.0,g,4.5
TODINNO,Panetón Todinnito con Frutas Confitadas y Pasas 85g,S/ 3.30,tottus,PASAS,2024-12-04 13:34:08.793727,85.0,g,3.3
QFOODS,Barras de Quinua Pasas y Chocolate 180 gr,S/ 21,tottus,PASAS,2024-12-04 13:34:08.793727,180.0,g,21.0
FITNESS,Cereal en hojuelas con pasas y coco de 330 g,S/ 19.70,tottus,PASAS,2024-12-04 13:34:08.793727,330.0,g,19.7
LA IBERICA,BARRA MILKY PECANAS Y PASAS X 50 GR X 6,S/ 46.90,tottus,PASAS,2024-12-04 13:34:08.793727,50.0,g,46.9
TOTTUS,Mani Con Pasas 100gr,S/ 4,tottus,PASAS,2024-12-04 13:34:08.793727,100.0,g,4.0
TOTTUS,Mani Con Pasas 150gr,S/ 4.50,tottus,PASAS,2024-12-04 13:34:08.793727,150.0,g,4.5
VILLA NATURA,MANI CON PASAS X 150GR,S/ 5.90,tottus,PASAS,2024-12-04 13:34:08.793727,150.0,g,5.9
DONOFRIO,Panetón Pasas Frutas Caja 880 gr,S/ 25.50,tottus,PASAS,2024-12-04 13:34:08.793727,880.0,g,25.5
DONOFRIO,Panetón Pasas Frutas Bolsa 880 gr,S/ 23.20,tottus,PASAS,2024-12-04 13:34:08.793727,880.0,g,23.2
TOTTUS,Maiz Pop Corn 500 g,S/ 4.64,tottus,PASAS,2024-12-04 13:34:08.793727,500.0,g,4.64
COSTA,Panetón Frutas Confitadas Pasas Bolsa 800 g,S/ 18.90,tottus,PASAS,2024-12-04 13:34:08.793727,800.0,g,18.9
GLORIA,Yogurt Actibio Higo Guindon Pasas 1.7Kg,S/ 10.50,tottus,PASAS,2024-12-04 13:34:08.793727,1.7,kg,10.5
GLORIA,Yogurt Actibio Higo Guindon Pasas 950 g,S/ 6.70,tottus,PASAS,2024-12-04 13:34:08.793727,950.0,g,6.7
COSTA,Panetón Frutas Confitadas Pasas Caja 800 g,S/ 20.90,tottus,PASAS,2024-12-04 13:34:08.793727,800.0,g,20.9
D'ONOFRIO,Panetón Donofrio Pasas Frutas Caja 1.3 Kg,S/ 39.90,tottus,PASAS,2024-12-04 13:34:08.793727,1.3,kg,39.9
LAIVE,Yogurt Actibio Higo Guindón Pasas 180 g,S/ 1.90,tottus,PASAS,2024-12-04 13:34:08.793727,180.0,g,1.9
CROSOY,Granola con avena ajonjolí pasas coco y almendras crujiente 380 g,S/ 13.50,tottus,PASAS,2024-12-04 13:34:08.793727,380.0,g,13.5
OSTER,OLLA ARROCERA 2.2L GRIS CN SOFRITO Y VAP,S/ 199,tottus,PASAS,2024-12-04 13:34:08.793727,2.2,l,199.0
