brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
AJINOMOTO,Sazonador Bolsa 500 g,S/ 11.10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,500.0,g,11.1
ALACENA,Crema de Ají Tari 400 g,S/ 13.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,400.0,g,13.5
ALACENA,MAYONESA 850 GR,S/ 19.60,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,850.0,g,19.6
ALACENA,Crema Huancaína 400 g,S/ 13.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,400.0,g,13.5
MARINA,Sal de mar para cocina de 1 kg,S/ 2.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,1.0,kg,2.5
,Vinagre de Manzana Pack 2 Unidades,S/ 24.10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,2.0,un,24.1
TOTTUS,Sal de Maras Fina Orígenes Doypack 600 g,S/ 9.90,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,600.0,g,9.9
KIKKO,Salsa De Soya Siyau Frasco x 500 mL,S/ 4.20,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,500.0,ml,4.2
TOTTUS,VINAGRE BLANCO X 1 L,S/ 3.90,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,1.0,l,3.9
ALACENA,Mayonesa Doypack 475 g,S/ 14,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,475.0,g,14.0
AJINOMOTO,Caldo de Gallina Doña Gusta 6 Unidades,S/ 2.20,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,6.0,un,2.2
,Canela Entera Kariño 9 g,S/ 4.20,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,9.0,g,4.2
TOTTUS,Comino molido 60 gr,S/ 6.70,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,60.0,g,6.7
2 BANDERAS,Aderezo para Pavo 300 g,S/ 8.90,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,300.0,g,8.9
SIBARITA,Pimienta 100% Pura 21.6 g,S/ 4.10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,21.6,g,4.1
TOTTUS,Pimienta negra molida 60 g,S/ 8.40,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,60.0,g,8.4
MAGGI,Cubo de Sabor Gallina 8 unidades,S/ 4.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,8.0,un,4.5
BADIA,Pimienta Negra Molida Frasco 56. 7 g,S/ 10.60,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,7.0,g,10.6
MAGGI,Caldo sabor gallina - 25 unidades,S/ 5.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,25.0,un,5.5
MAGGI,Mezcla de aderezo en polvo para pollo a la brasa de 45 g,S/ 3.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,45.0,g,3.5
PIKI,Aderezo para Pavo 350 g,S/ 9.30,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,350.0,g,9.3
PIKI,Aderezo para Pollo 200 g,S/ 11,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,200.0,g,11.0
PIKI,Aderezo para Pollo 350 g,S/ 3.10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,350.0,g,3.1
EL OLIVAR,Aderezo Casero 500 g,S/ 15,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,500.0,g,15.0
EL OLIVAR,Aderezo Casero 1 kg,S/ 28,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,1.0,kg,28.0
EL OLIVAR,Aderezo Casero 200 g,S/ 8.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,200.0,g,8.5
PIKI,ADEREZO PARA CERDO 350 GRS.,S/ 10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,350.0,g,10.0
SAM WONG,Aderezo Cantonés 85 g,S/ 5,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,85.0,g,5.0
SAM WONG,Aderezo Especial 90 g,S/ 4.56,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,90.0,g,4.56
2 BANDERAS,Aderezo Oriental 85 g,S/ 3.80,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,85.0,g,3.8
2 BANDERAS,Aderezo para Pachamanca 300 g,S/ 9.90,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,300.0,g,9.9
SAM WONG,Aderezo para Hornear 220 g,S/ 9.60,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,220.0,g,9.6
2 BANDERAS,Aderezo para Adobo 100 g,S/ 3.40,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,100.0,g,3.4
AJINOMIX,Sazonador de arroz Deliarroz 6 unidades,S/ 1.90,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,6.0,un,1.9
2 BANDERAS,Aderezo Criollo Bbq 90 g,S/ 3.45,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,90.0,g,3.45
SAM WONG,Aderezo Especial Parrillero 400 g,S/ 15,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,400.0,g,15.0
MAGGI,Cubo de Sabor a Carne 8 unidades,S/ 4.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,8.0,un,4.5
TOTTUS,Canela molida de 50 g,S/ 8,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,50.0,g,8.0
ALACENA,Salsa de Rocoto Uchucuta 400 g,S/ 13.50,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,400.0,g,13.5
SIBARITA,Ajo molido Siba de 250 g,S/ 15,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,250.0,g,15.0
AJINOMOTO,Sazonador Bolsa 250 g,S/ 6.10,tottus,ADEREZOS HIDRATADOS,2024-12-04 13:54:08.856752,250.0,g,6.1
