brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
GRANEL,Cajonazo Papa Yungay 10 kg,S/ 28.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,10.0,kg,28.9
CASA VERDE,Dip de alcachofa a la parmesana 200 g,S/ 8.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,200.0,g,8.9
CASA VERDE,Dip Con Palta Frasco x 225 g,S/ 9.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,225.0,g,9.9
OLIVOS DEL SUR,Aceitunas verdes deshuesadas 250 g,S/ 9.50,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,250.0,g,9.5
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 432 g,S/ 8.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,432.0,g,8.8
NONGSHIM,Sopa Instantánea Sabor Carne Verduras Picante Nong Shim 120g,S/ 6.70,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,120.0,g,6.7
BADIA,Pimienta Roja Picada 14.2 g,S/ 4.55,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,14.2,g,4.55
GRANEL,Cajonazo Cebolla Roja 10 kg,S/ 37.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,10.0,kg,37.8
TOTTUS,Aceituna Botija con Pepa 240 g,S/ 9.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,9.9
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 248 g,S/ 6.50,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,248.0,g,6.5
AJINOMOTO,Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,80.0,g,1.9
TOTTUS,Puré de papas instantáneo 250 g,S/ 8.20,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,250.0,g,8.2
LA MONTANARA,Fideo Fussilli de Verduras 500 g,S/ 7.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,500.0,g,7.8
TOTTUS,Aceituna Verde Rellena con Pimiento 240 g,S/ 9.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,9.8
LA MONTANARA,Fideo Pastinas de Verduras Montanara 250 g,S/ 4,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,250.0,g,4.0
CALE,Tapenade Aceitunas Agridulces 109 g,S/ 7.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,109.0,g,7.9
VALLE FERTIL,Palmitos en Rodajas Gourmet Valle Fértil 450 g,S/ 15.85,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,450.0,g,15.85
RICOCAN,Trocitos de Carne Verduras Adulto 290 gr,S/ 5.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,290.0,g,5.9
NISSIN,Pasta Precocida Cup Noodles Verduras 67g,S/ 6,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,67.0,g,6.0
NISSIN,Pasta Precocida Trigo Ramen Verdura 85g,S/ 2.30,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,85.0,g,2.3
RICOCAN,Trocitos En Salsa Pollo Y Verduras Adulto 290 gr,S/ 5.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,290.0,g,5.9
NONGSHIM,Sopa Instantánea Sabor Carne Verduras y Picante Non 86 g,S/ 9.60,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,86.0,g,9.6
TOTTUS,Aceituna Botija sin Pepa 240 g,S/ 11.30,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,11.3
TOTTUS,Aceituna Verde Rellena con Rocoto 240 g,S/ 9.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,9.8
CALE,Aceituna Botija Extra 240 g,S/ 8.50,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,8.5
CASA VERDE,Alcachofa a la parrilla 220 g,S/ 8.70,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,220.0,g,8.7
GRANEL,Cajonazo de Papa Canchan 10 kg,S/ 28.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,10.0,kg,28.9
CALE,Aceituna Verde Relleno con Castaña 240 g,S/ 8,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,240.0,g,8.0
