brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
,Chocolisto Achocolatado 300 g,S/ 12.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,g,12.9
,Chocolisto Achocolatado 200 g,S/ 8.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,200.0,g,8.9
ACONCAGUA,Duraznos en Almíbar 822 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,822.0,g,10.9
GLUCERNA,Vainilla 850 g,S/ 137.70,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,850.0,g,137.7
AMBROSOLI,PACK DE PRODUCTOS 249.5G,S/ 9.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,249.5,g,9.9
,Canihuaco Tostado Productos Andinos 400 g,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,g,20.9
MABE,Refrigeradora Bottom Freezer 317L RMB315PTPRO0,"S/ 1,679",tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,317.0,l,1.0
360,Sleeping Bag Basic Azul 150G,S/ 24.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,150.0,g,24.9
GENERICO,Pretostado 7 en 1 Productos Andinos 400 g,S/ 10.30,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,g,10.3
,Pretostado 3 en 1 Productos Andinos 400 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,g,10.9
GENERICO,Pretostado de Cerales 10 en 1 Productos Andinos 400 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,g,10.9
WURDEN,Hervidor eléctrico 1.7L Cuerpo de Vidrio WKE-GLASS100,S/ 79.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1.7,l,79.9
RECCO,Termohervidor 2.8Lt 600W RHE-TERMO3000,S/ 119.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,2.8,l,119.9
CASA JOVEN,Frasco conservero 1000mL,S/ 4.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1000.0,ml,4.9
BINNER,Pack Quitagrasa Cocinas Perfectas Limón 500 ml + Doypack 500 ml,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,500.0,ml,20.9
PANTENE,Mascarilla Capilar Miracles Hidratante Brillo 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
PANTENE,Mascarilla Pro-V Bambú Nutre & Crece 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
HERBAL ESSENCES,Crema Tratamiento Coco 300 mL,S/ 24.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,24.9
MURANA,Crema para Peinar Restauración Brillo 400 mL,S/ 7.92,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,ml,7.92
LISTERINE,Enjuague Bucal Total Care Zero 1.5 L,S/ 41.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1.5,l,41.9
AMARAS,Crema para Peinar Amarás Diosa Rulosa 300 mL,S/ 15.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,15.9
,Tratamiento Capilar Amaras Reparación Divina Maracuya Frasco 300mL,S/ 15.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,15.9
PANTENE,Crema para Peinar Pro-V Rizos Definidos 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
PANTENE,Crema para Peinar Pro-V Bambú 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
MURANA,Crema para Peinar Fuerza Reconstrucción 300 mL,S/ 7.92,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,7.92
BE NATURAL,Desenredador Antifrizz 2 en 1 Nutri Quinua 200 mL,S/ 27.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,200.0,ml,27.9
PANTENE,Crema para Peinar Pro-V Rizos Definidos 160 mL,S/ 8.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,160.0,ml,8.9
AMARAS,Crema para Peinar Amarás Diosa Rulosa 120 mL,S/ 6.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,120.0,ml,6.5
PANTENE,Crema para Peinar Pro-V Hidratación Extrema Anti Frizz 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
BE NATURAL,Mascarilla Curly Monoú Rizos 350 mL,S/ 30.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,350.0,ml,30.9
,Serum Capilar Bendito Clima Lima Mango Amaras 120 mL,S/ 29.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,120.0,ml,29.9
SAVITAL,Crema para Peinar Colageno Sábila 275 mL,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,275.0,ml,10.9
PANTENE,Crema para Peinar Pro-V Fuerza Reconstrucción 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,ml,20.9
LIBERO,Congeladora 300 L Blanco,S/ 999,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,300.0,l,999.0
RECCO,Horno eléctrico 10L Negro RHE-10L,S/ 79.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,10.0,l,79.9
CASA JOVEN,Canister AS Rectangular Apilable 1000 mL,S/ 12.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1000.0,ml,12.9
CICATRICURE,Gel Desvanecedor de Cicatrices y Estrías 60 g,S/ 62.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,60.0,g,62.9
COLGATE,Enjuague Bucal Plax Odor Control 1 L,S/ 24.10,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1.0,l,24.1
TOTTUS,Frijol Canario 500 g,S/ 7.74,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,500.0,g,7.74
BRYANT,Rapiducha Optima 5.5L KW OPTIMA,S/ 419.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,5.5,l,419.9
GLORIA,Tripack Leche Uht Slim Triple Zero 1 L,S/ 16.40,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1.0,l,16.4
TOTTUS,Garbanzos 500 g,S/ 7.23,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,500.0,g,7.23
TESORO DEL CAMPO,Frijol Red Kid 500 g,S/ 6.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,500.0,g,6.5
TESORO DEL CAMPO,Frijol Canario 500 g,S/ 9.20,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,500.0,g,9.2
MR COFFEE,Tetera Acero Inoxidable Flintshire 1.7 Litros Mr. Coffee,S/ 169.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,1.7,l,169.9
LADY SPEED STICK,Desodorante Pro 5 en 1 Barra 45 g,S/ 14.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,45.0,g,14.5
SAMSUNG,LAVADORA 10.5 KG ECOBUBBLE NEGRA CL,"S/ 1,799",tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,10.5,kg,1.0
NEUTROGENA,Crema Corporal Hydroboost Body 400 mL,S/ 54.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,400.0,ml,54.5
COLGATE,Cepillo Dental Slim Soft Black 2 Und,S/ 22.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-04 13:59:24.854698,2.0,un,22.5
