brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
AQUAFRESH,Pasta dental Big Teeth para niños desde 6 años en tubo de 75 mL,S/ 11.70,tottus,TUNA,2024-12-04 13:34:07.416421,75.0,ml,11.7
AQUAFRESH,Pasta dental Little Teeth para niños de 2 a 5 años en tubo de 63 g,S/ 11.40,tottus,TUNA,2024-12-04 13:34:07.416421,63.0,g,11.4
BEPANTHEN,CREMA X 100GR TUBO,S/ 76.70,tottus,TUNA,2024-12-04 13:34:07.416421,100.0,g,76.7
DENTITO,Gel Dental Chicle Globo Tubo 85g,S/ 4,tottus,TUNA,2024-12-04 13:34:07.416421,85.0,g,4.0
TIYAPUY,Papa Nativa Mixta Tubo 100 g,S/ 8.93,tottus,TUNA,2024-12-04 13:34:07.416421,100.0,g,8.93
FINI,Tubos Ácidos Regaliz Twister 80g,S/ 4.90,tottus,TUNA,2024-12-04 13:34:07.416421,80.0,g,4.9
DENTITO,Gel Dental Chicha Morada Tubo 85g,S/ 4,tottus,TUNA,2024-12-04 13:34:07.416421,85.0,g,4.0
AMARAS,Acondicionador Amarás Amor de Verano Butrich Tubo 260 mL,S/ 7.63,tottus,TUNA,2024-12-04 13:34:07.416421,260.0,ml,7.63
LADY SPEED STICK,Desodorante Mujer Hair Minimizer Tubo 60gr,S/ 10.70,tottus,TUNA,2024-12-04 13:34:07.416421,60.0,g,10.7
JOHN FRIEDA,Crema para Peinar Frizz Ease Secret Weapon Tubo 113 g,S/ 38.90,tottus,TUNA,2024-12-04 13:34:07.416421,113.0,g,38.9
