brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
SALCHICHERIA ALEMANA,Chorizo Parrillero 500 g,S/ 14.50,tottus,CHORIZO,2024-12-04 13:12:30.601036,500.0,g,14.5
TOTTUS,CHORIZO PRECOCIDO 500GR,S/ 12.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,500.0,g,12.9
SALCHICHERIA ALEMANA,Chorizo Parrillero Precocido 500 g,S/ 16.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,500.0,g,16.9
SALCHICHERIA ALEMANA,CHORIZO F HIERBAS PRECO S ALEMANA 320G,S/ 12.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,320.0,g,12.9
OTTO KUNZ,Pack Chorizos Cocktail grourmet 370gr,S/ 15.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,370.0,g,15.9
OTTO KUNZ,PACK CHORIZOS COCKTAIL 16 UNIDADES,S/ 15.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,16.0,un,15.9
SALCHICHERIA ALEMANA,Chorizo Ahumado 400gr,S/ 17.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,17.9
OTTO KUNZ,CHORIZO CAMPESTRE X 400 GR,S/ 18.50,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,18.5
TOTTUS,CHORIZO FINAS HIERBAS NR 400GR,S/ 16.50,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,16.5
SAN FERNANDO,Chorizo Finas Hierbas 400g,S/ 16.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,16.9
SAN FERNANDO,Chorizo Parrillero Fresco 400g,S/ 15.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,15.9
SAN FERNANDO,Chorizo Cocido Parrillero 80 g,S/ 2.40,tottus,CHORIZO,2024-12-04 13:12:30.601036,80.0,g,2.4
SUIZA,CHORIZO PRECOCIDO SALCHICHERIA X 400 GR,S/ 16.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,16.9
TOTTUS,CHORIZO MERMELADA DE ROCOTO NR TT 300GR,S/ 12.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,300.0,g,12.9
TOTTUS,CHORIZO MIEL DE MAPLE NR 400GR,S/ 16.50,tottus,CHORIZO,2024-12-04 13:12:30.601036,400.0,g,16.5
