brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
GUARANA,Bebida Gaseosa Backus Botella X300mL,S/ 1.20,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,300.0,ml,1.2
GUARANA,Bebida Gaseosa Backus Botella X 450mL,S/ 2.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,450.0,ml,2.5
GUARANA,Bebida Gaseosa Backus Zero Bot X450mL,S/ 2.20,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,450.0,ml,2.2
COCA COLA,Gaseosa Coca-Cola Original 3 Lt Twopack,S/ 20.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,20.5
RED BULL,Four Pack de Bebida Energizante Sin Azúcar de 250 mL,S/ 28.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,250.0,ml,28.5
SPORADE,12 Pack Rehidratante Tropical 500 mL,S/ 20.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,500.0,ml,20.9
COCA COLA,Gaseosa: 1 Inca Kola 3 L + 2 Coca-Cola Sabor Original 3 L,S/ 30.30,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,30.3
INCA KOLA,Two Pack Gaseosa Sabor Original 3 L,S/ 20.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,20.5
COCA COLA,+ Inca Kola Two Pack 2 Unidades 3 L,S/ 20.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,2.0,un,20.5
FANTA,Gaseosa Naranja 3 L Kola Inglesa 3 L y Sprite Lima-Limón 3 L,S/ 18.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,18.9
INCA KOLA,Pack de Gaseosa Coca-Cola Sabor Original 3 L + Inka Kola Sabor Original 3 L,S/ 30.30,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,30.3
SAN LUIS,2X Agua Sin Gas Bidon 20L,S/ 51,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,20.0,l,51.0
EVERVESS,Gaseosa Ginger Ale en paquete de dos botellas de 1.5 L,S/ 9.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,1.5,l,9.9
SCHWEPPES,Two Pack Gaseosa Ginger Ale 1.5 L,S/ 9.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,1.5,l,9.9
SCHWEPPES,Ginger Ale 1.5 L,S/ 6.60,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,1.5,l,6.6
RED BULL,Bebida Energizante Pack 4 Unidades 250 mL,S/ 28.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,4.0,un,28.5
GATORADE,Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,6.0,un,10.9
COCA COLA,Gaseosa 3 L,S/ 11.60,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,11.6
FANTA,Gaseosa sabor Naranja 3 L,S/ 6.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,6.9
INCA KOLA,Gaseosa Sabor Original 3 L,S/ 11.60,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,11.6
