brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Canela molida de 50 g,S/ 8,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,50.0,g,8.0
TOTTUS,Canela Entera 5 g,S/ 2.10,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,5.0,g,2.1
TOTTUS,Canela Molida 20 g,S/ 2.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,20.0,g,2.5
TOTTUS,Clavo Entero 10 g,S/ 2.90,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,2.9
SANTORINI,Entero De Anchoveta En Salsa De Tomate 200 g,S/ 2.90,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,200.0,g,2.9
,Canela Entera Kariño 9 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,9.0,g,4.2
BADIA,Canela en Polvo 56.7 g,S/ 10.40,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,56.7,g,10.4
SIBARITA,Canela Entera 10 g,S/ 3.70,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,3.7
BADIA,Canela en Rama 14.2 g,S/ 5.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,14.2,g,5.2
,Canela Entera Cuatro Estaciones 20 g,S/ 5.40,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,20.0,g,5.4
BADIA,Canela en Polvo Sobre 14.2 g,S/ 4.80,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,14.2,g,4.8
,Canela Molida Kariño 15 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,15.0,g,4.2
SIBARITA,Canela Molida 10 g,S/ 2.60,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,2.6
CARMENCITA,Canela Molida 25 g,S/ 12.90,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,25.0,g,12.9
,Canela Entera Cuatro Estaciones 5 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,5.0,g,4.2
,Canela Molida Cuatro Estaciones 10 g,S/ 4.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,4.5
,Clavo de Olor Entero Kariño 8 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,8.0,g,4.2
,Clavo De Olor Entero Cuatro Estaciones 10 g,S/ 4.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,4.3
TOTTUS,Orégano Entero 10 g,S/ 1.40,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,1.4
TOTTUS,Orégano Entero 10 g,S/ 5.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,5.3
