description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Aceitunas Enteras en Conserva OLIVALLE Botija ...,,180.0,g,4.0,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,180.0,g,4.0,FILETE DE PESCADO EN CONSERVA
Aceitunas Verdes Deshuesadas OLIVALLE en Conse...,,160.0,g,4.2,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,160.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Cuisine & Co 140g,,140.0,g,4.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Bonito VEGA en Aceite Vegetal Lata 170gr,Vega,170.0,g,4.2,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,170.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal Metro 140g,,140.0,g,4.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Metro 140g,,140.0,g,4.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal Cuisine & Co 140g,,140.0,g,4.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,4.2,FILETE DE PESCADO EN CONSERVA
Filete de Bonito FRESCOMAR en Aceite Vegetal L...,,170.0,g,4.5,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,170.0,g,4.5,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Vegetal Tambomar 120g,,120.0,g,4.5,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,120.0,g,4.5,FILETE DE PESCADO EN CONSERVA
Filete de Caballa en Aceite Vegetal Tambomar 120g,,120.0,g,4.5,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,120.0,g,4.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún BELL'S en Aceite Lata 150gr,BELL'S,150.0,g,4.7,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,150.0,g,4.7,FILETE DE PESCADO EN CONSERVA
Filete de Caballa FRESCOMAR Aceite Vegetal Lat...,,170.0,g,4.8,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,170.0,g,4.8,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite 170 g,TOTTUS,170.0,g,4.9,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,170.0,g,4.9,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Campomar 150g,,150.0,g,4.9,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,150.0,g,4.9,FILETE DE PESCADO EN CONSERVA
Filete De Bonito Atún Aceite Vegetal 170Gr,FRESCOMAR,170.0,g,4.9,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,170.0,g,4.9,FILETE DE PESCADO EN CONSERVA
Filete de Caballa en Aceite Vegetal Cuisine & Co 170g,,170.0,g,4.9,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,170.0,g,4.9,FILETE DE PESCADO EN CONSERVA
Filete de Bonito en Aceite Campomar 150g,,150.0,g,4.9,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,150.0,g,4.9,FILETE DE PESCADO EN CONSERVA
D Gussto Filete Atún Aceite Girasol Lata x 140 g,D'GUSSTO,140.0,g,4.9,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,140.0,g,4.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún BELL'S en Agua Lata 150gr,BELL'S,150.0,g,5.0,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,150.0,g,5.0,FILETE DE PESCADO EN CONSERVA
Filete De Bonito Aceite Vegetal 150 g,CAMPOMAR,150.0,g,5.1,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,150.0,g,5.1,FILETE DE PESCADO EN CONSERVA
Champiñon Picado BELL'S Bandeja 200g,,200.0,g,5.19,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,200.0,g,5.19,FILETE DE PESCADO EN CONSERVA
Filete de Caballa Marinero 140g,,140.0,g,5.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,5.2,FILETE DE PESCADO EN CONSERVA
Filete de Caballa Marinero 140g,,140.0,g,5.2,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,5.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún A-1 en Agua y Sal Lata 140g,,140.0,g,5.3,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,5.3,FILETE DE PESCADO EN CONSERVA
Filete de Atún Marinero Aceite Vegetal 140g,,140.0,g,5.3,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,5.3,FILETE DE PESCADO EN CONSERVA
Filete de Atún INCA MAR en Aceite Vegetal Lata 140gr,Inca Mar,140.0,g,5.5,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,140.0,g,5.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Cuisine & Co 140g,,140.0,g,5.5,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,5.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Cuisine & Co 140g,,140.0,g,5.5,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,5.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún FRESCOMAR Aceite Vegetal Lata 1...,,170.0,g,5.6,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,170.0,g,5.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún CAMPOMAR en Aceite Vegetal Lata...,,150.0,g,5.6,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,150.0,g,5.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua CAMPOMAR Lata 150g,CAMPOMAR,150.0,g,5.6,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,150.0,g,5.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún CAMPOMAR en Aceite Vegetal Lata 150g,Campomar,150.0,g,5.7,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,150.0,g,5.7,FILETE DE PESCADO EN CONSERVA
Filete de atún GLORIA Lata 140g,Gloria,140.0,g,5.8,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,140.0,g,5.8,FILETE DE PESCADO EN CONSERVA
Filete de Atún PRIMOR en Aceite Vegetal Lata 140g,Primor,140.0,g,5.8,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,140.0,g,5.8,FILETE DE PESCADO EN CONSERVA
Filete De Atún En Aceite Vegetal x 150 g,CAMPOMAR,150.0,g,5.8,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,150.0,g,5.8,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Florida 140g,,140.0,g,5.9,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua Florida 140g,,140.0,g,5.9,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Girasol y Sal Florida 140g,,140.0,g,5.9,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún con Agua y Sal PRIMOR Lata 140g,,140.0,g,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Ready To Drink (RTD) PISCANO Chilcano Maracuyá...,,275.0,ml,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,275.0,ml,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua FANNY Lata 140g,,140.0,g,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal FLORIDA Lata ...,,140.0,g,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún FLORIDA en Aceite Girasol Lata ...,,140.0,g,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua Florida 140g,,140.0,g,5.9,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún FLORIDA en Agua 110kcal Lata 15...,,150.0,g,5.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,150.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Girasol y Sal Florida 140g,,140.0,g,5.9,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,5.9,FILETE DE PESCADO EN CONSERVA
Filete de Atún FLORIDA en Aceite Vegetal Lata 140g,Florida,140.0,g,6.0,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,140.0,g,6.0,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal GLORIA Lata 1...,,140.0,g,6.0,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,g,6.0,FILETE DE PESCADO EN CONSERVA
Filete de Atún con Agua y Sal PRIMOR Lata 140g,PRIMOR,140.0,g,6.0,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,140.0,g,6.0,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua Campomar 150g,,150.0,g,6.0,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,150.0,g,6.0,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua Campomar 150g,,150.0,g,6.0,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,150.0,g,6.0,FILETE DE PESCADO EN CONSERVA
Aceitunas en Conserva BELL'S Botija entera Bol...,,250.0,g,6.1,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,250.0,g,6.1,FILETE DE PESCADO EN CONSERVA
Filete de Atún Primor 140g,,140.0,g,6.1,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,6.1,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Agua Primor 140g,,140.0,g,6.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,6.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal FLORIDA Lata 140g,FLORIDA,140.0,g,6.2,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,140.0,g,6.2,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Campomar 150g,,150.0,g,6.2,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,150.0,g,6.2,FILETE DE PESCADO EN CONSERVA
Filete De Atún En Agua Y Sal x 150 g,CAMPOMAR,150.0,g,6.3,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,150.0,g,6.3,FILETE DE PESCADO EN CONSERVA
Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr,,160.0,g,6.4,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,160.0,g,6.4,FILETE DE PESCADO EN CONSERVA
Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr,,160.0,g,6.4,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,160.0,g,6.4,FILETE DE PESCADO EN CONSERVA
Filete de Atún REAL en Aceite Girasol Lata 140...,,140.0,un,6.4,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,un,6.4,FILETE DE PESCADO EN CONSERVA
Filete de atún en agua sin sal de 140 g,REAL,140.0,g,6.4,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,140.0,g,6.4,FILETE DE PESCADO EN CONSERVA
Filete de Atún Light REAL Lata 140g,,140.0,un,6.4,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,140.0,un,6.4,FILETE DE PESCADO EN CONSERVA
Alimento Húmedo para Gatos FELIX Paté Atún y P...,,156.0,g,6.5,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,156.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite de Girasol 140g,FLORIDA,140.0,g,6.5,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,140.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún REAL en Aceite Girasol Lata 140g,REAL,140.0,g,6.5,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,140.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún Light REAL Lata 140g,REAL,140.0,g,6.5,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,140.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Aceitunas en Conserva BELL'S Botija en Tiras B...,,250.0,g,6.5,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,250.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Champiñones picados PACCU Bandeja 200g,,200.0,g,6.5,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,200.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Filete Vegetal de 140 g,FLORIDA,140.0,g,6.5,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,140.0,g,6.5,FILETE DE PESCADO EN CONSERVA
Filete de Atún FLORIDA en Agua 110kcal Lata 150g,FLORIDA,150.0,g,6.6,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,150.0,g,6.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Real 140g,,140.0,g,6.6,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,6.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún Real en Agua 140g,,140.0,g,6.6,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,140.0,g,6.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún FLORIDA en Aceite Girasol Lata 140g,FLORIDA,140.0,g,6.6,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,140.0,g,6.6,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Real 140g,,140.0,g,6.7,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,140.0,g,6.7,FILETE DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal en Lata de 140 g,PRIMOR,140.0,g,6.7,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,140.0,g,6.7,FILETE DE PESCADO EN CONSERVA
Filete de Atún Claro Campomar en Aceite Lata 170 gr,,170.0,g,6.99,metro,2024-12-07 20:04:01.471284,FILETE DE PESCADO EN CONSERVA,170.0,g,6.99,FILETE DE PESCADO EN CONSERVA
Filete de Atún Claro Campomar en Aceite Lata 170 gr,,170.0,g,6.99,wong,2024-12-07 17:08:57.764564,FILETE DE PESCADO EN CONSERVA,170.0,g,6.99,FILETE DE PESCADO EN CONSERVA
Conserva VALLE FERTIL Choclo dulce desgranado Lata 248Gr,VALLE FERTIL,248.0,g,7.1,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,248.0,g,7.1,FILETE DE PESCADO EN CONSERVA
Filete de atún artesanal de 100 g,CAMPOMAR,100.0,g,7.5,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,100.0,g,7.5,FILETE DE PESCADO EN CONSERVA
Combo Filete atún VEGA Lata 150g + Spaguetti VEGA Bolsa 500g,Vega,150.0,g,7.5,vega,2024-12-07 15:44:04.892610,FILETE DE PESCADO EN CONSERVA,150.0,g,7.5,FILETE DE PESCADO EN CONSERVA
Conserva de Maíz Tierno Entero GOYA Lata 248g,GOYA,248.0,g,7.9,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,248.0,g,7.9,FILETE DE PESCADO EN CONSERVA
Conserva de Pechuga de Pavo ALDELÍS en Agua y Sal Lata 155g,ALDELÍS,155.0,g,8.6,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,155.0,g,8.6,FILETE DE PESCADO EN CONSERVA
Conserva BELL'S Puré de manzana Frasco 470g,BELL'S,470.0,g,9.4,vivanda,2024-12-07 14:09:40.021737,FILETE DE PESCADO EN CONSERVA,470.0,g,9.4,FILETE DE PESCADO EN CONSERVA
Olluco Picado BELL'S Bandeja 400g,,400.0,g,9.59,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,400.0,g,9.59,FILETE DE PESCADO EN CONSERVA
Filete de atún en agua light de 80 g,REAL,80.0,g,9.9,tottus,2024-12-07 13:14:59.857467,FILETE DE PESCADO EN CONSERVA,80.0,g,9.9,FILETE DE PESCADO EN CONSERVA
Conserva VALLE FERTIL Choclo dulce desgranado ...,,432.0,g,9.9,plaza_vea,2024-12-07 13:33:59.453451,FILETE DE PESCADO EN CONSERVA,432.0,g,9.9,FILETE DE PESCADO EN CONSERVA
