description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Coliflor Un,,1.0,un,3.7,plaza_vea,2024-12-07 14:01:28.126999,BRÓCOLI,1.0,un,3.7,BRÓCOLI
Col Corazón,,1.0,un,3.9,plaza_vea,2024-12-07 14:01:28.126999,BRÓCOLI,1.0,un,3.9,BRÓCOLI
Alcachofa x unidad,,1.0,un,3.99,plaza_vea,2024-12-07 14:01:28.126999,BRÓCOLI,1.0,un,3.99,BRÓCOLI
Brócoli,,0.6,kg,4.9,plaza_vea,2024-12-07 14:01:28.126999,BRÓCOLI,0.6,kg,4.9,BRÓCOLI
Floretes de Brócoli 500g aprox,,500.0,g,7.49,metro,2024-12-07 20:30:39.540218,BRÓCOLI,500.0,g,7.49,BRÓCOLI
Brócoli Metro x kg,,1.0,kg,7.99,metro,2024-12-07 20:30:39.540218,BRÓCOLI,1.0,kg,7.99,BRÓCOLI
Brócoli Viva x unid,,1.0,un,8.5,metro,2024-12-07 20:30:39.540218,BRÓCOLI,1.0,un,8.5,BRÓCOLI
Nuggets de Pollo con Brócoli AVINKA Bolsa 15un,AVINKA,15.0,un,9.5,vivanda,2024-12-07 14:29:02.544421,BRÓCOLI,15.0,un,9.5,BRÓCOLI
Nuggets de Pollo con Brócoli Avinka 15un,,15.0,un,9.99,wong,2024-12-07 17:40:22.826406,BRÓCOLI,15.0,un,9.99,BRÓCOLI
Nuggets de Pollo con Brócoli Avinka 15un,,15.0,un,9.99,metro,2024-12-07 20:30:39.540218,BRÓCOLI,15.0,un,9.99,BRÓCOLI
Brócoli Viva x unid,,1.0,un,11.5,wong,2024-12-07 17:40:22.826406,BRÓCOLI,1.0,un,11.5,BRÓCOLI
Germinados de Brócoli AGE SPROUTS Bandeja 100g,,100.0,g,17.99,plaza_vea,2024-12-07 14:01:28.126999,BRÓCOLI,100.0,g,17.99,BRÓCOLI
