description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Leche Reconstituida con Vitaminas Gloria Lata 170g,,170.0,g,2.2,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,170.0,g,2.2,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea BONLÉ Defensis Lata 390g,Bonle,390.0,g,2.5,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,2.5,MEZCLA LÁCTEA EVAPORADA
Leche Ultrafiltrada Sin Lactosa Gloria Zero Lacto Lata 170g,,170.0,g,2.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,170.0,g,2.5,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Bonlé Defensis Lata 390g,,390.0,g,2.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,2.5,MEZCLA LÁCTEA EVAPORADA
Gloria Leche Light 170g,,170.0,g,2.8,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,170.0,g,2.8,MEZCLA LÁCTEA EVAPORADA
Mezcla para Apanar AJINOMIX Crocante Bolsa 96g,,96.0,g,3.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,96.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea BONLÉ Familiar Lata 390gr,Bonle,390.0,g,3.0,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Bonlé Familiar Lata 390g,,390.0,g,3.0,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Mezcla para apanar AJI-NO-MIX Apanado Bolsa 96...,,96.0,g,3.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,96.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Leche Concentrada Laive Botella 390g,,390.0,g,3.8,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.8,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea UHT BONLÉ Bolsa 800ml,Bonle,800.0,ml,3.8,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,800.0,ml,3.8,MEZCLA LÁCTEA EVAPORADA
Leche Concentrada Laive Bolsa 390g,,390.0,g,3.8,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.8,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea IDEAL Cremosita Lata 390gr,Nestle,390.0,g,3.8,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.8,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea BONLÉ Familiar Caja 480g,Bonle,480.0,g,3.9,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Leche Evaporada BELL'S Light Lata 410g,,410.0,g,3.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,410.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea IDEAL Cremosita Lata 390g,,390.0,g,3.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Leche Evaporada BELL'S Entera Lata 410g,,410.0,g,3.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,410.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea LAIVE Ligth 480g,Laive,480.0,g,4.0,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,4.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Ideal Amanecer 390g,,390.0,g,4.1,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.1,MEZCLA LÁCTEA EVAPORADA
Leche Reconstituida Entera GLORIA Lata 390g,,390.0,g,4.2,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.2,MEZCLA LÁCTEA EVAPORADA
Leche Reconstituida Gloria Lata 390g,,390.0,g,4.3,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.3,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE Botella 390g,,390.0,g,4.4,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.4,MEZCLA LÁCTEA EVAPORADA
Leche Light GLORIA Lata 390g,,390.0,g,4.4,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.4,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea LAIVE Sin Lactosa Light Caja 480g,Laive,480.0,g,4.4,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,4.4,MEZCLA LÁCTEA EVAPORADA
Leche GLORIA Zero Lacto Lata 390g,,390.0,g,4.4,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.4,MEZCLA LÁCTEA EVAPORADA
Leche Reconstituida Gloria Niños Lata 390g,,390.0,g,4.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.5,MEZCLA LÁCTEA EVAPORADA
Leche Ultrafiltrada Sin Lactosa Gloria Zero Lacto Lata 390g,,390.0,g,4.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.5,MEZCLA LÁCTEA EVAPORADA
Leche Concentrada Sin Lactosa Laive Botella 390g,,390.0,g,4.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.5,MEZCLA LÁCTEA EVAPORADA
Leche Reconstituida Gloria Light Lata 390g,,390.0,g,4.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.5,MEZCLA LÁCTEA EVAPORADA
Leche Condensada BELL'S Lata 390g,,390.0,g,4.6,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.6,MEZCLA LÁCTEA EVAPORADA
Leche UHT LAIVE Entera Sin Lactosa Bolsa 900ml,,900.0,ml,4.6,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,900.0,ml,4.6,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Ideal Light Lata 390g,,390.0,g,4.8,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.8,MEZCLA LÁCTEA EVAPORADA
Filete de Caballa FRESCOMAR Aceite Vegetal Lat...,,170.0,g,4.8,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,170.0,g,4.8,MEZCLA LÁCTEA EVAPORADA
Alimento Lácteo Probiótico GLORIA Yoguito Sabo...,,6.0,un,4.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,6.0,un,4.9,MEZCLA LÁCTEA EVAPORADA
Leche Light Laive Sin Lactosa Botella 390g,,390.0,g,4.9,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.9,MEZCLA LÁCTEA EVAPORADA
Leche UHT sin Lactosa GLORIA Zero Bolsa 900ml,,900.0,ml,4.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,900.0,ml,4.9,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Ideal Cremosita Lata 390g,,390.0,g,4.9,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.9,MEZCLA LÁCTEA EVAPORADA
Leche UHT LAIVE Light sin Lactosa Bolsa 900ml,,900.0,ml,5.3,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,900.0,ml,5.3,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún en Aceite Vegetal CAMPOMAR Lata...,,150.0,g,5.4,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,5.4,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún PRIMOR en Aceite Vegetal Lata 1...,,140.0,g,5.5,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.5,MEZCLA LÁCTEA EVAPORADA
Filete de Atún CAMPOMAR en Aceite Vegetal Lata...,,150.0,g,5.6,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,5.6,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Agua CAMPOMAR Lata 150g,,150.0,g,5.6,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,5.6,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE UHT Tetrapack 946ml,,946.0,ml,5.7,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,946.0,ml,5.7,MEZCLA LÁCTEA EVAPORADA
Lomos de Atún en Aceite Vegetal CAMPOMAR Lata ...,,150.0,g,5.8,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,5.8,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún FLORIDA en Aceite Vegetal Lata ...,,140.0,g,5.8,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.8,MEZCLA LÁCTEA EVAPORADA
Comida para Perros RICOCAN Adultos Paté con Co...,,330.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,330.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Filete de Atún con Agua y Sal PRIMOR Lata 140g,,140.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Comida para Perros RICOCAN Adultos Paté con Ca...,,330.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,330.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Trozos de Atún en Aceite Vegetal GLORIA Lata 1...,,140.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Filete de Atún FLORIDA en Agua 110kcal Lata 15...,,150.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Alimento Lácteo Probiótico GLORIA Yoguito Sabo...,,6.0,un,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,6.0,un,5.9,MEZCLA LÁCTEA EVAPORADA
Leche en Polvo Gloria Bolsa 96g,,96.0,g,5.9,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,96.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Filete de Atún FLORIDA en Aceite Girasol Lata ...,,140.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal FANNY Lata 14...,,140.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal FLORIDA Lata ...,,140.0,g,5.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,5.9,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE UHT Light Tetrapack 94...,,946.0,ml,5.99,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,946.0,ml,5.99,MEZCLA LÁCTEA EVAPORADA
Yogurt Bebible GLORIA sin Lactosa Fresa Botell...,,1.0,kg,5.99,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,1.0,kg,5.99,MEZCLA LÁCTEA EVAPORADA
Leche Condensada NESTLÉ Lata 393g,,393.0,g,6.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,393.0,g,6.0,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal GLORIA Lata 1...,,140.0,g,6.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,140.0,g,6.0,MEZCLA LÁCTEA EVAPORADA
Comida para Gatos RICOCAT Adultos Paté Sardina...,,330.0,g,6.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,330.0,g,6.0,MEZCLA LÁCTEA EVAPORADA
Comida para Gatos RICOCAT Adultos Paté Hígado ...,,330.0,g,6.0,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,330.0,g,6.0,MEZCLA LÁCTEA EVAPORADA
Lomos de Atún en Agua CAMPOMAR Lata 150g,,150.0,g,6.2,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,150.0,g,6.2,MEZCLA LÁCTEA EVAPORADA
Leche UHT sin Lactosa GLORIA Zero Caja 1L,,1.0,l,6.2,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,1.0,l,6.2,MEZCLA LÁCTEA EVAPORADA
