description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Piña Kión de 625 mL,SAN LUIS,625.0,ml,2.2,tottus,2024-12-07 14:03:43.050310,KION (ESPECIAS),625.0,ml,2.2,KION (ESPECIAS)
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Botella 625ml,SAN LUIS,625.0,ml,2.2,vivanda,2024-12-07 14:45:36.553048,KION (ESPECIAS),625.0,ml,2.2,KION (ESPECIAS)
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Bote...,,625.0,ml,2.2,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),625.0,ml,2.2,KION (ESPECIAS)
Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,2.2,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),625.0,ml,2.2,KION (ESPECIAS)
Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,2.2,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),625.0,ml,2.2,KION (ESPECIAS)
Pan Baguette Especial LA FLORENCIA 1un,,1.0,un,2.2,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1.0,un,2.2,KION (ESPECIAS)
Esencia de Vainilla UNIVERSAL Frasco 100ml,,100.0,ml,2.3,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),100.0,ml,2.3,KION (ESPECIAS)
Jamonada Especial BELL'S Paquete 100g,,100.0,g,2.6,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),100.0,g,2.6,KION (ESPECIAS)
Salsa 2 BANDERAS Base de Ostión y Especias Bol...,,100.0,g,2.69,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),100.0,g,2.69,KION (ESPECIAS)
Jamonada Especial BRAEDT Paquete 100g,,100.0,g,2.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),100.0,g,2.9,KION (ESPECIAS)
Manjar Blanco Especial BELL'S Bolsa 200g,,200.0,g,3.5,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),200.0,g,3.5,KION (ESPECIAS)
Kión en Polvo TOÑA Jenjibre Sobre 18g,,18.0,g,3.5,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),18.0,g,3.5,KION (ESPECIAS)
Kion en Polvo Toña 18g,,18.0,g,3.5,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),18.0,g,3.5,KION (ESPECIAS)
Condimento SIBARITA Ají especial Paquete 3Un S...,,3.0,un,3.6,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),3.0,un,3.6,KION (ESPECIAS)
"Palitos de Ajonjolí UNIÓN Chia, Kión y Ajo Bol...",,65.0,g,3.69,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),65.0,g,3.69,KION (ESPECIAS)
Aderezo tipo Oriental 2 BANDERAS con Soya y Es...,,85.0,g,3.8,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),85.0,g,3.8,KION (ESPECIAS)
"Palitos de Ajonjolí UNIÓN Chia, Kión y Ajo Bolsa 65g",UNIÓN,65.0,g,3.9,vivanda,2024-12-07 14:45:36.553048,KION (ESPECIAS),65.0,g,3.9,KION (ESPECIAS)
Palitos Kion y Ajo Unión 65g,,65.0,g,3.9,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),65.0,g,3.9,KION (ESPECIAS)
Palitos Kion y Ajo Unión 65g,,65.0,g,3.99,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),65.0,g,3.99,KION (ESPECIAS)
Salsa de Soya con Ajo y Kión Kikko 350ml,,350.0,ml,4.9,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),350.0,ml,4.9,KION (ESPECIAS)
Salsa de Soya con Ajo y Kión Kikko 350ml,,350.0,ml,5.2,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),350.0,ml,5.2,KION (ESPECIAS)
Kion en Polvo Alida Chiang 10g,,10.0,g,5.7,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),10.0,g,5.7,KION (ESPECIAS)
Kion en Polvo Alida Chiang 10g,,10.0,g,5.7,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),10.0,g,5.7,KION (ESPECIAS)
Aderezo BELL'S Con ají panca molido y especias...,,250.0,g,5.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),250.0,g,5.9,KION (ESPECIAS)
Jamonada Especial SALCHICHERÍA SUIZA Paquete 2...,,200.0,g,6.2,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),200.0,g,6.2,KION (ESPECIAS)
Kión en Polvo Max & Mix Frasco 38 g,,38.0,g,7.5,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),38.0,g,7.5,KION (ESPECIAS)
Salsa Acevichada ADELMI a base de Mayonesa y E...,,240.0,g,9.1,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),240.0,g,9.1,KION (ESPECIAS)
Kión Molido Frasco 42.5 g,BADIA,42.5,g,9.4,tottus,2024-12-07 14:03:43.050310,KION (ESPECIAS),42.5,g,9.4,KION (ESPECIAS)
Manjar Blanco BELL'S Especial Bolsa 500g,,500.0,g,9.4,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),500.0,g,9.4,KION (ESPECIAS)
Kión en Polvo Badía Frasco 1.5 Onzas,,1.5,oz,9.6,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),1.5,oz,9.6,KION (ESPECIAS)
Sal de Maras GOURMET Especial Bolsa 500g,,500.0,g,9.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),500.0,g,9.9,KION (ESPECIAS)
Té Negro NATURE'S HEART Chai con Especias Caja...,,20.0,un,9.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),20.0,un,9.9,KION (ESPECIAS)
Kion,,0.3,kg,9.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),0.3,kg,9.9,KION (ESPECIAS)
Kombucha Veda Kión y Limón Botella 260ml,,260.0,ml,10.75,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),260.0,ml,10.75,KION (ESPECIAS)
Kombucha Veda Kión y Limón Botella 260ml,,260.0,ml,10.75,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),260.0,ml,10.75,KION (ESPECIAS)
Pack Jamonada Especial SUIZA Paquete 400g,,400.0,g,10.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),400.0,g,10.9,KION (ESPECIAS)
Pack Bebida SAN LUIS Sin Gas Sabor Piña y Kión...,,6.0,un,10.98,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),6.0,un,10.98,KION (ESPECIAS)
Sixpack Agua Sin Gas Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,11.0,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),625.0,ml,11.0,KION (ESPECIAS)
Sixpack Agua Sin Gas Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,11.0,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),625.0,ml,11.0,KION (ESPECIAS)
Queso Rulo de Cabra MARQUÉS DEL CASTILLO con E...,,110.0,g,11.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),110.0,g,11.9,KION (ESPECIAS)
Desatorados para Cocinas DIAMANTE Fórmula Espe...,,1000.0,g,12.89,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1000.0,g,12.89,KION (ESPECIAS)
Desatorador para Baños DIAMANTE Fórmula Especi...,,1000.0,g,12.89,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1000.0,g,12.89,KION (ESPECIAS)
Sixpack Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,13.2,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),625.0,ml,13.2,KION (ESPECIAS)
Sixpack Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,13.2,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),625.0,ml,13.2,KION (ESPECIAS)
Kión x kg,,1.0,kg,14.49,metro,2024-12-07 22:26:45.744007,KION (ESPECIAS),1.0,kg,14.49,KION (ESPECIAS)
Espumante TABERNERO Semi Seco Especial Botella...,,750.0,ml,14.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),750.0,ml,14.9,KION (ESPECIAS)
Espumante TABERNERO Rosé Especial Botella 750m...,,750.0,ml,14.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),750.0,ml,14.9,KION (ESPECIAS)
Kión x kg,,1.0,kg,14.99,wong,2024-12-07 18:07:51.060561,KION (ESPECIAS),1.0,kg,14.99,KION (ESPECIAS)
Esencias FRATELLO Sabores Variados Paquete 4un,,4.0,un,15.8,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),4.0,un,15.8,KION (ESPECIAS)
Sal MARAS GOURMET con Especies Moledor Frasco ...,,100.0,g,15.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),100.0,g,15.9,KION (ESPECIAS)
Manjar Blanco BELL'S Especial Bolsa 1Kg,,1.0,kg,16.2,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1.0,kg,16.2,KION (ESPECIAS)
Chocolate NESTLÉ Sublime Bombones Especial Caj...,,16.0,un,17.0,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),16.0,un,17.0,KION (ESPECIAS)
Pechuga Especial de Pollo Empacada al vacío SA...,,1.5,kg,17.5,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1.5,kg,17.5,KION (ESPECIAS)
Alimento Seco para Gatos FRISKIES Adultos Sele...,,1.0,kg,19.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),1.0,kg,19.9,KION (ESPECIAS)
Mix Sales y Especias GOR BARMAN Micheladas & T...,,90.0,g,19.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),90.0,g,19.9,KION (ESPECIAS)
Mix Sales y Especias GO BARMAN Bloody & Mary L...,,90.0,g,19.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),90.0,g,19.9,KION (ESPECIAS)
Mix Sales y Especias GO BARMAN Margarita & Mic...,,90.0,g,19.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),90.0,g,19.9,KION (ESPECIAS)
Infusión de Kión y Durazno Bigelow - 38 filtrantes,BIGELOW BENEFITS,38.0,filtrantes,21.2,tottus,2024-12-07 14:03:43.050310,KION (ESPECIAS),38.0,filtrantes,21.2,KION (ESPECIAS)
Pechuga Especial de Pavita SAN FERNANDO,,5.0,kg,22.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),5.0,kg,22.9,KION (ESPECIAS)
Papel Higiénico SUAVE Esencias Elegance Paquet...,,8.0,un,25.9,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),8.0,un,25.9,KION (ESPECIAS)
Infusión BIGELOW Kion y Durazno Caja 18un,BIGELOW,18.0,un,26.1,vivanda,2024-12-07 14:45:36.553048,KION (ESPECIAS),18.0,un,26.1,KION (ESPECIAS)
Infusión BIGELOW Kion y Durazno Caja 18un,,18.0,un,26.5,plaza_vea,2024-12-07 14:27:05.269335,KION (ESPECIAS),18.0,un,26.5,KION (ESPECIAS)
