description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Albahaca BELL'S Bolsa 80g,,80.0,g,2.49,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,80.0,g,2.49,ALBAHACA
Palitos con Albahaca y Parmesano EDITH Bolsa 5...,,55.0,g,3.2,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,55.0,g,3.2,ALBAHACA
Albahaca Deshojada BELL'S FRESCOS 120g,,120.0,g,4.99,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,120.0,g,4.99,ALBAHACA
Fideos Spaguetti SANTA CATALINA Mediterráneo E...,,400.0,g,5.3,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,400.0,g,5.3,ALBAHACA
Fideos SANTA CATALINA Espinaca y albahaca Bolsa 400Gr,SANTA CATALINA,400.0,g,5.3,vivanda,2024-12-07 14:43:43.415883,ALBAHACA,400.0,g,5.3,ALBAHACA
Albahaca Fresca VERDE PURO Bolsa 120g,,120.0,g,7.29,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,120.0,g,7.29,ALBAHACA
"Papas Onduladas INKA CHIPS Sabor a Tomate, Alb...",,115.0,g,8.1,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,115.0,g,8.1,ALBAHACA
Albahaca BADIA Frasco 21.3g,,21.3,g,9.7,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,21.3,g,9.7,ALBAHACA
Albahaca BADIA Frasco 21.3g,BADIA,21.3,g,9.9,vivanda,2024-12-07 14:43:43.415883,ALBAHACA,21.3,g,9.9,ALBAHACA
Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa...,,160.0,g,12.3,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,160.0,g,12.3,ALBAHACA
Pesto de Albahaca BARILLA Frasco 190g,,190.0,g,22.9,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,190.0,g,22.9,ALBAHACA
Aceite de Palta Sabor a Albahaca OLIVOS DEL SU...,,250.0,ml,37.9,plaza_vea,2024-12-07 14:22:46.242111,ALBAHACA,250.0,ml,37.9,ALBAHACA
Aceite de Palta Sabor a Albahaca OLIVOS DEL SUR Botella 250ml,OLIVOS DEL SUR,250.0,ml,48.4,vivanda,2024-12-07 14:43:43.415883,ALBAHACA,250.0,ml,48.4,ALBAHACA
