description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Harina GRANO DE ORO Sin Preparar Paquete 180gr,Grano De Oro,180.0,g,1.3,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,7.222222222222222,HARINA DE MAÍZ BLANCO
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,9.8,HARINA DE MAÍZ BLANCO
Harina BENOTI Sin Preparar Paquete 1Kg,Benoti,1.0,kg,5.3,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,5.3,HARINA DE MAÍZ BLANCO
Harina BENOTI Preparada Paquete 1Kg,Benoti,1.0,kg,6.0,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,6.0,HARINA DE MAÍZ BLANCO
Harina MOLITALIA sin Preparar Bolsa 1kg,Molitalia,1.0,kg,6.2,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,6.2,HARINA DE MAÍZ BLANCO
Harina MOLITALIA Preparada Bolsa 1kg,Molitalia,1.0,kg,6.9,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,6.9,HARINA DE MAÍZ BLANCO
Harina BLANCA FLOR Preparada Paquete 1Kg,Blanca Flor,1.0,kg,8.0,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,8.0,HARINA DE MAÍZ BLANCO
Harina de Maíz PAN Precocida Bolsa 1kg,P.A.N.,1.0,kg,8.5,vega,2024-12-07 15:12:12.583779,HARINA DE MAÍZ BLANCO,1.0,kg,8.5,HARINA DE MAÍZ BLANCO
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,,1.0,kg,8.5,metro,2024-12-07 19:31:31.663471,HARINA DE MAÍZ BLANCO,1.0,kg,8.5,HARINA DE MAÍZ BLANCO
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1...,,1.0,kg,9.5,plaza_vea,2024-12-07 13:02:45.035390,HARINA DE MAÍZ BLANCO,1.0,kg,9.5,HARINA DE MAÍZ BLANCO
Harina Precocida DOÑAREPA Maíz Blanco Paquete ...,,1.0,kg,9.8,plaza_vea,2024-12-07 13:02:45.035390,HARINA DE MAÍZ BLANCO,1.0,kg,9.8,HARINA DE MAÍZ BLANCO
Harina de Maíz Blanco Precocida Doñarepa 1kg,,1.0,kg,9.8,metro,2024-12-07 19:31:31.663471,HARINA DE MAÍZ BLANCO,1.0,kg,9.8,HARINA DE MAÍZ BLANCO
Harina Precocida DOÑAREPA Maíz Blanco Paquete 1Kg,DOÑAREPA,1.0,kg,9.9,vivanda,2024-12-07 13:49:18.326580,HARINA DE MAÍZ BLANCO,1.0,kg,9.9,HARINA DE MAÍZ BLANCO
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,1.0,kg,11.3,vivanda,2024-12-07 13:49:18.326580,HARINA DE MAÍZ BLANCO,1.0,kg,11.3,HARINA DE MAÍZ BLANCO
