description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Yogurt Griego LAIVE Sabor a Arándanos Vaso 115...,,115.0,g,2.0,plaza_vea,2024-12-07 13:54:10.125950,ARÁNDANOS,115.0,g,2.0,ARÁNDANOS
Yogurt Batido con Trozos de Arándano Laive Griego 120g,,120.0,g,2.5,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,120.0,g,2.5,ARÁNDANOS
Yogurt Batido con Trozos de Arándano Laive Griego 120g,,120.0,g,2.5,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,120.0,g,2.5,ARÁNDANOS
Blueberries BELL'S FRESCOS Bandeja 100g,,100.0,g,3.29,plaza_vea,2024-12-07 13:54:10.125950,ARÁNDANOS,100.0,g,3.29,ARÁNDANOS
Bebida Natural BIO Arándano con Uva y Manzana ...,,300.0,ml,3.5,plaza_vea,2024-12-07 13:54:10.125950,ARÁNDANOS,300.0,ml,3.5,ARÁNDANOS
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,BIO,300.0,ml,3.6,vivanda,2024-12-07 14:24:05.729703,ARÁNDANOS,300.0,ml,3.6,ARÁNDANOS
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",,300.0,ml,3.6,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,300.0,ml,3.6,ARÁNDANOS
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",,300.0,ml,3.8,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,300.0,ml,3.8,ARÁNDANOS
Yogurt Griego TIGO Arándanos con Chía Botella ...,,285.0,g,4.1,plaza_vea,2024-12-07 13:54:10.125950,ARÁNDANOS,285.0,g,4.1,ARÁNDANOS
Yogurt Bebible Tigo Griego Arándano con Chía Botella 285g,,285.0,g,4.1,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,285.0,g,4.1,ARÁNDANOS
Yogurt Bebible Tigo Griego Arándano con Chía Botella 285g,,285.0,g,4.1,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,285.0,g,4.1,ARÁNDANOS
Yogurt Griego Vakimu Arándano 160g,,160.0,g,4.4,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,160.0,g,4.4,ARÁNDANOS
