description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
YOG. GRIEGO PIE DE LIMON LAIVE VASO 115G,,115.0,g,2.0,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,17.391304347826086,LIMÓN
Yogurt Griego LAIVE Sabor a Pie de Limón Vaso ...,,115.0,g,2.2,plaza_vea,2024-12-07 13:46:11.638144,LIMÓN,1.0,kg,19.130434782608695,LIMÓN
Limón x kg,,1.0,kg,2.29,wong,2024-12-07 17:24:02.012423,LIMÓN,1.0,kg,2.29,LIMÓN
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,,14.0,g,2.3,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,164.28571428571428,LIMÓN
Bebida Instantánea en Polvo CLIGHT Limón con Splenda Sobre 7g,CLIGHT,7.0,g,2.3,vivanda,2024-12-07 14:17:43.102231,LIMÓN,1.0,kg,328.57142857142856,LIMÓN
Marshmellows Mr. Mallo Limones Bolsa 100 g,,100.0,g,2.9,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,29.0,LIMÓN
Limón Sutil x kg,,1.0,kg,2.99,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,2.99,LIMÓN
Limón Sútil x kg,,1.0,kg,2.99,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,2.99,LIMÓN
Jabón Aroma Limón BOLÍVAR Cuidado Total Paquete 190g,BOLÍVAR,190.0,g,3.2,vivanda,2024-12-07 14:17:43.102231,LIMÓN,1.0,kg,16.842105263157897,LIMÓN
Jabón para Ropa Bolívar Limón 190g,,190.0,g,3.2,wong,2024-12-07 17:24:02.012423,LIMÓN,1.0,kg,16.842105263157897,LIMÓN
Limón x kg,,1.0,kg,3.59,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,3.59,LIMÓN
Gelatina UNIVERSAL Sabor a Limón Diet Caja 19g,,19.0,g,3.7,plaza_vea,2024-12-07 13:46:11.638144,LIMÓN,1.0,kg,194.73684210526318,LIMÓN
Gelatina Sabor Limón Diet Universal 19g,,19.0,g,3.7,metro,2024-12-07 20:17:12.761811,LIMÓN,1.0,kg,194.73684210526318,LIMÓN
Gelatina Sabor Limón Diet Universal 19g,,19.0,g,3.8,wong,2024-12-07 17:24:02.012423,LIMÓN,1.0,kg,200.0,LIMÓN
