description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chocolate NESTLÉ Sublime Bitter Paquete 38g,NESTLÉ,38.0,g,3.0,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,78.94736842105263,BISTEC DE VACUNO
Chocolate INNATO Bitter Paquete 100g,INNATO,100.0,g,10.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,105.0,BISTEC DE VACUNO
Chicken Bites OREGON FOODS Bolsa 300g,OREGON FOODS,300.0,g,13.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,45.0,BISTEC DE VACUNO
Chocolate 2 CERRITOS Coco Monedas de Oro Bitter Bolsa 125g,NURIA,125.0,g,13.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,108.0,BISTEC DE VACUNO
Bites Frambuesa Doble Chocolate KARINAT Doypack 120g,KARINAT,120.0,g,13.9,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,115.83333333333334,BISTEC DE VACUNO
Bites Fresa Doble Chocolate KARINAT Doypack 120g,KARINAT,120.0,g,13.9,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,115.83333333333334,BISTEC DE VACUNO
Bites Arándanos Doble Chocolate KARINAT Doypack 120g,KARINAT,120.0,g,13.9,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,115.83333333333334,BISTEC DE VACUNO
Bites Cereza Doble Chocolate KARINAT Doypack 120g,KARINAT,120.0,g,13.9,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,115.83333333333334,BISTEC DE VACUNO
Chocolate Bitter INNATO Cranberries y Sal Bolsa 100g,INNATO,100.0,g,14.2,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,142.0,BISTEC DE VACUNO
Chocolate ORQUIDEA Bitter Envoltura 90g,ORQUIDEA,90.0,g,17.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,194.44444444444443,BISTEC DE VACUNO
Cobertura de Chocolate Bitter NESTLÉ Tableta 500 g,NESTLE,500.0,g,17.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,35.0,BISTEC DE VACUNO
Cobertura Bitter NEGUSA Caja 600g,NEGUSA,600.0,g,18.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,30.833333333333336,BISTEC DE VACUNO
Cereal WASI Protein Bites Maca y Yacón Caja 240g,WASI,240.0,g,18.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,77.08333333333334,BISTEC DE VACUNO
Barra de Chocolate Bitter 60% HELENA Caja 150g,HELENA,150.0,g,18.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,123.33333333333334,BISTEC DE VACUNO
Cereal Orgánico Andean Bites KIDS ORGANICS Caja 240g,KIDS ORGANICS,240.0,g,19.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,81.25,BISTEC DE VACUNO
Chocolate Sin Azúcar ORQUIDEA Bitter 80% Caja 90g,ORQUIDEA,90.0,g,21.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,238.88888888888889,BISTEC DE VACUNO
Chocolate Bitter MONTBLANC Tableta 190g,MONTBLANC,190.0,g,26.2,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,137.89473684210526,BISTEC DE VACUNO
Bife De Vacio FRIGON x kg,FRIGON,1.0,kg,40.8,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,40.8,BISTEC DE VACUNO
Bisteck EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,41.9,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,41.9,BISTEC DE VACUNO
Bife de Vacío de Res EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,51.3,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,51.3,BISTEC DE VACUNO
Bisteck De Cadera EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,55.5,vivanda,2024-12-07 13:59:11.585715,BISTEC DE VACUNO,1.0,kg,55.5,BISTEC DE VACUNO
