description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,,14.0,g,2.3,metro,2024-12-07 20:16:36.388011,MANDARINA,1.0,kg,164.28571428571428,MANDARINA
Naranja para Jugo,,1.0,kg,2.39,plaza_vea,2024-12-07 13:46:36.512869,MANDARINA,1.0,kg,2.39,MANDARINA
Tripack Bebida Instantánea Clight Sin Calorías Sabor Mandarina 14g,,14.0,g,5.0,metro,2024-12-07 20:16:36.388011,MANDARINA,1.0,kg,357.14285714285717,MANDARINA
Mandarina Malvacea,,1.0,kg,5.7,plaza_vea,2024-12-07 13:46:36.512869,MANDARINA,1.0,kg,5.7,MANDARINA
Mandarina Costa x kg,,1.0,kg,5.99,wong,2024-12-07 17:22:48.951840,MANDARINA,1.0,kg,5.99,MANDARINA
Mandarina con Pepa x kg,,1.0,kg,5.99,wong,2024-12-07 17:22:48.951840,MANDARINA,1.0,kg,5.99,MANDARINA
Tripack Jabón en Barra Palmolive Mandarina y Romero 110g,,110.0,g,8.9,metro,2024-12-07 20:16:36.388011,MANDARINA,1.0,kg,80.90909090909092,MANDARINA
Mandarina con Pepa La Morochita Wong 1.5kg,,1.5,kg,10.49,wong,2024-12-07 17:22:48.951840,MANDARINA,1.0,kg,6.993333333333333,MANDARINA
Mandarina La Pecosita Kids x kg,,1.0,kg,12.99,wong,2024-12-07 17:22:48.951840,MANDARINA,1.0,kg,12.99,MANDARINA
Mandarina Sin Pepa La Pecosita x 2 kg,,2.0,kg,13.99,wong,2024-12-07 17:22:48.951840,MANDARINA,1.0,kg,6.995,MANDARINA
