description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chips de Maíz Morado PERUNACHOS Bolsa 90g,,90.0,g,4.6,plaza_vea,2024-12-07 13:00:19.545362,MAÍZ MORADO,1.0,kg,51.11111111111111,MAÍZ MORADO
Tortillas de Maíz Morado Mexi Nachos Bolsa 90 g,,90.0,g,5.1,wong,2024-12-07 16:27:56.280682,MAÍZ MORADO,1.0,kg,56.66666666666666,MAÍZ MORADO
Chips de Maíz Morado Orgánicos Picante Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-07 16:27:56.280682,MAÍZ MORADO,1.0,kg,79.86666666666667,MAÍZ MORADO
Maíz Morado x Kg,,0.5,kg,7.99,plaza_vea,2024-12-07 13:00:19.545362,MAÍZ MORADO,1.0,kg,15.98,MAÍZ MORADO
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,,126.0,g,8.5,metro,2024-12-07 19:26:59.768765,MAÍZ MORADO,1.0,kg,67.46031746031747,MAÍZ MORADO
Maíz Morado Metro x kg,,1.0,kg,9.79,metro,2024-12-07 19:26:59.768765,MAÍZ MORADO,1.0,kg,9.79,MAÍZ MORADO
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,,126.0,g,11.5,wong,2024-12-07 16:27:56.280682,MAÍZ MORADO,1.0,kg,91.26984126984127,MAÍZ MORADO
Maíz Morado en Polvo Ecoandino Orgánico 200g,,200.0,g,14.9,wong,2024-12-07 16:27:56.280682,MAÍZ MORADO,1.0,kg,74.5,MAÍZ MORADO
Cereal LA PURITA Maíz Morado Caja 200g,,200.0,g,15.9,plaza_vea,2024-12-07 13:00:19.545362,MAÍZ MORADO,1.0,kg,79.5,MAÍZ MORADO
Maíz Morado Deshidratado GUVA Bolsa 1kg,,1.0,kg,15.99,plaza_vea,2024-12-07 13:00:19.545362,MAÍZ MORADO,1.0,kg,15.99,MAÍZ MORADO
Maíz Morado Deshidratado Guva 1kg,,1.0,kg,18.5,wong,2024-12-07 16:27:56.280682,MAÍZ MORADO,1.0,kg,18.5,MAÍZ MORADO
Flakes Orgánico ECOANDINO Maíz Morado Caja 300...,,300.0,g,22.5,plaza_vea,2024-12-07 13:00:19.545362,MAÍZ MORADO,1.0,kg,75.0,MAÍZ MORADO
