description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Camote Amarillo Especial Metro x kg,,1.0,kg,2.79,metro,2024-12-07 20:42:19.883791,CAMOTE AMARILLO,1,kg,2.79,CAMOTE AMARILLO
Camote Amarillo x kg,,1.0,kg,2.79,wong,2024-12-07 17:53:24.372013,CAMOTE AMARILLO,1,kg,2.79,CAMOTE AMARILLO
Camote Amarillo x kg,,1.0,kg,2.99,metro,2024-12-07 20:42:19.883791,CAMOTE AMARILLO,1,kg,2.99,CAMOTE AMARILLO
Papa Blanca,,0.5,kg,2.99,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,5.98,CAMOTE AMARILLO
Camote Amarillo Procesado Meza x kg,,1.0,kg,3.19,wong,2024-12-07 17:53:24.372013,CAMOTE AMARILLO,1,kg,3.19,CAMOTE AMARILLO
Camote Amarillo Procesado Wong x kg,,1.0,kg,3.19,wong,2024-12-07 17:53:24.372013,CAMOTE AMARILLO,1,kg,3.19,CAMOTE AMARILLO
Papa Blanca Yungay,,1.0,kg,3.19,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,3.19,CAMOTE AMARILLO
Papa Cocktail Amarilla,,1.0,kg,3.69,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,3.69,CAMOTE AMARILLO
Camote Amarillo x kg,VIVANDA,1.0,kg,3.99,vivanda,2024-12-07 14:36:52.949167,CAMOTE AMARILLO,1,kg,3.99,CAMOTE AMARILLO
Yuca,,1.0,kg,4.49,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,4.49,CAMOTE AMARILLO
Camote Amarillo Agro Selecto 1Kg,,1.0,kg,4.75,wong,2024-12-07 17:53:24.372013,CAMOTE AMARILLO,1,kg,4.75,CAMOTE AMARILLO
Camote Amarillo Agro Selecto 1Kg,,1.0,kg,4.75,metro,2024-12-07 20:42:19.883791,CAMOTE AMARILLO,1,kg,4.75,CAMOTE AMARILLO
Papa Andina Procesada,,0.5,kg,4.99,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,9.98,CAMOTE AMARILLO
Olluco,,0.5,kg,6.99,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,13.98,CAMOTE AMARILLO
Kion,,0.3,kg,9.9,plaza_vea,2024-12-07 14:13:27.344546,CAMOTE AMARILLO,1,kg,33.0,CAMOTE AMARILLO
Camote Amarillo Procesado Agro Selecto 2Kg,,2.0,kg,10.0,metro,2024-12-07 20:42:19.883791,CAMOTE AMARILLO,1,kg,5.0,CAMOTE AMARILLO
