description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,,90.0,g,2.0,wong,2024-12-07 16:41:11.489463,PANETÓN,90.0,g,2.0,PANETÓN
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,,90.0,g,2.0,metro,2024-12-07 19:40:18.586727,PANETÓN,90.0,g,2.0,PANETÓN
Kekitos Todinno 2un,,2.0,un,2.5,wong,2024-12-07 16:41:11.489463,PANETÓN,2.0,un,2.5,PANETÓN
Kekitos Todinno 2un,,2.0,un,2.5,metro,2024-12-07 19:40:18.586727,PANETÓN,2.0,un,2.5,PANETÓN
Mini Panetón Minions Caja 80g Surtido,,80.0,g,2.8,metro,2024-12-07 19:40:18.586727,PANETÓN,80.0,g,2.8,PANETÓN
Mini Panetón Minions Caja 80g Surtido,,80.0,g,2.8,wong,2024-12-07 16:41:11.489463,PANETÓN,80.0,g,2.8,PANETÓN
Panetón Mini Bolsa x 80 g,GLORIA,80.0,g,2.9,tottus,2024-12-07 12:49:48.686701,PANETÓN,80.0,g,2.9,PANETÓN
Panetón BELL'S Chispas de Chocolate Bolsa 90g,,90.0,g,3.1,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,90.0,g,3.1,PANETÓN
Bizcocho Chocotoncito Bolsa 80 gr,DONOFRIO,80.0,g,3.12,tottus,2024-12-07 12:49:48.686701,PANETÓN,80.0,g,3.12,PANETÓN
Panetón Donofrio Panetoncito Bolsa x 80 g,D'ONOFRIO,80.0,g,3.12,tottus,2024-12-07 12:49:48.686701,PANETÓN,80.0,g,3.12,PANETÓN
Mini Panetón Gloria con Chispas Sabor Chocolate Doypack 90g,,90.0,g,3.2,metro,2024-12-07 19:40:18.586727,PANETÓN,90.0,g,3.2,PANETÓN
Mini Panetón Gloria Doypack 80g,,80.0,g,3.2,metro,2024-12-07 19:40:18.586727,PANETÓN,80.0,g,3.2,PANETÓN
Pasteles Pingüino Triple Sabor Chocolate 80g,,80.0,g,3.5,metro,2024-12-07 19:40:18.586727,PANETÓN,80.0,g,3.5,PANETÓN
Panetoncito Chispas Chocolate 90 gr,BIMBO,90.0,g,3.5,tottus,2024-12-07 12:49:48.686701,PANETÓN,90.0,g,3.5,PANETÓN
Keke Sabor Chocolate Relleno con Crema Pingüinos Marinela Paquete 2 unid,,2.0,un,3.5,metro,2024-12-07 19:40:18.586727,PANETÓN,2.0,un,3.5,PANETÓN
Mini Panetón Donofrio Chocotoncito Bolsa 80g,,80.0,g,3.52,wong,2024-12-07 16:41:11.489463,PANETÓN,80.0,g,3.52,PANETÓN
Mini Panetón Nikolo Doypack 75g,,75.0,g,3.6,metro,2024-12-07 19:40:18.586727,PANETÓN,75.0,g,3.6,PANETÓN
Panetón D'onofrio Panetoncito Caja 90g,,90.0,g,3.6,metro,2024-12-07 19:40:18.586727,PANETÓN,90.0,g,3.6,PANETÓN
Panetón GLORIA MiniChoco Bolsa 90g,Gloria,90.0,g,3.7,vega,2024-12-07 15:17:35.719502,PANETÓN,90.0,g,3.7,PANETÓN
Keke Sabor Vainilla PYC Kekitos 3un,,3.0,un,3.7,metro,2024-12-07 19:40:18.586727,PANETÓN,3.0,un,3.7,PANETÓN
Keke Sabor Naranja PYC Kekitos 3un,,3.0,un,3.7,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,3.7,PANETÓN
Keke Sabor Vainilla PYC Kekitos 3un,,3.0,un,3.7,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,3.7,PANETÓN
Keke Bimboletes Chispas Sabor Chocolate 3un,,3.0,un,3.8,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,3.8,PANETÓN
Keke Sabor Chocolate Relleno con Crema Pingüinos Marinela Paquete 2 unid,,2.0,un,3.8,wong,2024-12-07 16:41:11.489463,PANETÓN,2.0,un,3.8,PANETÓN
Keke Sabor Vainilla Bimbolete Bimbo Paquete 3 unid,,3.0,un,3.9,metro,2024-12-07 19:40:18.586727,PANETÓN,3.0,un,3.9,PANETÓN
Keke Bimbo Bimbolete Marmoleado 3un,,3.0,un,3.9,metro,2024-12-07 19:40:18.586727,PANETÓN,3.0,un,3.9,PANETÓN
Mini Panetón Relleno Bon o Bon 80g,,80.0,g,3.92,metro,2024-12-07 19:40:18.586727,PANETÓN,80.0,g,3.92,PANETÓN
Mini Panetón GLORIA Bolsa 80g,,80.0,g,3.99,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,80.0,g,3.99,PANETÓN
Mini Panetón GLORIA Chocolate Bolsa 90g,GLORIA,90.0,g,3.99,vivanda,2024-12-07 13:53:11.504650,PANETÓN,90.0,g,3.99,PANETÓN
Keke Bimbo Bimbolete Marmoleado 3un,,3.0,un,4.0,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,4.0,PANETÓN
Keke Sabor Vainilla Bimbolete Bimbo Paquete 3 unid,,3.0,un,4.0,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,4.0,PANETÓN
Mini Panetón ARCOR Sapito Bolsa 75g,,75.0,g,4.3,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,75.0,g,4.3,PANETÓN
Mini Panetón Bauducco Chocolate 80g,,80.0,g,4.4,metro,2024-12-07 19:40:18.586727,PANETÓN,80.0,g,4.4,PANETÓN
Mini Panetón COSTA Caja 80g,,80.0,g,4.6,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,80.0,g,4.6,PANETÓN
Panetón con Trozos de Chocolate TODINNO Ciocco...,,80.0,g,4.6,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,80.0,g,4.6,PANETÓN
Panetón con Pasas y Frutas Confitadas TODINNITO Caja 85g,TODINNO,85.0,g,4.6,vivanda,2024-12-07 13:53:11.504650,PANETÓN,85.0,g,4.6,PANETÓN
Mini Panetón de Chocolate BAUDUCCO Caja 80g,,80.0,un,5.99,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,80.0,un,5.99,PANETÓN
Mini Panetón con Frutas BAUDUCCO Caja 80g,,80.0,un,5.99,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,80.0,un,5.99,PANETÓN
Mini Panetón de Chocolate BAUDUCCO Caja 80g,BAUDUCCO,80.0,g,5.99,vivanda,2024-12-07 13:53:11.504650,PANETÓN,80.0,g,5.99,PANETÓN
Brownies Gustozzi Clásicos 3un,,3.0,un,6.6,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,6.6,PANETÓN
Turron de Doña Pepa Gustozzi 3un,,3.0,un,7.5,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,7.5,PANETÓN
Kekitos Gustozzito 3un,,3.0,un,7.5,metro,2024-12-07 19:40:18.586727,PANETÓN,3.0,un,7.5,PANETÓN
Kekitos Gustozzito 3un,,3.0,un,7.5,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,7.5,PANETÓN
Brownies Gustozzi Selección 3un,,3.0,un,8.3,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,8.3,PANETÓN
Panetón Vegano Bona Stella Chocolate Caja 100g,,100.0,g,8.72,wong,2024-12-07 16:41:11.489463,PANETÓN,100.0,g,8.72,PANETÓN
Pasteles Pingüino Minix Triple Sabor Chocolate 10un,,10.0,un,8.9,metro,2024-12-07 19:40:18.586727,PANETÓN,10.0,un,8.9,PANETÓN
Keke Bimboletes Minix Chispas Sabor Chocolate 10un,,10.0,un,9.2,metro,2024-12-07 19:40:18.586727,PANETÓN,10.0,un,9.2,PANETÓN
Keke Sabor Vainilla Bimbo Bimbolete Minix 10un.,,10.0,un,9.3,wong,2024-12-07 16:41:11.489463,PANETÓN,10.0,un,9.3,PANETÓN
Keke Bimboletes Minix Chispas Sabor Chocolate 10un,,10.0,un,9.3,wong,2024-12-07 16:41:11.489463,PANETÓN,10.0,un,9.3,PANETÓN
Pasteles Pingüino Minix Triple Sabor Chocolate 10un,,10.0,un,9.5,wong,2024-12-07 16:41:11.489463,PANETÓN,10.0,un,9.5,PANETÓN
Panetón Tradicional x 750 gr,PRECIO UNO,750.0,g,9.9,tottus,2024-12-07 12:49:48.686701,PANETÓN,750.0,g,9.9,PANETÓN
Blondies Mr Brownie 8un,,8.0,un,10.1,wong,2024-12-07 16:41:11.489463,PANETÓN,8.0,un,10.1,PANETÓN
Kekes Sabor Limón Mr Brownie 8un,,8.0,un,10.1,wong,2024-12-07 16:41:11.489463,PANETÓN,8.0,un,10.1,PANETÓN
Panetón BELL'S Bolsa 800g,,800.0,g,10.2,plaza_vea,2024-12-07 13:07:57.093304,PANETÓN,800.0,g,10.2,PANETÓN
Blondies Mr Brownie 8un,,8.0,un,10.2,metro,2024-12-07 19:40:18.586727,PANETÓN,8.0,un,10.2,PANETÓN
Brownie Gustozzi Toppings 3un,,3.0,un,10.3,wong,2024-12-07 16:41:11.489463,PANETÓN,3.0,un,10.3,PANETÓN
Brownies Gustozzi Princesa 50g,,50.0,g,10.3,metro,2024-12-07 19:40:18.586727,PANETÓN,50.0,g,10.3,PANETÓN
Brownie Gustozzi Toppings 3un,,3.0,un,10.3,metro,2024-12-07 19:40:18.586727,PANETÓN,3.0,un,10.3,PANETÓN
Brownie Clásico Nutra Bien 4un,,4.0,un,10.4,metro,2024-12-07 19:40:18.586727,PANETÓN,4.0,un,10.4,PANETÓN
Panetón VEGATTONE Bolsa 750g,VEGATTONE,750.0,g,10.5,vega,2024-12-07 15:17:35.719502,PANETÓN,750.0,g,10.5,PANETÓN
Panetón Tradicional Máxima Doypack 800g,,800.0,g,10.9,wong,2024-12-07 16:41:11.489463,PANETÓN,800.0,g,10.9,PANETÓN
Keke Marmoleado Bimbo Paquete 380 g,,380.0,g,10.9,metro,2024-12-07 19:40:18.586727,PANETÓN,380.0,g,10.9,PANETÓN
Brownichoc Nutra Bien 4un,,4.0,un,10.9,wong,2024-12-07 16:41:11.489463,PANETÓN,4.0,un,10.9,PANETÓN
Keke Naranja Bimbo Paquete 380 g,,380.0,g,11.2,wong,2024-12-07 16:41:11.489463,PANETÓN,380.0,g,11.2,PANETÓN
Keke Marmoleado Bimbo Paquete 380 g,,380.0,g,11.2,wong,2024-12-07 16:41:11.489463,PANETÓN,380.0,g,11.2,PANETÓN
Brownie Nutra Bien Mini 6un,,6.0,un,12.9,wong,2024-12-07 16:41:11.489463,PANETÓN,6.0,un,12.9,PANETÓN
Panetón Winter's Choco Chispas Doypack 500g,,500.0,g,13.52,metro,2024-12-07 19:40:18.586727,PANETÓN,500.0,g,13.52,PANETÓN
Panetón con Gotas Sabor Chocolate Todinno Cioccolato 500g,,500.0,g,13.52,metro,2024-12-07 19:40:18.586727,PANETÓN,500.0,g,13.52,PANETÓN
Panetón Winter's Choco Chispas Doypack 500g,,500.0,g,13.52,wong,2024-12-07 16:41:11.489463,PANETÓN,500.0,g,13.52,PANETÓN
Panetón Andino Ricco's Kusi Raymi Caja 500g,,500.0,g,14.32,wong,2024-12-07 16:41:11.489463,PANETÓN,500.0,g,14.32,PANETÓN
Panetón de Lúcuma Ricco's Chocolúcuma Caja 500g,,500.0,g,14.32,wong,2024-12-07 16:41:11.489463,PANETÓN,500.0,g,14.32,PANETÓN
