description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Orégano Molido 21 g,,21.0,g,0.6,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,28.571428571428566,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido KARIÑO Sobre 5g,Kariño,5.0,g,0.7,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,140.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Amarillo Sobre 50 g,,50.0,g,0.8,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,16.0,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Vega Molido Sobre 11g,Vega,11.0,g,0.9,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,81.81818181818183,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido VEGA Sobre 85g,Vega,85.0,g,0.9,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,10.588235294117647,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca BELL'S Molido Sobre 15g,BELL'S,15.0,g,1.6,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,106.66666666666669,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Amarillo BELL'S Molido Sobre 10g,BELL'S,10.0,g,1.6,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,160.0,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Roja Metro x kg,,1.0,kg,1.99,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,1.99,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Cuisine & Co 10g,,10.0,g,1.99,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,199.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Cuisine & Co 10g,,10.0,g,1.99,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,199.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido 20 g,TOTTUS,20.0,g,2.1,tottus,2024-12-07 14:05:59.128358,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,105.0,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca Agro Selecto 1kg,,1.0,kg,2.19,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,2.19,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pollero Adelmi 100g,,100.0,g,2.3,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,23.0,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Roja Agro Selecto 1Kg,,1.0,kg,2.38,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,2.38,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Molido Cuisine & Co 8g,,8.0,g,2.5,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,312.5,AJÍ PANCA MOLIDO (ESPECIAL)
Sazonador Ají Panca sin Picante Sobre 57 g 6 unid,,57.0,g,2.6,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,45.614035087719294,AJÍ PANCA MOLIDO (ESPECIAL)
Sazonador Ají Panca sin Picante Sobre 57 g 6 unid,,57.0,g,2.6,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,45.614035087719294,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pollero Adelmi 100g,,100.0,g,2.8,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,28.0,AJÍ PANCA MOLIDO (ESPECIAL)
Café Tostado y Molido CAFETAL Selecto Bolsa 50gr,Cafetal,50.0,g,2.8,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,56.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pizza Cuisine & Co 15g,,15.0,g,2.9,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,193.33333333333334,AJÍ PANCA MOLIDO (ESPECIAL)
Ajo Molido PIKI Doypack 120g,PIKI,120.0,g,2.9,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,24.166666666666668,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido PIKI Doypack 120gr,Piki,120.0,g,2.9,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,24.166666666666668,AJÍ PANCA MOLIDO (ESPECIAL)
Ají panca PIKI Molido Doypack 120Gr,PIKI,120.0,g,2.9,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,24.166666666666668,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Mirasol Cuisine & Co 10g,,10.0,g,3.1,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,310.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Molido PIKI Doypack 120g,Piki,120.0,g,3.2,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,26.66666666666667,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Cuisine & Co 18g,,18.0,g,3.2,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,177.7777777777778,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Cuisine & Co 18g,,18.0,g,3.2,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,177.7777777777778,AJÍ PANCA MOLIDO (ESPECIAL)
Comino BELL'S Molido Sobre 18g,BELL'S,18.0,g,3.3,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,183.33333333333334,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Amarillo Mirasol en Polvo Max & Mix Sobre 20 g,,20.0,g,3.3,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,165.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panquita Sibarita Natural Sobre 100 g,,100.0,g,3.4,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,34.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Toña 18g,,18.0,g,3.4,metro,2024-12-07 22:35:32.617420,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,188.88888888888889,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panquita Sibarita Natural Sobre 100 g,,100.0,g,3.4,wong,2024-12-07 18:12:10.447788,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,34.0,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Criollo LIBBY'S Doypack 85gr,Libbys,85.0,g,3.5,vega,2024-12-07 16:43:13.450867,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,41.17647058823529,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Criollo LIBBY'S Doypack 85g,LIBBY S,85.0,g,3.6,vivanda,2024-12-07 14:47:17.394485,AJÍ PANCA MOLIDO (ESPECIAL),1.0,kg,42.35294117647059,AJÍ PANCA MOLIDO (ESPECIAL)
